BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
S001178,HON. MARK H. SCHAUER,2010,2010Q2,TRAVEL,"27,606.05","19,160.60"
S001178,HON. MARK H. SCHAUER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","23,749.07","13,652.74"
S001178,HON. MARK H. SCHAUER,2010,2010Q2,PRINTING AND REPRODUCTION,"92,814.39","91,825.38"
S001178,HON. MARK H. SCHAUER,2010,2010Q2,OTHER SERVICES,"24,141.85","23,381.85"
S001178,HON. MARK H. SCHAUER,2010,2010Q2,SUPPLIES AND MATERIALS,"5,111.20","3,043.75"
S001178,HON. MARK H. SCHAUER,2010,2010Q2,EQUIPMENT,"2,430.33","1,268.98"
S001150,HON. ADAM B. SCHIFF,2010,2010Q2,FRANKED MAIL,"34,427.74","28,425.01"
S001150,HON. ADAM B. SCHIFF,2010,2010Q2,PERSONNEL COMPENSATION,"484,367.45","244,650.11"
S001150,HON. ADAM B. SCHIFF,2010,2010Q2,TRAVEL,"17,758.13","11,748.11"
S001150,HON. ADAM B. SCHIFF,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","76,380.06","24,531.81"
S001150,HON. ADAM B. SCHIFF,2010,2010Q2,PRINTING AND REPRODUCTION,"30,818.01","30,369.66"
S001150,HON. ADAM B. SCHIFF,2010,2010Q2,OTHER SERVICES,"20,268.40","11,926.40"
S001150,HON. ADAM B. SCHIFF,2010,2010Q2,SUPPLIES AND MATERIALS,"14,400.99","9,510.43"
S001150,HON. ADAM B. SCHIFF,2010,2010Q2,EQUIPMENT,"6,635.72","5,585.72"
S001164,HON. JEAN SCHMIDT,2010,2010Q2,FRANKED MAIL,"23,370.27","10,244.22"
S001164,HON. JEAN SCHMIDT,2010,2010Q2,PERSONNEL COMPENSATION,"506,095.96","247,539.93"
S001164,HON. JEAN SCHMIDT,2010,2010Q2,TRAVEL,"40,115.70","25,717.63"
S001164,HON. JEAN SCHMIDT,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","55,247.69","28,631.43"
S001164,HON. JEAN SCHMIDT,2010,2010Q2,PRINTING AND REPRODUCTION,855.50,199.20
S001164,HON. JEAN SCHMIDT,2010,2010Q2,OTHER SERVICES,"22,390.00","11,224.00"
S001164,HON. JEAN SCHMIDT,2010,2010Q2,SUPPLIES AND MATERIALS,"13,410.28","8,762.41"
S001164,HON. JEAN SCHMIDT,2010,2010Q2,EQUIPMENT,"1,485.54",742.77
S001179,HON. AARON SCHOCK,2010,2010Q2,FRANKED MAIL,"4,980.00","3,042.25"
S001179,HON. AARON SCHOCK,2010,2010Q2,PERSONNEL COMPENSATION,"420,247.93","211,220.05"
S001179,HON. AARON SCHOCK,2010,2010Q2,TRAVEL,"34,475.33","25,464.15"
S001179,HON. AARON SCHOCK,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","62,615.31","35,067.16"
S001179,HON. AARON SCHOCK,2010,2010Q2,PRINTING AND REPRODUCTION,"8,034.23","8,025.18"
S001179,HON. AARON SCHOCK,2010,2010Q2,OTHER SERVICES,"22,586.00","12,515.00"
S001179,HON. AARON SCHOCK,2010,2010Q2,SUPPLIES AND MATERIALS,"9,596.09","7,120.33"
S001179,HON. AARON SCHOCK,2010,2010Q2,EQUIPMENT,"2,261.91","1,184.13"
S001180,HON. KURT SCHRADER,2010,2010Q2,FRANKED MAIL,"74,483.86","34,640.16"
S001180,HON. KURT SCHRADER,2010,2010Q2,PERSONNEL COMPENSATION,"460,137.34","228,575.01"
S001180,HON. KURT SCHRADER,2010,2010Q2,TRAVEL,"27,623.04","17,936.82"
S001180,HON. KURT SCHRADER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","58,019.26","33,401.56"
S001180,HON. KURT SCHRADER,2010,2010Q2,PRINTING AND REPRODUCTION,"57,463.60","21,255.75"
S001180,HON. KURT SCHRADER,2010,2010Q2,OTHER SERVICES,"7,352.49","5,376.49"
S001180,HON. KURT SCHRADER,2010,2010Q2,SUPPLIES AND MATERIALS,"9,506.90","6,043.45"
S001180,HON. KURT SCHRADER,2010,2010Q2,EQUIPMENT,"3,829.35","1,603.52"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q2,FRANKED MAIL,"9,999.71","2,280.47"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q2,PERSONNEL COMPENSATION,"383,882.09","197,317.01"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q2,TRAVEL,"7,463.99","4,672.92"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","39,836.47","22,456.05"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q2,PRINTING AND REPRODUCTION,"3,562.87","2,029.32"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q2,OTHER SERVICES,"30,108.59","22,488.86"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q2,SUPPLIES AND MATERIALS,"13,503.28","8,369.23"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q2,EQUIPMENT,"1,250.04",647.52
S001157,HON. DAVID SCOTT,2010,2010Q2,FRANKED MAIL,"50,081.94","34,353.91"
S001157,HON. DAVID SCOTT,2010,2010Q2,PERSONNEL COMPENSATION,"530,860.61","281,581.74"
S001157,HON. DAVID SCOTT,2010,2010Q2,TRAVEL,"14,413.34","9,314.90"
S001157,HON. DAVID SCOTT,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","79,592.65","56,493.30"
S001157,HON. DAVID SCOTT,2010,2010Q2,PRINTING AND REPRODUCTION,"59,050.42","58,071.37"
S001157,HON. DAVID SCOTT,2010,2010Q2,OTHER SERVICES,"31,488.21","18,548.68"
S001157,HON. DAVID SCOTT,2010,2010Q2,SUPPLIES AND MATERIALS,"23,396.24","5,360.82"
S001157,HON. DAVID SCOTT,2010,2010Q2,EQUIPMENT,"3,123.48","1,561.74"
S000185,HON. ROBERT C SCOTT,2010,2010Q2,FRANKED MAIL,"2,748.67","1,696.43"
S000185,HON. ROBERT C SCOTT,2010,2010Q2,PERSONNEL COMPENSATION,"511,394.59","260,577.23"
S000185,HON. ROBERT C SCOTT,2010,2010Q2,TRAVEL,"10,076.81","6,329.33"
S000185,HON. ROBERT C SCOTT,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","54,835.45","30,189.97"
S000185,HON. ROBERT C SCOTT,2010,2010Q2,PRINTING AND REPRODUCTION,435.28,410.58
S000185,HON. ROBERT C SCOTT,2010,2010Q2,OTHER SERVICES,"14,318.63","6,580.69"
S000185,HON. ROBERT C SCOTT,2010,2010Q2,SUPPLIES AND MATERIALS,"1,300.32","1,427.64"
S000185,HON. ROBERT C SCOTT,2010,2010Q2,EQUIPMENT,"2,809.98","1,787.49"
S000244,HON. F JAMES SENSENBRENNER JR,2010,2010Q2,FRANKED MAIL,"60,926.55","32,109.07"
S000244,HON. F JAMES SENSENBRENNER JR,2010,2010Q2,PERSONNEL COMPENSATION,"419,111.49","213,588.73"
S000244,HON. F JAMES SENSENBRENNER JR,2010,2010Q2,TRAVEL,"19,892.26","9,722.91"
S000244,HON. F JAMES SENSENBRENNER JR,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","19,096.83","10,499.61"
S000244,HON. F JAMES SENSENBRENNER JR,2010,2010Q2,PRINTING AND REPRODUCTION,"36,801.01","36,641.11"
S000244,HON. F JAMES SENSENBRENNER JR,2010,2010Q2,OTHER SERVICES,"26,696.98","19,394.49"
S000244,HON. F JAMES SENSENBRENNER JR,2010,2010Q2,SUPPLIES AND MATERIALS,"4,535.11","4,727.58"
S000244,HON. F JAMES SENSENBRENNER JR,2010,2010Q2,EQUIPMENT,"3,642.02","1,897.70"
S000248,HON. JOSE E SERRANO,2010,2010Q2,FRANKED MAIL,629.22,462.71
S000248,HON. JOSE E SERRANO,2010,2010Q2,PERSONNEL COMPENSATION,"430,739.20","218,534.16"
S000248,HON. JOSE E SERRANO,2010,2010Q2,TRAVEL,"12,026.64","6,901.93"
S000248,HON. JOSE E SERRANO,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","51,847.63","29,008.84"
S000248,HON. JOSE E SERRANO,2010,2010Q2,PRINTING AND REPRODUCTION,810.64,566.15
S000248,HON. JOSE E SERRANO,2010,2010Q2,OTHER SERVICES,"36,236.55","18,875.58"
S000248,HON. JOSE E SERRANO,2010,2010Q2,SUPPLIES AND MATERIALS,"6,002.32","1,386.92"
S000248,HON. JOSE E SERRANO,2010,2010Q2,EQUIPMENT,"1,338.00",669.00
S000250,HON. PETE SESSIONS,2010,2010Q2,FRANKED MAIL,"4,897.29","2,846.02"
S000250,HON. PETE SESSIONS,2010,2010Q2,PERSONNEL COMPENSATION,"435,929.91","245,182.28"
S000250,HON. PETE SESSIONS,2010,2010Q2,TRAVEL,"16,677.72","11,350.05"
S000250,HON. PETE SESSIONS,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","50,687.96","24,726.71"
S000250,HON. PETE SESSIONS,2010,2010Q2,PRINTING AND REPRODUCTION,963.60,963.60
S000250,HON. PETE SESSIONS,2010,2010Q2,OTHER SERVICES,"42,186.50","15,634.50"
S000250,HON. PETE SESSIONS,2010,2010Q2,SUPPLIES AND MATERIALS,"33,836.89","30,374.07"
S000250,HON. PETE SESSIONS,2010,2010Q2,EQUIPMENT,"1,689.50","1,198.25"
S001169,HON. JOE SESTAK,2010,2010Q2,FRANKED MAIL,"84,250.42","3,745.72"
S001169,HON. JOE SESTAK,2010,2010Q2,PERSONNEL COMPENSATION,"354,696.15","172,712.69"
S001169,HON. JOE SESTAK,2010,2010Q2,TRAVEL,"3,423.85","1,996.00"
S001169,HON. JOE SESTAK,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","35,338.66","18,652.98"
S001169,HON. JOE SESTAK,2010,2010Q2,PRINTING AND REPRODUCTION,"90,467.44","33,694.89"
S001169,HON. JOE SESTAK,2010,2010Q2,OTHER SERVICES,"24,959.05","13,883.05"
S001169,HON. JOE SESTAK,2010,2010Q2,SUPPLIES AND MATERIALS,"12,111.76","7,535.85"
S001169,HON. JOE SESTAK,2010,2010Q2,EQUIPMENT,"1,587.83",968.51
S000275,HON. JOHN SHADEGG,2010,2010Q2,FRANKED MAIL,"1,380.69",839.32
S000275,HON. JOHN SHADEGG,2010,2010Q2,PERSONNEL COMPENSATION,"635,570.96","320,926.37"
S000275,HON. JOHN SHADEGG,2010,2010Q2,TRAVEL,"24,684.44","15,357.74"
S000275,HON. JOHN SHADEGG,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","55,012.01","28,882.44"
S000275,HON. JOHN SHADEGG,2010,2010Q2,PRINTING AND REPRODUCTION,163.40,51.70
S000275,HON. JOHN SHADEGG,2010,2010Q2,OTHER SERVICES,"23,090.20","11,797.65"
S000275,HON. JOHN SHADEGG,2010,2010Q2,SUPPLIES AND MATERIALS,"12,088.72","4,875.88"
S000275,HON. JOHN SHADEGG,2010,2010Q2,EQUIPMENT,"2,066.43",917.49
S001170,HON. CAROL SHEA-PORTER,2010,2010Q2,FRANKED MAIL,"43,844.66","36,290.52"
S001170,HON. CAROL SHEA-PORTER,2010,2010Q2,PERSONNEL COMPENSATION,"463,783.43","234,155.54"
S001170,HON. CAROL SHEA-PORTER,2010,2010Q2,TRAVEL,"67,040.09","53,252.60"
S001170,HON. CAROL SHEA-PORTER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","49,718.80","26,397.18"
S001170,HON. CAROL SHEA-PORTER,2010,2010Q2,PRINTING AND REPRODUCTION,646.40,428.10
S001170,HON. CAROL SHEA-PORTER,2010,2010Q2,OTHER SERVICES,"20,820.97","13,424.97"
S001170,HON. CAROL SHEA-PORTER,2010,2010Q2,SUPPLIES AND MATERIALS,"12,110.99","4,714.00"
S001170,HON. CAROL SHEA-PORTER,2010,2010Q2,EQUIPMENT,"4,676.67","3,522.24"
S000344,HON. BRAD SHERMAN,2010,2010Q2,FRANKED MAIL,"19,498.59","14,554.62"
S000344,HON. BRAD SHERMAN,2010,2010Q2,PERSONNEL COMPENSATION,"511,936.38","258,929.94"
S000344,HON. BRAD SHERMAN,2010,2010Q2,TRAVEL,"9,289.52","5,643.74"
S000344,HON. BRAD SHERMAN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","56,488.51","31,223.23"
S000344,HON. BRAD SHERMAN,2010,2010Q2,PRINTING AND REPRODUCTION,"52,068.64","46,846.55"
S000344,HON. BRAD SHERMAN,2010,2010Q2,OTHER SERVICES,"29,893.10","18,505.10"
S000344,HON. BRAD SHERMAN,2010,2010Q2,SUPPLIES AND MATERIALS,"13,963.90","9,084.44"
S000344,HON. BRAD SHERMAN,2010,2010Q2,EQUIPMENT,"4,562.10","3,095.87"
S000364,HON. JOHN SHIMKUS,2010,2010Q2,FRANKED MAIL,"4,558.67","2,752.31"
S000364,HON. JOHN SHIMKUS,2010,2010Q2,PERSONNEL COMPENSATION,"572,552.84","286,458.33"
S000364,HON. JOHN SHIMKUS,2010,2010Q2,TRAVEL,"6,740.18","2,564.30"
S000364,HON. JOHN SHIMKUS,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","37,329.83","19,880.33"
S000364,HON. JOHN SHIMKUS,2010,2010Q2,PRINTING AND REPRODUCTION,"1,165.85",736.50
S000364,HON. JOHN SHIMKUS,2010,2010Q2,OTHER SERVICES,"21,955.00","11,188.00"
S000364,HON. JOHN SHIMKUS,2010,2010Q2,SUPPLIES AND MATERIALS,"8,362.09","6,630.13"
S000364,HON. JOHN SHIMKUS,2010,2010Q2,EQUIPMENT,"2,090.09","1,730.66"
S001171,HON. HEATH SHULER,2010,2010Q2,FRANKED MAIL,"2,561.04","1,907.34"
S001171,HON. HEATH SHULER,2010,2010Q2,PERSONNEL COMPENSATION,"491,778.64","247,224.99"
S001171,HON. HEATH SHULER,2010,2010Q2,TRAVEL,"40,478.43","22,503.91"
S001171,HON. HEATH SHULER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","24,329.79","17,387.54"
S001171,HON. HEATH SHULER,2010,2010Q2,PRINTING AND REPRODUCTION,519.35,302.55
S001171,HON. HEATH SHULER,2010,2010Q2,OTHER SERVICES,"15,283.00","13,412.00"
S001171,HON. HEATH SHULER,2010,2010Q2,SUPPLIES AND MATERIALS,"8,899.21","5,255.87"
S001171,HON. HEATH SHULER,2010,2010Q2,EQUIPMENT,"1,727.70",863.85
S001154,HON. BILL SHUSTER,2010,2010Q2,FRANKED MAIL,"41,047.67","2,723.70"
S001154,HON. BILL SHUSTER,2010,2010Q2,PERSONNEL COMPENSATION,"492,394.56","252,765.57"
S001154,HON. BILL SHUSTER,2010,2010Q2,TRAVEL,"16,083.84","10,526.21"
S001154,HON. BILL SHUSTER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","50,994.90","26,797.79"
S001154,HON. BILL SHUSTER,2010,2010Q2,PRINTING AND REPRODUCTION,448.14,340.36
S001154,HON. BILL SHUSTER,2010,2010Q2,OTHER SERVICES,"12,584.35","6,727.85"
S001154,HON. BILL SHUSTER,2010,2010Q2,SUPPLIES AND MATERIALS,"15,468.91","9,900.39"
S001154,HON. BILL SHUSTER,2010,2010Q2,EQUIPMENT,"3,295.20","2,210.36"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q2,FRANKED MAIL,"20,517.83","2,013.40"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q2,PERSONNEL COMPENSATION,"593,405.67","300,183.33"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q2,TRAVEL,"40,666.48","20,666.15"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","69,993.37","38,127.60"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q2,PRINTING AND REPRODUCTION,"14,387.90","14,163.30"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q2,OTHER SERVICES,"18,548.00","14,660.00"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q2,SUPPLIES AND MATERIALS,"8,974.83","4,301.93"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q2,EQUIPMENT,"1,920.39",803.50
S001165,HON. ALBIO SIRES,2010,2010Q2,FRANKED MAIL,"25,554.20","19,556.02"
S001165,HON. ALBIO SIRES,2010,2010Q2,PERSONNEL COMPENSATION,"463,344.38","238,069.39"
S001165,HON. ALBIO SIRES,2010,2010Q2,TRAVEL,"12,401.76","8,055.79"
S001165,HON. ALBIO SIRES,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","56,660.93","30,412.83"
S001165,HON. ALBIO SIRES,2010,2010Q2,PRINTING AND REPRODUCTION,"46,955.45",260.30
S001165,HON. ALBIO SIRES,2010,2010Q2,OTHER SERVICES,"24,777.00","11,298.00"
S001165,HON. ALBIO SIRES,2010,2010Q2,SUPPLIES AND MATERIALS,"18,714.87","3,457.45"
S001165,HON. ALBIO SIRES,2010,2010Q2,EQUIPMENT,"5,308.30","2,925.81"
S000465,HON. IKE SKELTON,2010,2010Q2,FRANKED MAIL,"6,884.75","5,677.73"
S000465,HON. IKE SKELTON,2010,2010Q2,PERSONNEL COMPENSATION,"570,488.85","283,377.47"
S000465,HON. IKE SKELTON,2010,2010Q2,TRAVEL,"43,688.41","16,600.87"
S000465,HON. IKE SKELTON,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","40,211.56","24,490.48"
S000465,HON. IKE SKELTON,2010,2010Q2,PRINTING AND REPRODUCTION,"2,663.50","2,092.70"
S000465,HON. IKE SKELTON,2010,2010Q2,OTHER SERVICES,"22,773.00","10,216.00"
S000465,HON. IKE SKELTON,2010,2010Q2,SUPPLIES AND MATERIALS,"7,964.82","4,860.63"
S000465,HON. IKE SKELTON,2010,2010Q2,EQUIPMENT,"1,591.85",940.52
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q2,FRANKED MAIL,"2,630.52","1,368.87"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q2,PERSONNEL COMPENSATION,"487,200.05","247,047.50"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q2,TRAVEL,"15,828.85","11,961.61"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","87,077.85","49,281.16"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q2,PRINTING AND REPRODUCTION,"1,202.92",754.94
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q2,OTHER SERVICES,"27,686.22","14,631.32"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q2,SUPPLIES AND MATERIALS,"14,408.81","7,991.65"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q2,EQUIPMENT,"3,401.62","2,066.60"
S000510,HON. ADAM SMITH,2010,2010Q2,FRANKED MAIL,"48,202.68","37,155.58"
S000510,HON. ADAM SMITH,2010,2010Q2,PERSONNEL COMPENSATION,"492,396.68","253,816.45"
S000510,HON. ADAM SMITH,2010,2010Q2,TRAVEL,"38,663.25","28,599.01"
S000510,HON. ADAM SMITH,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","46,734.06","30,589.25"
S000510,HON. ADAM SMITH,2010,2010Q2,PRINTING AND REPRODUCTION,"16,446.26","16,446.26"
S000510,HON. ADAM SMITH,2010,2010Q2,OTHER SERVICES,"25,273.82","25,231.67"
S000510,HON. ADAM SMITH,2010,2010Q2,SUPPLIES AND MATERIALS,"16,216.52","13,134.39"
S000510,HON. ADAM SMITH,2010,2010Q2,EQUIPMENT,"2,837.19",798.24
S001172,HON. ADRIAN SMITH,2010,2010Q2,FRANKED MAIL,"40,905.25","35,396.29"
S001172,HON. ADRIAN SMITH,2010,2010Q2,PERSONNEL COMPENSATION,"465,166.36","233,529.04"
S001172,HON. ADRIAN SMITH,2010,2010Q2,TRAVEL,"50,898.85","28,964.27"
S001172,HON. ADRIAN SMITH,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","39,676.20","23,142.15"
S001172,HON. ADRIAN SMITH,2010,2010Q2,PRINTING AND REPRODUCTION,"6,029.93","3,494.85"
S001172,HON. ADRIAN SMITH,2010,2010Q2,OTHER SERVICES,"29,552.50","13,265.59"
S001172,HON. ADRIAN SMITH,2010,2010Q2,SUPPLIES AND MATERIALS,"15,492.62","7,338.65"
S001172,HON. ADRIAN SMITH,2010,2010Q2,EQUIPMENT,"6,246.26","5,632.63"
S000522,HON. CHRISTOPHER H SMITH,2010,2010Q2,FRANKED MAIL,"47,237.07","45,019.05"
S000522,HON. CHRISTOPHER H SMITH,2010,2010Q2,PERSONNEL COMPENSATION,"518,062.88","262,433.32"
S000522,HON. CHRISTOPHER H SMITH,2010,2010Q2,TRAVEL,"7,576.11","4,482.49"
S000522,HON. CHRISTOPHER H SMITH,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","39,840.86","20,748.33"
S000522,HON. CHRISTOPHER H SMITH,2010,2010Q2,PRINTING AND REPRODUCTION,"16,071.69","15,797.09"
S000522,HON. CHRISTOPHER H SMITH,2010,2010Q2,OTHER SERVICES,"23,461.01","12,028.40"
S000522,HON. CHRISTOPHER H SMITH,2010,2010Q2,SUPPLIES AND MATERIALS,"17,467.12","9,151.99"
S000522,HON. CHRISTOPHER H SMITH,2010,2010Q2,EQUIPMENT,"2,064.00","1,032.00"
S000583,HON. LAMAR SMITH,2010,2010Q2,FRANKED MAIL,"11,473.13","10,477.19"
S000583,HON. LAMAR SMITH,2010,2010Q2,PERSONNEL COMPENSATION,"430,378.27","215,225.73"
S000583,HON. LAMAR SMITH,2010,2010Q2,TRAVEL,"13,367.01","8,399.88"
S000583,HON. LAMAR SMITH,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","37,774.43","20,640.16"
S000583,HON. LAMAR SMITH,2010,2010Q2,PRINTING AND REPRODUCTION,"7,962.83","7,723.98"
S000583,HON. LAMAR SMITH,2010,2010Q2,OTHER SERVICES,"25,269.44","14,532.01"
S000583,HON. LAMAR SMITH,2010,2010Q2,SUPPLIES AND MATERIALS,"9,303.81","5,654.66"
S000583,HON. LAMAR SMITH,2010,2010Q2,EQUIPMENT,"4,619.46","3,420.84"
S000672,HON. VIC SNYDER,2010,2010Q2,FRANKED MAIL,"4,373.20","2,614.58"
S000672,HON. VIC SNYDER,2010,2010Q2,PERSONNEL COMPENSATION,"487,830.73","250,423.74"
S000672,HON. VIC SNYDER,2010,2010Q2,TRAVEL,"16,932.54","10,096.76"
S000672,HON. VIC SNYDER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","49,340.60","26,945.56"
S000672,HON. VIC SNYDER,2010,2010Q2,PRINTING AND REPRODUCTION,"1,036.32",356.10
S000672,HON. VIC SNYDER,2010,2010Q2,OTHER SERVICES,"23,993.00","12,575.00"
S000672,HON. VIC SNYDER,2010,2010Q2,SUPPLIES AND MATERIALS,"10,471.45","5,833.88"
S000672,HON. VIC SNYDER,2010,2010Q2,EQUIPMENT,"1,110.00",555.00
S001143,HON. MARK E SOUDER,2010,2010Q2,FRANKED MAIL,"8,723.60","6,634.92"
S001143,HON. MARK E SOUDER,2010,2010Q2,PERSONNEL COMPENSATION,"485,271.29","243,450.04"
S001143,HON. MARK E SOUDER,2010,2010Q2,TRAVEL,"28,606.81","16,012.55"
S001143,HON. MARK E SOUDER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","40,236.73","21,989.59"
S001143,HON. MARK E SOUDER,2010,2010Q2,PRINTING AND REPRODUCTION,"4,611.12","2,302.43"
S001143,HON. MARK E SOUDER,2010,2010Q2,OTHER SERVICES,"25,108.61","12,793.26"
S001143,HON. MARK E SOUDER,2010,2010Q2,SUPPLIES AND MATERIALS,"5,871.92","4,454.93"
S001143,HON. MARK E SOUDER,2010,2010Q2,EQUIPMENT,"3,604.78","1,845.16"
S001173,HON. ZACHARY T. SPACE,2010,2010Q2,FRANKED MAIL,"60,051.96","36,872.83"
S001173,HON. ZACHARY T. SPACE,2010,2010Q2,PERSONNEL COMPENSATION,"442,676.30","219,420.26"
S001173,HON. ZACHARY T. SPACE,2010,2010Q2,TRAVEL,"36,652.45","25,165.47"
S001173,HON. ZACHARY T. SPACE,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","35,819.93","19,463.37"
S001173,HON. ZACHARY T. SPACE,2010,2010Q2,PRINTING AND REPRODUCTION,"39,829.55","39,808.05"
S001173,HON. ZACHARY T. SPACE,2010,2010Q2,OTHER SERVICES,"20,199.30","14,014.80"
S001173,HON. ZACHARY T. SPACE,2010,2010Q2,SUPPLIES AND MATERIALS,"13,799.22","2,172.29"
S001173,HON. ZACHARY T. SPACE,2010,2010Q2,EQUIPMENT,"3,318.50","2,864.46"
S001175,HON. JACKIE SPEIER,2010,2010Q2,FRANKED MAIL,"45,148.13","1,869.01"
S001175,HON. JACKIE SPEIER,2010,2010Q2,PERSONNEL COMPENSATION,"517,885.08","274,187.76"
S001175,HON. JACKIE SPEIER,2010,2010Q2,TRAVEL,"10,048.47","7,000.57"
S001175,HON. JACKIE SPEIER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","54,716.66","30,415.21"
S001175,HON. JACKIE SPEIER,2010,2010Q2,PRINTING AND REPRODUCTION,"2,357.78","1,498.28"
S001175,HON. JACKIE SPEIER,2010,2010Q2,OTHER SERVICES,"18,196.00","9,148.00"
S001175,HON. JACKIE SPEIER,2010,2010Q2,SUPPLIES AND MATERIALS,"20,666.37","12,308.05"
S001175,HON. JACKIE SPEIER,2010,2010Q2,EQUIPMENT,"1,471.70","1,147.01"
S000749,HON. JOHN M SPRATT JR,2010,2010Q2,FRANKED MAIL,"1,540.60",676.06
S000749,HON. JOHN M SPRATT JR,2010,2010Q2,PERSONNEL COMPENSATION,"565,470.58","287,152.46"
S000749,HON. JOHN M SPRATT JR,2010,2010Q2,TRAVEL,"17,608.84","11,554.74"
S000749,HON. JOHN M SPRATT JR,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","34,090.58","18,191.85"
S000749,HON. JOHN M SPRATT JR,2010,2010Q2,PRINTING AND REPRODUCTION,556.73,381.23
S000749,HON. JOHN M SPRATT JR,2010,2010Q2,OTHER SERVICES,"24,179.00","24,059.00"
S000749,HON. JOHN M SPRATT JR,2010,2010Q2,SUPPLIES AND MATERIALS,"6,460.67","4,136.93"
S000749,HON. JOHN M SPRATT JR,2010,2010Q2,EQUIPMENT,"18,981.33","16,450.90"
S000810,HON. FORTNEY PETE STARK,2010,2010Q2,FRANKED MAIL,"26,378.87",861.91
S000810,HON. FORTNEY PETE STARK,2010,2010Q2,PERSONNEL COMPENSATION,"409,329.20","211,212.49"
S000810,HON. FORTNEY PETE STARK,2010,2010Q2,TRAVEL,777.51,739.06
S000810,HON. FORTNEY PETE STARK,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","51,736.02","30,208.13"
S000810,HON. FORTNEY PETE STARK,2010,2010Q2,PRINTING AND REPRODUCTION,"14,992.65","14,948.45"
S000810,HON. FORTNEY PETE STARK,2010,2010Q2,OTHER SERVICES,"12,639.00","12,269.00"
S000810,HON. FORTNEY PETE STARK,2010,2010Q2,SUPPLIES AND MATERIALS,"7,842.88","4,738.79"
S000810,HON. FORTNEY PETE STARK,2010,2010Q2,EQUIPMENT,"1,016.00",253.90
S000822,HON. CLIFF STEARNS,2010,2010Q2,FRANKED MAIL,"89,161.40","88,000.03"
S000822,HON. CLIFF STEARNS,2010,2010Q2,PERSONNEL COMPENSATION,"440,912.90","224,003.94"
S000822,HON. CLIFF STEARNS,2010,2010Q2,TRAVEL,"21,092.26","9,553.00"
