BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
R000572,HON. MIKE ROGERS (MI),2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",71788.51,18071.93
R000572,HON. MIKE ROGERS (MI),2011,2011Q3,PRINTING AND REPRODUCTION,21270.61,14621.36
R000572,HON. MIKE ROGERS (MI),2011,2011Q3,OTHER SERVICES,18115.7,6350
R000572,HON. MIKE ROGERS (MI),2011,2011Q3,SUPPLIES AND MATERIALS,21938.32,2424.68
R000572,HON. MIKE ROGERS (MI),2011,2011Q3,EQUIPMENT,2390.09,527.38
R000409,HON. DANA ROHRABACHER,2011,2011Q3,FRANKED MAIL,2026.36,560.89
R000409,HON. DANA ROHRABACHER,2011,2011Q3,PERSONNEL COMPENSATION,820445.04,274658.33
R000409,HON. DANA ROHRABACHER,2011,2011Q3,TRAVEL,27822.92,10910.76
R000409,HON. DANA ROHRABACHER,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",62933.42,19392.36
R000409,HON. DANA ROHRABACHER,2011,2011Q3,PRINTING AND REPRODUCTION,1904.85,892.43
R000409,HON. DANA ROHRABACHER,2011,2011Q3,OTHER SERVICES,37300.7,12225.8
R000409,HON. DANA ROHRABACHER,2011,2011Q3,SUPPLIES AND MATERIALS,6386.55,2102.16
R000409,HON. DANA ROHRABACHER,2011,2011Q3,EQUIPMENT,3121.18,2101.18
R000592,HON. TODD ROKITA,2011,2011Q3,FRANKED MAIL,21281.72,17161.29
R000592,HON. TODD ROKITA,2011,2011Q3,PERSONNEL COMPENSATION,578534.21,197895.38
R000592,HON. TODD ROKITA,2011,2011Q3,TRAVEL,34635.65,19649.16
R000592,HON. TODD ROKITA,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",32706.18,10215.64
R000592,HON. TODD ROKITA,2011,2011Q3,PRINTING AND REPRODUCTION,59393.75,52303.49
R000592,HON. TODD ROKITA,2011,2011Q3,OTHER SERVICES,38285.55,17610.7
R000592,HON. TODD ROKITA,2011,2011Q3,SUPPLIES AND MATERIALS,31696.38,11855.37
R000592,HON. TODD ROKITA,2011,2011Q3,EQUIPMENT,20126.88,9026.18
R000583,HON. THOMAS J. ROONEY,2011,2011Q3,FRANKED MAIL,67337.49,21198.64
R000583,HON. THOMAS J. ROONEY,2011,2011Q3,PERSONNEL COMPENSATION,679907.38,250449.93
R000583,HON. THOMAS J. ROONEY,2011,2011Q3,TRAVEL,38722.37,6951.32
R000583,HON. THOMAS J. ROONEY,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",63546.18,22765.71
R000583,HON. THOMAS J. ROONEY,2011,2011Q3,PRINTING AND REPRODUCTION,2495.95,472.64
R000583,HON. THOMAS J. ROONEY,2011,2011Q3,OTHER SERVICES,34027.14,11983.6
R000583,HON. THOMAS J. ROONEY,2011,2011Q3,SUPPLIES AND MATERIALS,13292.16,3895.36
R000583,HON. THOMAS J. ROONEY,2011,2011Q3,EQUIPMENT,3149.53,1473.16
R000435,HON. ILEANA ROS-LEHTINEN,2011,2011Q3,FRANKED MAIL,8718.06,1433.24
R000435,HON. ILEANA ROS-LEHTINEN,2011,2011Q3,PERSONNEL COMPENSATION,784566.35,265708.26
R000435,HON. ILEANA ROS-LEHTINEN,2011,2011Q3,TRAVEL,30364.32,12161.5
R000435,HON. ILEANA ROS-LEHTINEN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",94411.06,30181.46
R000435,HON. ILEANA ROS-LEHTINEN,2011,2011Q3,PRINTING AND REPRODUCTION,16628.64,2008.06
R000435,HON. ILEANA ROS-LEHTINEN,2011,2011Q3,OTHER SERVICES,28337.81,9133.84
R000435,HON. ILEANA ROS-LEHTINEN,2011,2011Q3,SUPPLIES AND MATERIALS,37254.66,12338.77
R000435,HON. ILEANA ROS-LEHTINEN,2011,2011Q3,EQUIPMENT,3295.07,1386.9
R000580,HON. PETER J. ROSKAM,2011,2011Q3,FRANKED MAIL,17596.97,11951.44
R000580,HON. PETER J. ROSKAM,2011,2011Q3,PERSONNEL COMPENSATION,581564.05,198692.97
R000580,HON. PETER J. ROSKAM,2011,2011Q3,TRAVEL,34884.78,13816.63
R000580,HON. PETER J. ROSKAM,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",90709.66,38740.37
R000580,HON. PETER J. ROSKAM,2011,2011Q3,PRINTING AND REPRODUCTION,26084.09,6657.09
R000580,HON. PETER J. ROSKAM,2011,2011Q3,OTHER SERVICES,38738,15336
R000580,HON. PETER J. ROSKAM,2011,2011Q3,SUPPLIES AND MATERIALS,15784.93,4791.88
R000580,HON. PETER J. ROSKAM,2011,2011Q3,EQUIPMENT,3739.64,1982.33
R000593,HON. DENNIS A. ROSS,2011,2011Q3,FRANKED MAIL,9650.91,377.73
R000593,HON. DENNIS A. ROSS,2011,2011Q3,PERSONNEL COMPENSATION,690486.07,244874.99
R000593,HON. DENNIS A. ROSS,2011,2011Q3,TRAVEL,39419.68,16493.75
R000593,HON. DENNIS A. ROSS,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",76826.56,27174.42
R000593,HON. DENNIS A. ROSS,2011,2011Q3,PRINTING AND REPRODUCTION,13539.39,8638.63
R000593,HON. DENNIS A. ROSS,2011,2011Q3,OTHER SERVICES,37168.32,11995.3
R000593,HON. DENNIS A. ROSS,2011,2011Q3,SUPPLIES AND MATERIALS,30649.08,3867.17
R000593,HON. DENNIS A. ROSS,2011,2011Q3,EQUIPMENT,11169.78,4684.96
R000573,HON. MIKE ROSS,2011,2011Q3,FRANKED MAIL,8237.03,2558.06
R000573,HON. MIKE ROSS,2011,2011Q3,PERSONNEL COMPENSATION,734770.63,248782.04
R000573,HON. MIKE ROSS,2011,2011Q3,TRAVEL,82071.32,22266.16
R000573,HON. MIKE ROSS,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",98213.58,33629.37
R000573,HON. MIKE ROSS,2011,2011Q3,PRINTING AND REPRODUCTION,3269.82,1753.49
R000573,HON. MIKE ROSS,2011,2011Q3,OTHER SERVICES,44732.4,14017.86
R000573,HON. MIKE ROSS,2011,2011Q3,SUPPLIES AND MATERIALS,19388.32,5309.98
R000573,HON. MIKE ROSS,2011,2011Q3,EQUIPMENT,1533.24,511.08
R000462,HON. STEVEN R. ROTHMAN,2011,2011Q3,FRANKED MAIL,42354.69,619.89
R000462,HON. STEVEN R. ROTHMAN,2011,2011Q3,PERSONNEL COMPENSATION,759729.35,256897.72
R000462,HON. STEVEN R. ROTHMAN,2011,2011Q3,TRAVEL,16966.08,5794.34
R000462,HON. STEVEN R. ROTHMAN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",76625.12,26112.96
R000462,HON. STEVEN R. ROTHMAN,2011,2011Q3,PRINTING AND REPRODUCTION,19452.22,262.89
R000462,HON. STEVEN R. ROTHMAN,2011,2011Q3,OTHER SERVICES,34145.5,11443.5
R000462,HON. STEVEN R. ROTHMAN,2011,2011Q3,SUPPLIES AND MATERIALS,11472.85,3492.06
R000462,HON. STEVEN R. ROTHMAN,2011,2011Q3,EQUIPMENT,2117.08,660.24
R000486,HON. LUCILLE ROYBAL-ALLARD,2011,2011Q3,FRANKED MAIL,1609.86,454.95
R000486,HON. LUCILLE ROYBAL-ALLARD,2011,2011Q3,PERSONNEL COMPENSATION,770859.42,246117.97
R000486,HON. LUCILLE ROYBAL-ALLARD,2011,2011Q3,TRAVEL,13238.36,4019
R000486,HON. LUCILLE ROYBAL-ALLARD,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",97399.7,36943.7
R000486,HON. LUCILLE ROYBAL-ALLARD,2011,2011Q3,PRINTING AND REPRODUCTION,4785.64,297.5
R000486,HON. LUCILLE ROYBAL-ALLARD,2011,2011Q3,OTHER SERVICES,44744.66,18782.76
R000486,HON. LUCILLE ROYBAL-ALLARD,2011,2011Q3,SUPPLIES AND MATERIALS,15910.47,3499.48
R000486,HON. LUCILLE ROYBAL-ALLARD,2011,2011Q3,EQUIPMENT,3315.49,1510
R000487,HON. EDWARD R. ROYCE,2011,2011Q3,FRANKED MAIL,43545.99,8851.41
R000487,HON. EDWARD R. ROYCE,2011,2011Q3,PERSONNEL COMPENSATION,684839.41,231352.76
R000487,HON. EDWARD R. ROYCE,2011,2011Q3,TRAVEL,50208.54,16460.51
R000487,HON. EDWARD R. ROYCE,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",69828.66,22202.29
R000487,HON. EDWARD R. ROYCE,2011,2011Q3,PRINTING AND REPRODUCTION,24623.54,21870.29
R000487,HON. EDWARD R. ROYCE,2011,2011Q3,OTHER SERVICES,38576.95,14981.85
R000487,HON. EDWARD R. ROYCE,2011,2011Q3,SUPPLIES AND MATERIALS,20329.4,5585.28
R000487,HON. EDWARD R. ROYCE,2011,2011Q3,EQUIPMENT,9799.6,5947.84
R000594,HON. JON RUNYAN,2011,2011Q3,FRANKED MAIL,32718.21,30396.22
R000594,HON. JON RUNYAN,2011,2011Q3,PERSONNEL COMPENSATION,619530.6,244419.47
R000594,HON. JON RUNYAN,2011,2011Q3,TRAVEL,18384.87,6211.48
R000594,HON. JON RUNYAN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",72054.98,30772.94
R000594,HON. JON RUNYAN,2011,2011Q3,PRINTING AND REPRODUCTION,14108.55,12489.99
R000594,HON. JON RUNYAN,2011,2011Q3,OTHER SERVICES,32444.85,12593.8
R000594,HON. JON RUNYAN,2011,2011Q3,SUPPLIES AND MATERIALS,22194.85,2496.78
R000594,HON. JON RUNYAN,2011,2011Q3,EQUIPMENT,12033.31,5529.3
R000576,HON. C. A. DUTCH RUPPERSBERGER,2011,2011Q3,FRANKED MAIL,7751.04,1015.14
R000576,HON. C. A. DUTCH RUPPERSBERGER,2011,2011Q3,PERSONNEL COMPENSATION,770828.68,250149.97
R000576,HON. C. A. DUTCH RUPPERSBERGER,2011,2011Q3,TRAVEL,22143.92,8554.32
R000576,HON. C. A. DUTCH RUPPERSBERGER,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",84012.25,31715.23
R000576,HON. C. A. DUTCH RUPPERSBERGER,2011,2011Q3,PRINTING AND REPRODUCTION,2964.05,593.75
R000576,HON. C. A. DUTCH RUPPERSBERGER,2011,2011Q3,OTHER SERVICES,33260.28,14277.76
R000576,HON. C. A. DUTCH RUPPERSBERGER,2011,2011Q3,SUPPLIES AND MATERIALS,23990.77,12387.93
R000576,HON. C. A. DUTCH RUPPERSBERGER,2011,2011Q3,EQUIPMENT,2463.6,558
R000515,HON. BOBBY L. RUSH,2011,2011Q3,FRANKED MAIL,217.86,130.51
R000515,HON. BOBBY L. RUSH,2011,2011Q3,PERSONNEL COMPENSATION,898757.8,294550.38
R000515,HON. BOBBY L. RUSH,2011,2011Q3,TRAVEL,40977.12,14657.29
R000515,HON. BOBBY L. RUSH,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",91979.55,31619.62
R000515,HON. BOBBY L. RUSH,2011,2011Q3,PRINTING AND REPRODUCTION,2407.55,721.25
R000515,HON. BOBBY L. RUSH,2011,2011Q3,OTHER SERVICES,40263.53,13769.36
R000515,HON. BOBBY L. RUSH,2011,2011Q3,SUPPLIES AND MATERIALS,12567.07,3970.98
R000515,HON. BOBBY L. RUSH,2011,2011Q3,EQUIPMENT,16195.51,5059.38
R000570,HON. PAUL RYAN,2011,2011Q3,FRANKED MAIL,36191.06,33099.21
R000570,HON. PAUL RYAN,2011,2011Q3,PERSONNEL COMPENSATION,643092.87,212237.32
R000570,HON. PAUL RYAN,2011,2011Q3,TRAVEL,41044.6,15010.66
R000570,HON. PAUL RYAN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",62493.42,24464.38
R000570,HON. PAUL RYAN,2011,2011Q3,PRINTING AND REPRODUCTION,45163.65,44527.55
R000570,HON. PAUL RYAN,2011,2011Q3,OTHER SERVICES,28867.78,8623.26
R000570,HON. PAUL RYAN,2011,2011Q3,SUPPLIES AND MATERIALS,7914.4,3558.73
R000570,HON. PAUL RYAN,2011,2011Q3,EQUIPMENT,1393.02,948.12
R000577,HON. TIM RYAN,2011,2011Q3,FRANKED MAIL,5783,2061.9
R000577,HON. TIM RYAN,2011,2011Q3,PERSONNEL COMPENSATION,766909.98,273122.28
R000577,HON. TIM RYAN,2011,2011Q3,TRAVEL,29700.06,10881.95
R000577,HON. TIM RYAN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",57293.48,22302.54
R000577,HON. TIM RYAN,2011,2011Q3,PRINTING AND REPRODUCTION,3670.34,260.28
R000577,HON. TIM RYAN,2011,2011Q3,OTHER SERVICES,22050.5,7413.5
R000577,HON. TIM RYAN,2011,2011Q3,SUPPLIES AND MATERIALS,15438.79,3343.74
R000577,HON. TIM RYAN,2011,2011Q3,EQUIPMENT,2038.23,679.41
S001177,HON. GREGORIO SABLAN,2011,2011Q3,FRANKED MAIL,11155.24,3141.86
S001177,HON. GREGORIO SABLAN,2011,2011Q3,PERSONNEL COMPENSATION,698828.13,258026.62
S001177,HON. GREGORIO SABLAN,2011,2011Q3,TRAVEL,62300.38,34562.47
S001177,HON. GREGORIO SABLAN,2011,2011Q3,TRANSPORTATION OF THINGS,83.5,0
S001177,HON. GREGORIO SABLAN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",77625.9,25690.24
S001177,HON. GREGORIO SABLAN,2011,2011Q3,PRINTING AND REPRODUCTION,8715.78,8270.19
S001177,HON. GREGORIO SABLAN,2011,2011Q3,OTHER SERVICES,37987.36,14154.36
S001177,HON. GREGORIO SABLAN,2011,2011Q3,SUPPLIES AND MATERIALS,31594.62,13678.03
S001177,HON. GREGORIO SABLAN,2011,2011Q3,EQUIPMENT,9524.1,6693.35
S001156,HON. LINDA T. SANCHEZ,2011,2011Q3,FRANKED MAIL,22831.55,3641.5
S001156,HON. LINDA T. SANCHEZ,2011,2011Q3,PERSONNEL COMPENSATION,646483.53,223928.35
S001156,HON. LINDA T. SANCHEZ,2011,2011Q3,TRAVEL,46461.77,14016.42
S001156,HON. LINDA T. SANCHEZ,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",84240.75,31477.87
S001156,HON. LINDA T. SANCHEZ,2011,2011Q3,PRINTING AND REPRODUCTION,28172.5,27705.5
S001156,HON. LINDA T. SANCHEZ,2011,2011Q3,OTHER SERVICES,30484.49,12584.73
S001156,HON. LINDA T. SANCHEZ,2011,2011Q3,SUPPLIES AND MATERIALS,41098.69,5622.37
S001156,HON. LINDA T. SANCHEZ,2011,2011Q3,EQUIPMENT,13496.48,903.7
S000030,HON. LORETTA SANCHEZ,2011,2011Q3,FRANKED MAIL,19131.93,8359.46
S000030,HON. LORETTA SANCHEZ,2011,2011Q3,PERSONNEL COMPENSATION,654193.1,236436.66
S000030,HON. LORETTA SANCHEZ,2011,2011Q3,TRAVEL,28576.62,12161.74
S000030,HON. LORETTA SANCHEZ,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",107506.99,34826
S000030,HON. LORETTA SANCHEZ,2011,2011Q3,PRINTING AND REPRODUCTION,14049.97,771.57
S000030,HON. LORETTA SANCHEZ,2011,2011Q3,OTHER SERVICES,19137.5,5700
S000030,HON. LORETTA SANCHEZ,2011,2011Q3,SUPPLIES AND MATERIALS,24421.71,2586.67
S000030,HON. LORETTA SANCHEZ,2011,2011Q3,EQUIPMENT,5180.5,463.5
S001168,HON. JOHN P. SARBANES,2011,2011Q3,FRANKED MAIL,26307.65,1712.29
S001168,HON. JOHN P. SARBANES,2011,2011Q3,PERSONNEL COMPENSATION,755871.66,295707.65
S001168,HON. JOHN P. SARBANES,2011,2011Q3,TRAVEL,11265.57,4762.69
S001168,HON. JOHN P. SARBANES,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",93548.26,35660.92
S001168,HON. JOHN P. SARBANES,2011,2011Q3,PRINTING AND REPRODUCTION,27294.5,21863.86
S001168,HON. JOHN P. SARBANES,2011,2011Q3,OTHER SERVICES,26381.91,8114.97
S001168,HON. JOHN P. SARBANES,2011,2011Q3,SUPPLIES AND MATERIALS,8380.59,5726.05
S001168,HON. JOHN P. SARBANES,2011,2011Q3,EQUIPMENT,1440,480
S001176,HON. STEVE SCALISE,2011,2011Q3,FRANKED MAIL,19286.03,5111.96
S001176,HON. STEVE SCALISE,2011,2011Q3,PERSONNEL COMPENSATION,690290.48,223060.29
S001176,HON. STEVE SCALISE,2011,2011Q3,TRAVEL,66710.39,21226.83
S001176,HON. STEVE SCALISE,2011,2011Q3,TRANSPORTATION OF THINGS,7.41,7.41
S001176,HON. STEVE SCALISE,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",88350.62,29148.49
S001176,HON. STEVE SCALISE,2011,2011Q3,PRINTING AND REPRODUCTION,8315.16,1012.74
S001176,HON. STEVE SCALISE,2011,2011Q3,OTHER SERVICES,21278.44,9672
S001176,HON. STEVE SCALISE,2011,2011Q3,SUPPLIES AND MATERIALS,12255.62,3393.33
S001176,HON. STEVE SCALISE,2011,2011Q3,EQUIPMENT,5824.41,240
S001145,HON. JANICE D. SCHAKOWSKY,2011,2011Q3,FRANKED MAIL,1950.11,737.28
S001145,HON. JANICE D. SCHAKOWSKY,2011,2011Q3,PERSONNEL COMPENSATION,833547.14,277477.74
S001145,HON. JANICE D. SCHAKOWSKY,2011,2011Q3,TRAVEL,9450.82,3603.86
S001145,HON. JANICE D. SCHAKOWSKY,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",66534.57,24065.32
S001145,HON. JANICE D. SCHAKOWSKY,2011,2011Q3,PRINTING AND REPRODUCTION,1333.51,159.31
S001145,HON. JANICE D. SCHAKOWSKY,2011,2011Q3,OTHER SERVICES,39366.38,12771.26
S001145,HON. JANICE D. SCHAKOWSKY,2011,2011Q3,SUPPLIES AND MATERIALS,12031.63,3513.19
S001145,HON. JANICE D. SCHAKOWSKY,2011,2011Q3,EQUIPMENT,15676.18,1517.18
S001150,HON. ADAM B. SCHIFF,2011,2011Q3,FRANKED MAIL,5587.25,1850.34
S001150,HON. ADAM B. SCHIFF,2011,2011Q3,PERSONNEL COMPENSATION,651700.61,222344.39
S001150,HON. ADAM B. SCHIFF,2011,2011Q3,TRAVEL,23457.69,11149.83
S001150,HON. ADAM B. SCHIFF,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",85087.89,29000.31
S001150,HON. ADAM B. SCHIFF,2011,2011Q3,PRINTING AND REPRODUCTION,1629.95,1080
S001150,HON. ADAM B. SCHIFF,2011,2011Q3,OTHER SERVICES,27138,8923.5
S001150,HON. ADAM B. SCHIFF,2011,2011Q3,SUPPLIES AND MATERIALS,17520.04,6723.45
S001150,HON. ADAM B. SCHIFF,2011,2011Q3,EQUIPMENT,4681.99,2614.89
S001182,HON. ROBERT T. SCHILLING,2011,2011Q3,FRANKED MAIL,67034.69,64853.01
S001182,HON. ROBERT T. SCHILLING,2011,2011Q3,PERSONNEL COMPENSATION,481076.77,180088.84
S001182,HON. ROBERT T. SCHILLING,2011,2011Q3,TRAVEL,38749.37,21727.46
S001182,HON. ROBERT T. SCHILLING,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",29808.96,13220.83
S001182,HON. ROBERT T. SCHILLING,2011,2011Q3,PRINTING AND REPRODUCTION,82922.61,80795.84
S001182,HON. ROBERT T. SCHILLING,2011,2011Q3,OTHER SERVICES,33748.4,13346.4
S001182,HON. ROBERT T. SCHILLING,2011,2011Q3,SUPPLIES AND MATERIALS,24122.58,3917.87
S001182,HON. ROBERT T. SCHILLING,2011,2011Q3,EQUIPMENT,25383.75,4551.37
S001164,HON. JEAN SCHMIDT,2011,2011Q3,FRANKED MAIL,9283.31,8134.25
S001164,HON. JEAN SCHMIDT,2011,2011Q3,PERSONNEL COMPENSATION,729225.05,248633.22
S001164,HON. JEAN SCHMIDT,2011,2011Q3,TRAVEL,40088.91,16718.81
S001164,HON. JEAN SCHMIDT,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",88822.05,29370.86
S001164,HON. JEAN SCHMIDT,2011,2011Q3,PRINTING AND REPRODUCTION,2003.58,1213.88
S001164,HON. JEAN SCHMIDT,2011,2011Q3,OTHER SERVICES,35480,11985
S001164,HON. JEAN SCHMIDT,2011,2011Q3,SUPPLIES AND MATERIALS,14481.26,5630.68
S001164,HON. JEAN SCHMIDT,2011,2011Q3,EQUIPMENT,2228.31,742.77
S001179,HON. AARON SCHOCK,2011,2011Q3,FRANKED MAIL,44179.76,39653.42
S001179,HON. AARON SCHOCK,2011,2011Q3,PERSONNEL COMPENSATION,689525.53,220905.56
S001179,HON. AARON SCHOCK,2011,2011Q3,TRAVEL,68835.69,37835.94
S001179,HON. AARON SCHOCK,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",71476.78,33368.07
S001179,HON. AARON SCHOCK,2011,2011Q3,PRINTING AND REPRODUCTION,38293.17,30735.64
S001179,HON. AARON SCHOCK,2011,2011Q3,OTHER SERVICES,39147.45,13309.06
S001179,HON. AARON SCHOCK,2011,2011Q3,SUPPLIES AND MATERIALS,30686.15,13982.53
S001179,HON. AARON SCHOCK,2011,2011Q3,EQUIPMENT,2429.16,925.96
S001180,HON. KURT SCHRADER,2011,2011Q3,FRANKED MAIL,38091.17,14579.19
S001180,HON. KURT SCHRADER,2011,2011Q3,PERSONNEL COMPENSATION,702683.23,228068.08
S001180,HON. KURT SCHRADER,2011,2011Q3,TRAVEL,33331.57,11644.16
S001180,HON. KURT SCHRADER,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",78693.45,27367.9
S001180,HON. KURT SCHRADER,2011,2011Q3,PRINTING AND REPRODUCTION,54529.6,17269.72
S001180,HON. KURT SCHRADER,2011,2011Q3,OTHER SERVICES,44095.97,16222.99
S001180,HON. KURT SCHRADER,2011,2011Q3,SUPPLIES AND MATERIALS,17182.94,6487.19
S001180,HON. KURT SCHRADER,2011,2011Q3,EQUIPMENT,7385.45,2924.4
S001162,HON. ALLYSON Y. SCHWARTZ,2011,2011Q3,FRANKED MAIL,6184.82,1931.25
S001162,HON. ALLYSON Y. SCHWARTZ,2011,2011Q3,PERSONNEL COMPENSATION,621160.59,213267.22
S001162,HON. ALLYSON Y. SCHWARTZ,2011,2011Q3,TRAVEL,20628.07,6803.7
S001162,HON. ALLYSON Y. SCHWARTZ,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",74613.41,26042.37
S001162,HON. ALLYSON Y. SCHWARTZ,2011,2011Q3,PRINTING AND REPRODUCTION,2632.28,1059.05
S001162,HON. ALLYSON Y. SCHWARTZ,2011,2011Q3,OTHER SERVICES,47808.13,13578.61
S001162,HON. ALLYSON Y. SCHWARTZ,2011,2011Q3,SUPPLIES AND MATERIALS,23787.34,8227.99
S001162,HON. ALLYSON Y. SCHWARTZ,2011,2011Q3,EQUIPMENT,10350.45,6333.8
S001183,HON. DAVID SCHWEIKERT,2011,2011Q3,FRANKED MAIL,28265.63,18389.43
S001183,HON. DAVID SCHWEIKERT,2011,2011Q3,PERSONNEL COMPENSATION,539438.8,188499.96
S001183,HON. DAVID SCHWEIKERT,2011,2011Q3,TRAVEL,43466.59,9748.92
S001183,HON. DAVID SCHWEIKERT,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",82944.79,34082.82
S001183,HON. DAVID SCHWEIKERT,2011,2011Q3,PRINTING AND REPRODUCTION,58262.41,43954.22
S001183,HON. DAVID SCHWEIKERT,2011,2011Q3,OTHER SERVICES,50772.82,13318.5
S001183,HON. DAVID SCHWEIKERT,2011,2011Q3,SUPPLIES AND MATERIALS,40760.78,3536.13
S001183,HON. DAVID SCHWEIKERT,2011,2011Q3,EQUIPMENT,25457.8,5095.62
S001189,HON. AUSTIN SCOTT,2011,2011Q3,FRANKED MAIL,35596.32,15295
S001189,HON. AUSTIN SCOTT,2011,2011Q3,PERSONNEL COMPENSATION,547629.3,176946.12
S001189,HON. AUSTIN SCOTT,2011,2011Q3,TRAVEL,42734.67,12263.88
S001189,HON. AUSTIN SCOTT,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",60319.06,20219.95
S001189,HON. AUSTIN SCOTT,2011,2011Q3,PRINTING AND REPRODUCTION,30999.64,7954.5
S001189,HON. AUSTIN SCOTT,2011,2011Q3,OTHER SERVICES,38497.94,14576.51
S001189,HON. AUSTIN SCOTT,2011,2011Q3,SUPPLIES AND MATERIALS,31701.28,3644.39
S001189,HON. AUSTIN SCOTT,2011,2011Q3,EQUIPMENT,12906.75,1274.1
S001157,HON. DAVID SCOTT,2011,2011Q3,FRANKED MAIL,43031.52,8493.52
S001157,HON. DAVID SCOTT,2011,2011Q3,PERSONNEL COMPENSATION,774743.72,249148.36
S001157,HON. DAVID SCOTT,2011,2011Q3,TRAVEL,21342.99,8043.51
S001157,HON. DAVID SCOTT,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",105337.1,34544.03
S001157,HON. DAVID SCOTT,2011,2011Q3,PRINTING AND REPRODUCTION,42697.03,41657.33
S001157,HON. DAVID SCOTT,2011,2011Q3,OTHER SERVICES,42474.43,14803.76
S001157,HON. DAVID SCOTT,2011,2011Q3,SUPPLIES AND MATERIALS,10757.76,4692.62
S001157,HON. DAVID SCOTT,2011,2011Q3,EQUIPMENT,4277.19,1424.25
S000185,"HON. ROBERT C. ""BOBBY"" SCOTT",2011,2011Q3,FRANKED MAIL,3242.73,1615
S000185,"HON. ROBERT C. ""BOBBY"" SCOTT",2011,2011Q3,PERSONNEL COMPENSATION,765848.73,254558.12
S000185,"HON. ROBERT C. ""BOBBY"" SCOTT",2011,2011Q3,TRAVEL,15445.47,5097.07
S000185,"HON. ROBERT C. ""BOBBY"" SCOTT",2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",76569.94,31559.08
S000185,"HON. ROBERT C. ""BOBBY"" SCOTT",2011,2011Q3,PRINTING AND REPRODUCTION,1279.98,861.4
S000185,"HON. ROBERT C. ""BOBBY"" SCOTT",2011,2011Q3,OTHER SERVICES,17912.53,5591.84
S000185,"HON. ROBERT C. ""BOBBY"" SCOTT",2011,2011Q3,SUPPLIES AND MATERIALS,4170.03,2256.33
S000185,"HON. ROBERT C. ""BOBBY"" SCOTT",2011,2011Q3,EQUIPMENT,7641.95,5596.97
S001184,HON. TIM SCOTT,2011,2011Q3,FRANKED MAIL,2077.88,1311.41
S001184,HON. TIM SCOTT,2011,2011Q3,PERSONNEL COMPENSATION,731286.32,254545.87
S001184,HON. TIM SCOTT,2011,2011Q3,TRAVEL,63976.71,19730.5
S001184,HON. TIM SCOTT,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",73466.13,24561.14
S001184,HON. TIM SCOTT,2011,2011Q3,PRINTING AND REPRODUCTION,2540.11,1669.71
S001184,HON. TIM SCOTT,2011,2011Q3,OTHER SERVICES,36245.97,11250
S001184,HON. TIM SCOTT,2011,2011Q3,SUPPLIES AND MATERIALS,25638.24,11721.85
S001184,HON. TIM SCOTT,2011,2011Q3,EQUIPMENT,4957.29,1488.43
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2011,2011Q3,FRANKED MAIL,92748.68,30230.54
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2011,2011Q3,PERSONNEL COMPENSATION,687961.23,230046.8
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2011,2011Q3,TRAVEL,37499.02,12181.11
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2011,2011Q3,"RENT, COMMUNICATION, UTILITIES",29163.02,10416.23
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2011,2011Q3,PRINTING AND REPRODUCTION,69095.34,42622.52
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2011,2011Q3,OTHER SERVICES,39652.31,15767.33
