BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
R000577,HON. TIMOTHY J. RYAN,2010,2010Q4,PERSONNEL COMPENSATION,"1,067,682.88","344,971.27"
R000577,HON. TIMOTHY J. RYAN,2010,2010Q4,TRAVEL,"40,813.78","8,454.76"
R000577,HON. TIMOTHY J. RYAN,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","84,579.67","19,778.96"
R000577,HON. TIMOTHY J. RYAN,2010,2010Q4,PRINTING AND REPRODUCTION,"75,255.72",263.25
R000577,HON. TIMOTHY J. RYAN,2010,2010Q4,OTHER SERVICES,"48,225.87","21,477.00"
R000577,HON. TIMOTHY J. RYAN,2010,2010Q4,SUPPLIES AND MATERIALS,"38,239.81","20,658.58"
R000577,HON. TIMOTHY J. RYAN,2010,2010Q4,EQUIPMENT,"3,329.07","1,290.84"
S001177,HON. GREGORIO SABLAN,2010,2010Q4,FRANKED MAIL,"41,660.00","2,706.26"
S001177,HON. GREGORIO SABLAN,2010,2010Q4,PERSONNEL COMPENSATION,"957,513.47","258,827.28"
S001177,HON. GREGORIO SABLAN,2010,2010Q4,TRAVEL,"132,956.52","18,926.00"
S001177,HON. GREGORIO SABLAN,2010,2010Q4,TRANSPORTATION OF THINGS,38.75,0.00
S001177,HON. GREGORIO SABLAN,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","111,421.21","29,895.84"
S001177,HON. GREGORIO SABLAN,2010,2010Q4,PRINTING AND REPRODUCTION,"43,679.84","26,610.50"
S001177,HON. GREGORIO SABLAN,2010,2010Q4,OTHER SERVICES,"56,954.40","11,937.00"
S001177,HON. GREGORIO SABLAN,2010,2010Q4,SUPPLIES AND MATERIALS,"69,189.19","25,339.89"
S001177,HON. GREGORIO SABLAN,2010,2010Q4,EQUIPMENT,"9,639.55","3,185.58"
S001158,HON. JOHN T. SALAZAR,2010,2010Q4,FRANKED MAIL,"62,385.98",398.28
S001158,HON. JOHN T. SALAZAR,2010,2010Q4,PERSONNEL COMPENSATION,"1,083,145.53","354,931.51"
S001158,HON. JOHN T. SALAZAR,2010,2010Q4,TRAVEL,"136,314.25","34,411.10"
S001158,HON. JOHN T. SALAZAR,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","94,921.32","22,984.43"
S001158,HON. JOHN T. SALAZAR,2010,2010Q4,PRINTING AND REPRODUCTION,"87,375.03",361.93
S001158,HON. JOHN T. SALAZAR,2010,2010Q4,OTHER SERVICES,"51,917.10","12,383.60"
S001158,HON. JOHN T. SALAZAR,2010,2010Q4,SUPPLIES AND MATERIALS,"11,788.03","1,811.81"
S001158,HON. JOHN T. SALAZAR,2010,2010Q4,EQUIPMENT,"2,980.67",615.00
S001156,HON. LINDA T. SANCHEZ,2010,2010Q4,FRANKED MAIL,"45,864.80","-8,117.77"
S001156,HON. LINDA T. SANCHEZ,2010,2010Q4,PERSONNEL COMPENSATION,"970,687.91","274,864.51"
S001156,HON. LINDA T. SANCHEZ,2010,2010Q4,TRAVEL,"38,725.56","9,133.07"
S001156,HON. LINDA T. SANCHEZ,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","106,520.77","25,191.55"
S001156,HON. LINDA T. SANCHEZ,2010,2010Q4,PRINTING AND REPRODUCTION,"38,608.26","36,125.56"
S001156,HON. LINDA T. SANCHEZ,2010,2010Q4,OTHER SERVICES,"39,194.95","7,310.75"
S001156,HON. LINDA T. SANCHEZ,2010,2010Q4,SUPPLIES AND MATERIALS,"52,653.61","31,341.08"
S001156,HON. LINDA T. SANCHEZ,2010,2010Q4,EQUIPMENT,"3,641.92",850.89
S000030,HON. LORETTA SANCHEZ,2010,2010Q4,FRANKED MAIL,"48,660.43","2,233.01"
S000030,HON. LORETTA SANCHEZ,2010,2010Q4,PERSONNEL COMPENSATION,"1,030,613.53","345,921.80"
S000030,HON. LORETTA SANCHEZ,2010,2010Q4,TRAVEL,"32,949.70","8,939.44"
S000030,HON. LORETTA SANCHEZ,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","140,189.74","31,054.73"
S000030,HON. LORETTA SANCHEZ,2010,2010Q4,PRINTING AND REPRODUCTION,"58,056.51","23,150.76"
S000030,HON. LORETTA SANCHEZ,2010,2010Q4,OTHER SERVICES,"39,484.09","9,610.00"
S000030,HON. LORETTA SANCHEZ,2010,2010Q4,SUPPLIES AND MATERIALS,"13,695.45","2,025.45"
S000030,HON. LORETTA SANCHEZ,2010,2010Q4,EQUIPMENT,"2,305.10",914.60
S001168,HON. JOHN P. SARBANES,2010,2010Q4,FRANKED MAIL,"49,951.80",754.91
S001168,HON. JOHN P. SARBANES,2010,2010Q4,PERSONNEL COMPENSATION,"979,255.63","302,247.18"
S001168,HON. JOHN P. SARBANES,2010,2010Q4,TRAVEL,"13,687.49","2,962.64"
S001168,HON. JOHN P. SARBANES,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","126,610.72","22,821.64"
S001168,HON. JOHN P. SARBANES,2010,2010Q4,PRINTING AND REPRODUCTION,"40,517.78","1,543.06"
S001168,HON. JOHN P. SARBANES,2010,2010Q4,OTHER SERVICES,"35,782.52","9,538.47"
S001168,HON. JOHN P. SARBANES,2010,2010Q4,SUPPLIES AND MATERIALS,"57,684.38","45,766.87"
S001168,HON. JOHN P. SARBANES,2010,2010Q4,EQUIPMENT,"2,294.44",480.00
S001176,HON. STEVE SCALISE,2010,2010Q4,FRANKED MAIL,"90,476.05","1,652.54"
S001176,HON. STEVE SCALISE,2010,2010Q4,PERSONNEL COMPENSATION,"948,718.07","292,094.53"
S001176,HON. STEVE SCALISE,2010,2010Q4,TRAVEL,"84,237.97","14,291.54"
S001176,HON. STEVE SCALISE,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","101,643.81","22,362.79"
S001176,HON. STEVE SCALISE,2010,2010Q4,PRINTING AND REPRODUCTION,"51,232.28",559.49
S001176,HON. STEVE SCALISE,2010,2010Q4,OTHER SERVICES,"37,365.08","18,689.58"
S001176,HON. STEVE SCALISE,2010,2010Q4,SUPPLIES AND MATERIALS,"71,764.44","52,862.40"
S001176,HON. STEVE SCALISE,2010,2010Q4,EQUIPMENT,"6,969.56",478.68
S001145,HON. JANICE D. SCHAKOWSKY,2010,2010Q4,FRANKED MAIL,"8,556.12",528.68
S001145,HON. JANICE D. SCHAKOWSKY,2010,2010Q4,PERSONNEL COMPENSATION,"1,198,237.31","370,915.30"
S001145,HON. JANICE D. SCHAKOWSKY,2010,2010Q4,TRAVEL,"16,031.55","5,075.89"
S001145,HON. JANICE D. SCHAKOWSKY,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","88,048.52","22,325.75"
S001145,HON. JANICE D. SCHAKOWSKY,2010,2010Q4,PRINTING AND REPRODUCTION,"3,780.87",193.00
S001145,HON. JANICE D. SCHAKOWSKY,2010,2010Q4,OTHER SERVICES,"54,305.70","15,323.06"
S001145,HON. JANICE D. SCHAKOWSKY,2010,2010Q4,SUPPLIES AND MATERIALS,"34,794.82","23,889.50"
S001145,HON. JANICE D. SCHAKOWSKY,2010,2010Q4,EQUIPMENT,"6,826.83","2,839.20"
S001178,HON. MARK H. SCHAUER,2010,2010Q4,FRANKED MAIL,"196,058.59","1,365.00"
S001178,HON. MARK H. SCHAUER,2010,2010Q4,PERSONNEL COMPENSATION,"880,454.56","221,351.31"
S001178,HON. MARK H. SCHAUER,2010,2010Q4,TRAVEL,"57,135.68","11,757.96"
S001178,HON. MARK H. SCHAUER,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","47,313.61","10,426.58"
S001178,HON. MARK H. SCHAUER,2010,2010Q4,PRINTING AND REPRODUCTION,"169,882.72","1,000.95"
S001178,HON. MARK H. SCHAUER,2010,2010Q4,OTHER SERVICES,"63,674.25","16,727.75"
S001178,HON. MARK H. SCHAUER,2010,2010Q4,SUPPLIES AND MATERIALS,"18,855.81","9,608.43"
S001178,HON. MARK H. SCHAUER,2010,2010Q4,EQUIPMENT,"5,863.72","1,035.00"
S001150,HON. ADAM B. SCHIFF,2010,2010Q4,FRANKED MAIL,"109,051.95","9,840.46"
S001150,HON. ADAM B. SCHIFF,2010,2010Q4,PERSONNEL COMPENSATION,"986,529.19","251,425.01"
S001150,HON. ADAM B. SCHIFF,2010,2010Q4,TRAVEL,"46,689.40","12,295.17"
S001150,HON. ADAM B. SCHIFF,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","154,636.42","28,993.13"
S001150,HON. ADAM B. SCHIFF,2010,2010Q4,PRINTING AND REPRODUCTION,"87,077.48","2,756.62"
S001150,HON. ADAM B. SCHIFF,2010,2010Q4,OTHER SERVICES,"46,990.73","16,075.33"
S001150,HON. ADAM B. SCHIFF,2010,2010Q4,SUPPLIES AND MATERIALS,"31,422.89","9,161.66"
S001150,HON. ADAM B. SCHIFF,2010,2010Q4,EQUIPMENT,"6,991.32","1,050.00"
S001164,HON. JEAN SCHMIDT,2010,2010Q4,FRANKED MAIL,"30,607.42",590.25
S001164,HON. JEAN SCHMIDT,2010,2010Q4,PERSONNEL COMPENSATION,"1,041,066.28","290,811.08"
S001164,HON. JEAN SCHMIDT,2010,2010Q4,TRAVEL,"67,022.98","10,622.76"
S001164,HON. JEAN SCHMIDT,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","116,066.77","27,954.82"
S001164,HON. JEAN SCHMIDT,2010,2010Q4,PRINTING AND REPRODUCTION,"4,771.19",85.00
S001164,HON. JEAN SCHMIDT,2010,2010Q4,OTHER SERVICES,"45,059.50","11,066.00"
S001164,HON. JEAN SCHMIDT,2010,2010Q4,SUPPLIES AND MATERIALS,"47,366.94","25,395.41"
S001164,HON. JEAN SCHMIDT,2010,2010Q4,EQUIPMENT,"2,971.08",742.77
S001179,HON. AARON SCHOCK,2010,2010Q4,FRANKED MAIL,"67,910.71","2,232.39"
S001179,HON. AARON SCHOCK,2010,2010Q4,PERSONNEL COMPENSATION,"836,414.66","202,416.70"
S001179,HON. AARON SCHOCK,2010,2010Q4,TRAVEL,"114,273.85","37,177.52"
S001179,HON. AARON SCHOCK,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","111,448.24","20,436.95"
S001179,HON. AARON SCHOCK,2010,2010Q4,PRINTING AND REPRODUCTION,"63,225.23",634.74
S001179,HON. AARON SCHOCK,2010,2010Q4,OTHER SERVICES,"74,696.26","12,289.26"
S001179,HON. AARON SCHOCK,2010,2010Q4,SUPPLIES AND MATERIALS,"20,467.42","3,673.28"
S001179,HON. AARON SCHOCK,2010,2010Q4,EQUIPMENT,"13,132.13","7,078.81"
S001180,HON. KURT SCHRADER,2010,2010Q4,FRANKED MAIL,"106,262.91","2,034.23"
S001180,HON. KURT SCHRADER,2010,2010Q4,PERSONNEL COMPENSATION,"971,724.84","277,293.03"
S001180,HON. KURT SCHRADER,2010,2010Q4,TRAVEL,"48,081.40","9,927.52"
S001180,HON. KURT SCHRADER,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","113,165.59","25,255.16"
S001180,HON. KURT SCHRADER,2010,2010Q4,PRINTING AND REPRODUCTION,"96,122.26","1,213.21"
S001180,HON. KURT SCHRADER,2010,2010Q4,OTHER SERVICES,"50,597.39","21,917.90"
S001180,HON. KURT SCHRADER,2010,2010Q4,SUPPLIES AND MATERIALS,"23,641.89","8,192.37"
S001180,HON. KURT SCHRADER,2010,2010Q4,EQUIPMENT,"9,286.41","3,938.22"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q4,FRANKED MAIL,"77,636.18","5,714.05"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q4,PERSONNEL COMPENSATION,"793,285.96","202,155.64"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q4,TRAVEL,"16,168.16","3,582.77"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","99,499.36","21,330.61"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q4,PRINTING AND REPRODUCTION,"64,903.26",132.50
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q4,OTHER SERVICES,"59,617.91","15,577.90"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q4,SUPPLIES AND MATERIALS,"27,971.38","7,205.14"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q4,EQUIPMENT,"3,251.18",959.72
S001157,HON. DAVID SCOTT,2010,2010Q4,FRANKED MAIL,"63,730.39","1,830.97"
S001157,HON. DAVID SCOTT,2010,2010Q4,PERSONNEL COMPENSATION,"1,073,417.56","268,550.25"
S001157,HON. DAVID SCOTT,2010,2010Q4,TRAVEL,"36,637.72","5,670.52"
S001157,HON. DAVID SCOTT,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","148,834.95","29,945.51"
S001157,HON. DAVID SCOTT,2010,2010Q4,PRINTING AND REPRODUCTION,"70,758.02",244.15
S001157,HON. DAVID SCOTT,2010,2010Q4,OTHER SERVICES,"73,721.97","13,163.65"
S001157,HON. DAVID SCOTT,2010,2010Q4,SUPPLIES AND MATERIALS,"46,471.03","15,620.79"
S001157,HON. DAVID SCOTT,2010,2010Q4,EQUIPMENT,"8,449.54","1,561.74"
S000185,HON. ROBERT C. SCOTT,2010,2010Q4,FRANKED MAIL,"5,565.96","1,392.17"
S000185,HON. ROBERT C. SCOTT,2010,2010Q4,PERSONNEL COMPENSATION,"1,059,910.21","282,159.48"
S000185,HON. ROBERT C. SCOTT,2010,2010Q4,TRAVEL,"17,303.30","1,662.15"
S000185,HON. ROBERT C. SCOTT,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","110,007.02","29,673.77"
S000185,HON. ROBERT C. SCOTT,2010,2010Q4,PRINTING AND REPRODUCTION,435.28,0.00
S000185,HON. ROBERT C. SCOTT,2010,2010Q4,OTHER SERVICES,"25,450.98","5,256.56"
S000185,HON. ROBERT C. SCOTT,2010,2010Q4,SUPPLIES AND MATERIALS,"11,770.26","9,436.60"
S000185,HON. ROBERT C. SCOTT,2010,2010Q4,EQUIPMENT,"7,156.23","1,097.49"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2010,2010Q4,FRANKED MAIL,"116,720.00","3,159.68"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2010,2010Q4,PERSONNEL COMPENSATION,"844,529.84","219,220.59"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2010,2010Q4,TRAVEL,"37,716.20","7,103.05"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","39,956.84","10,323.55"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2010,2010Q4,PRINTING AND REPRODUCTION,"80,223.10",378.96
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2010,2010Q4,OTHER SERVICES,"61,378.96","17,723.49"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2010,2010Q4,SUPPLIES AND MATERIALS,"17,813.90","5,264.79"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2010,2010Q4,EQUIPMENT,"7,523.63","1,787.43"
S000248,HON. JOSE E. SERRANO,2010,2010Q4,FRANKED MAIL,"1,247.60",215.06
S000248,HON. JOSE E. SERRANO,2010,2010Q4,PERSONNEL COMPENSATION,"918,292.45","259,295.09"
S000248,HON. JOSE E. SERRANO,2010,2010Q4,TRAVEL,"20,800.36","2,823.08"
S000248,HON. JOSE E. SERRANO,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","135,461.00","36,757.56"
S000248,HON. JOSE E. SERRANO,2010,2010Q4,PRINTING AND REPRODUCTION,"1,821.51",453.05
S000248,HON. JOSE E. SERRANO,2010,2010Q4,OTHER SERVICES,"82,078.79","27,362.49"
S000248,HON. JOSE E. SERRANO,2010,2010Q4,SUPPLIES AND MATERIALS,"21,393.99","10,984.07"
S000248,HON. JOSE E. SERRANO,2010,2010Q4,EQUIPMENT,"2,676.00",669.00
S000250,HON. PETE SESSIONS,2010,2010Q4,FRANKED MAIL,"35,688.44","1,818.07"
S000250,HON. PETE SESSIONS,2010,2010Q4,PERSONNEL COMPENSATION,"962,683.42","266,628.34"
S000250,HON. PETE SESSIONS,2010,2010Q4,TRAVEL,"39,571.50","13,542.51"
S000250,HON. PETE SESSIONS,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","100,267.73","24,501.48"
S000250,HON. PETE SESSIONS,2010,2010Q4,PRINTING AND REPRODUCTION,"31,788.24","30,288.26"
S000250,HON. PETE SESSIONS,2010,2010Q4,OTHER SERVICES,"72,405.50","11,947.00"
S000250,HON. PETE SESSIONS,2010,2010Q4,SUPPLIES AND MATERIALS,"52,980.14","6,350.90"
S000250,HON. PETE SESSIONS,2010,2010Q4,EQUIPMENT,"4,160.96",491.25
S001169,HON. JOE SESTAK,2010,2010Q4,FRANKED MAIL,"187,898.48","2,083.72"
S001169,HON. JOE SESTAK,2010,2010Q4,PERSONNEL COMPENSATION,"807,609.38","280,635.38"
S001169,HON. JOE SESTAK,2010,2010Q4,TRAVEL,"8,936.11","2,922.55"
S001169,HON. JOE SESTAK,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","72,871.05","18,243.07"
S001169,HON. JOE SESTAK,2010,2010Q4,PRINTING AND REPRODUCTION,"194,813.53","2,630.14"
S001169,HON. JOE SESTAK,2010,2010Q4,OTHER SERVICES,"49,240.05","12,381.00"
S001169,HON. JOE SESTAK,2010,2010Q4,SUPPLIES AND MATERIALS,"18,860.35","2,336.63"
S001169,HON. JOE SESTAK,2010,2010Q4,EQUIPMENT,"3,921.75",573.51
S000275,HON. JOHN B. SHADEGG,2010,2010Q4,FRANKED MAIL,"3,638.83",689.14
S000275,HON. JOHN B. SHADEGG,2010,2010Q4,PERSONNEL COMPENSATION,"1,281,393.94","332,700.84"
S000275,HON. JOHN B. SHADEGG,2010,2010Q4,TRAVEL,"48,611.16","12,446.41"
S000275,HON. JOHN B. SHADEGG,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","110,415.41","27,705.77"
S000275,HON. JOHN B. SHADEGG,2010,2010Q4,PRINTING AND REPRODUCTION,286.68,38.88
S000275,HON. JOHN B. SHADEGG,2010,2010Q4,OTHER SERVICES,"46,891.25","12,102.40"
S000275,HON. JOHN B. SHADEGG,2010,2010Q4,SUPPLIES AND MATERIALS,"23,482.57","6,347.21"
S000275,HON. JOHN B. SHADEGG,2010,2010Q4,EQUIPMENT,"3,830.31",881.94
S001170,HON. CAROL SHEA-PORTER,2010,2010Q4,FRANKED MAIL,"89,212.83","33,464.17"
S001170,HON. CAROL SHEA-PORTER,2010,2010Q4,PERSONNEL COMPENSATION,"1,001,561.08","315,107.40"
S001170,HON. CAROL SHEA-PORTER,2010,2010Q4,TRAVEL,"108,342.72","16,444.30"
S001170,HON. CAROL SHEA-PORTER,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","98,381.33","21,247.57"
S001170,HON. CAROL SHEA-PORTER,2010,2010Q4,PRINTING AND REPRODUCTION,"23,150.61",206.06
S001170,HON. CAROL SHEA-PORTER,2010,2010Q4,OTHER SERVICES,"46,468.97","9,274.00"
S001170,HON. CAROL SHEA-PORTER,2010,2010Q4,SUPPLIES AND MATERIALS,"31,723.06","6,484.18"
S001170,HON. CAROL SHEA-PORTER,2010,2010Q4,EQUIPMENT,"8,836.12","1,475.61"
S000344,HON. BRAD SHERMAN,2010,2010Q4,FRANKED MAIL,"115,068.64","1,129.45"
S000344,HON. BRAD SHERMAN,2010,2010Q4,PERSONNEL COMPENSATION,"976,017.07","225,670.73"
S000344,HON. BRAD SHERMAN,2010,2010Q4,TRAVEL,"23,468.71","7,301.78"
S000344,HON. BRAD SHERMAN,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","112,695.15","26,819.51"
S000344,HON. BRAD SHERMAN,2010,2010Q4,PRINTING AND REPRODUCTION,"200,535.32","7,711.43"
S000344,HON. BRAD SHERMAN,2010,2010Q4,OTHER SERVICES,"52,669.10","11,388.00"
S000344,HON. BRAD SHERMAN,2010,2010Q4,SUPPLIES AND MATERIALS,"33,348.51","6,872.43"
S000344,HON. BRAD SHERMAN,2010,2010Q4,EQUIPMENT,"9,661.33","2,209.87"
S000364,HON. JOHN SHIMKUS,2010,2010Q4,FRANKED MAIL,"11,771.93","1,711.86"
S000364,HON. JOHN SHIMKUS,2010,2010Q4,PERSONNEL COMPENSATION,"1,161,386.23","297,958.36"
S000364,HON. JOHN SHIMKUS,2010,2010Q4,TRAVEL,"14,544.72","3,685.31"
S000364,HON. JOHN SHIMKUS,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","89,220.48","25,815.16"
S000364,HON. JOHN SHIMKUS,2010,2010Q4,PRINTING AND REPRODUCTION,"2,005.68",293.13
S000364,HON. JOHN SHIMKUS,2010,2010Q4,OTHER SERVICES,"43,596.50","10,767.00"
S000364,HON. JOHN SHIMKUS,2010,2010Q4,SUPPLIES AND MATERIALS,"19,573.82","7,688.52"
S000364,HON. JOHN SHIMKUS,2010,2010Q4,EQUIPMENT,"4,243.15",654.03
S001171,HON. HEATH SHULER,2010,2010Q4,FRANKED MAIL,"46,566.54",777.08
S001171,HON. HEATH SHULER,2010,2010Q4,PERSONNEL COMPENSATION,"1,062,256.40","329,027.77"
S001171,HON. HEATH SHULER,2010,2010Q4,TRAVEL,"84,071.62","21,154.58"
S001171,HON. HEATH SHULER,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","54,362.49","10,806.18"
S001171,HON. HEATH SHULER,2010,2010Q4,PRINTING AND REPRODUCTION,"56,925.89","1,057.80"
S001171,HON. HEATH SHULER,2010,2010Q4,OTHER SERVICES,"62,281.00","29,199.00"
S001171,HON. HEATH SHULER,2010,2010Q4,SUPPLIES AND MATERIALS,"34,425.89","20,595.03"
S001171,HON. HEATH SHULER,2010,2010Q4,EQUIPMENT,"6,954.94","2,124.65"
S001154,HON. BILL SHUSTER,2010,2010Q4,FRANKED MAIL,"68,548.84","1,647.63"
S001154,HON. BILL SHUSTER,2010,2010Q4,PERSONNEL COMPENSATION,"953,872.05","225,645.00"
S001154,HON. BILL SHUSTER,2010,2010Q4,TRAVEL,"40,219.71","9,455.76"
S001154,HON. BILL SHUSTER,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","114,663.93","24,426.21"
S001154,HON. BILL SHUSTER,2010,2010Q4,PRINTING AND REPRODUCTION,"13,164.65",566.10
S001154,HON. BILL SHUSTER,2010,2010Q4,OTHER SERVICES,"52,922.20","24,692.10"
S001154,HON. BILL SHUSTER,2010,2010Q4,SUPPLIES AND MATERIALS,"25,206.05","2,507.77"
S001154,HON. BILL SHUSTER,2010,2010Q4,EQUIPMENT,"6,351.64","1,275.29"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q4,FRANKED MAIL,"24,712.53","1,400.59"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q4,PERSONNEL COMPENSATION,"1,193,338.98","299,749.99"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q4,TRAVEL,"69,188.44","10,504.01"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","136,944.54","33,668.82"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q4,PRINTING AND REPRODUCTION,"15,170.88",294.40
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q4,OTHER SERVICES,"36,735.25","9,416.25"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q4,SUPPLIES AND MATERIALS,"22,390.39","7,513.79"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q4,EQUIPMENT,"3,942.80",703.50
S001165,HON. ALBIO SIRES,2010,2010Q4,FRANKED MAIL,"45,560.14",469.50
S001165,HON. ALBIO SIRES,2010,2010Q4,PERSONNEL COMPENSATION,"959,424.96","250,331.98"
S001165,HON. ALBIO SIRES,2010,2010Q4,TRAVEL,"22,407.46","3,041.05"
S001165,HON. ALBIO SIRES,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","117,747.33","29,608.10"
S001165,HON. ALBIO SIRES,2010,2010Q4,PRINTING AND REPRODUCTION,"103,860.65","11,582.20"
S001165,HON. ALBIO SIRES,2010,2010Q4,OTHER SERVICES,"64,069.00","19,446.00"
S001165,HON. ALBIO SIRES,2010,2010Q4,SUPPLIES AND MATERIALS,"57,858.73","34,692.16"
S001165,HON. ALBIO SIRES,2010,2010Q4,EQUIPMENT,"11,302.42","2,772.81"
S000465,HON. IKE SKELTON,2010,2010Q4,FRANKED MAIL,"12,082.73","2,071.49"
S000465,HON. IKE SKELTON,2010,2010Q4,PERSONNEL COMPENSATION,"1,158,882.13","322,401.97"
S000465,HON. IKE SKELTON,2010,2010Q4,TRAVEL,"65,641.66","8,368.67"
S000465,HON. IKE SKELTON,2010,2010Q4,TRANSPORTATION OF THINGS,5.91,5.91
S000465,HON. IKE SKELTON,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","79,236.80","17,207.90"
S000465,HON. IKE SKELTON,2010,2010Q4,PRINTING AND REPRODUCTION,"3,700.60",236.50
S000465,HON. IKE SKELTON,2010,2010Q4,OTHER SERVICES,"40,041.26","7,342.76"
S000465,HON. IKE SKELTON,2010,2010Q4,SUPPLIES AND MATERIALS,"20,310.29","5,519.64"
S000465,HON. IKE SKELTON,2010,2010Q4,EQUIPMENT,"11,902.69","9,201.32"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q4,FRANKED MAIL,"56,347.83","2,019.03"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q4,PERSONNEL COMPENSATION,"970,145.07","242,016.96"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q4,TRAVEL,"29,356.37","5,431.58"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","171,917.20","41,931.79"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q4,PRINTING AND REPRODUCTION,"25,680.30","2,515.64"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q4,OTHER SERVICES,"74,965.47","35,860.75"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q4,SUPPLIES AND MATERIALS,"35,532.29","15,296.98"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q4,EQUIPMENT,"6,512.88","1,550.13"
S000510,HON. ADAM SMITH,2010,2010Q4,FRANKED MAIL,"54,499.32","5,411.29"
S000510,HON. ADAM SMITH,2010,2010Q4,PERSONNEL COMPENSATION,"955,383.89","234,082.42"
S000510,HON. ADAM SMITH,2010,2010Q4,TRAVEL,"72,987.54","14,706.38"
S000510,HON. ADAM SMITH,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","81,147.30","16,959.22"
S000510,HON. ADAM SMITH,2010,2010Q4,PRINTING AND REPRODUCTION,"24,887.64","2,438.52"
S000510,HON. ADAM SMITH,2010,2010Q4,OTHER SERVICES,"53,600.56","16,638.00"
S000510,HON. ADAM SMITH,2010,2010Q4,SUPPLIES AND MATERIALS,"53,207.93","34,832.77"
S000510,HON. ADAM SMITH,2010,2010Q4,EQUIPMENT,"4,655.19",909.00
S001172,HON. ADRIAN SMITH,2010,2010Q4,FRANKED MAIL,"69,517.13","13,906.99"
S001172,HON. ADRIAN SMITH,2010,2010Q4,PERSONNEL COMPENSATION,"999,871.76","301,533.94"
S001172,HON. ADRIAN SMITH,2010,2010Q4,TRAVEL,"117,406.34","31,399.18"
S001172,HON. ADRIAN SMITH,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES","92,367.52","22,879.48"
