BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
S001157,HON. DAVID SCOTT,2011,2011Q2,SUPPLIES AND MATERIALS,"6,065.14","4,101.97"
S001157,HON. DAVID SCOTT,2011,2011Q2,EQUIPMENT,"2,852.94","1,424.25"
S000185,"HON. ROBERT C. ""BOBBY"" SCOTT",2011,2011Q2,FRANKED MAIL,"1,627.73",826.19
S000185,"HON. ROBERT C. ""BOBBY"" SCOTT",2011,2011Q2,PERSONNEL COMPENSATION,"511,290.61","253,828.64"
S000185,"HON. ROBERT C. ""BOBBY"" SCOTT",2011,2011Q2,TRAVEL,"10,348.40","5,859.65"
S000185,"HON. ROBERT C. ""BOBBY"" SCOTT",2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","45,010.86","26,689.21"
S000185,"HON. ROBERT C. ""BOBBY"" SCOTT",2011,2011Q2,PRINTING AND REPRODUCTION,418.58,410.58
S000185,"HON. ROBERT C. ""BOBBY"" SCOTT",2011,2011Q2,OTHER SERVICES,"12,320.69","11,263.79"
S000185,"HON. ROBERT C. ""BOBBY"" SCOTT",2011,2011Q2,SUPPLIES AND MATERIALS,"1,913.70","1,238.95"
S000185,"HON. ROBERT C. ""BOBBY"" SCOTT",2011,2011Q2,EQUIPMENT,"2,044.98","1,022.49"
S001184,HON. TIM SCOTT,2011,2011Q2,FRANKED MAIL,766.47,517.89
S001184,HON. TIM SCOTT,2011,2011Q2,PERSONNEL COMPENSATION,"476,740.45","244,639.10"
S001184,HON. TIM SCOTT,2011,2011Q2,TRAVEL,"44,246.21","24,753.73"
S001184,HON. TIM SCOTT,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","48,904.99","24,368.30"
S001184,HON. TIM SCOTT,2011,2011Q2,PRINTING AND REPRODUCTION,870.40,645.00
S001184,HON. TIM SCOTT,2011,2011Q2,OTHER SERVICES,"24,995.97","12,695.97"
S001184,HON. TIM SCOTT,2011,2011Q2,SUPPLIES AND MATERIALS,"13,916.39","3,744.58"
S001184,HON. TIM SCOTT,2011,2011Q2,EQUIPMENT,"3,468.86","2,382.66"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2011,2011Q2,FRANKED MAIL,"62,518.14","60,673.45"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2011,2011Q2,PERSONNEL COMPENSATION,"457,914.43","232,362.69"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2011,2011Q2,TRAVEL,"25,317.91","14,296.47"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","18,746.79","10,243.95"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2011,2011Q2,PRINTING AND REPRODUCTION,"26,472.82","25,708.76"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2011,2011Q2,OTHER SERVICES,"23,884.98","11,942.49"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2011,2011Q2,SUPPLIES AND MATERIALS,"21,634.22","6,339.13"
S000244,"HON. F. JAMES SENSENBRENNER, JR.",2011,2011Q2,EQUIPMENT,"7,378.15","4,575.05"
S000248,HON. JOSE E. SERRANO,2011,2011Q2,FRANKED MAIL,922.18,467.32
S000248,HON. JOSE E. SERRANO,2011,2011Q2,PERSONNEL COMPENSATION,"427,966.91","215,648.71"
S000248,HON. JOSE E. SERRANO,2011,2011Q2,TRAVEL,"11,147.77","6,275.42"
S000248,HON. JOSE E. SERRANO,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","70,791.61","35,512.61"
S000248,HON. JOSE E. SERRANO,2011,2011Q2,PRINTING AND REPRODUCTION,962.25,778.43
S000248,HON. JOSE E. SERRANO,2011,2011Q2,OTHER SERVICES,"30,694.32","13,137.61"
S000248,HON. JOSE E. SERRANO,2011,2011Q2,SUPPLIES AND MATERIALS,"7,445.32","1,745.12"
S000248,HON. JOSE E. SERRANO,2011,2011Q2,EQUIPMENT,980.96,534.19
S000250,HON. PETE SESSIONS,2011,2011Q2,FRANKED MAIL,"6,691.51","4,487.41"
S000250,HON. PETE SESSIONS,2011,2011Q2,PERSONNEL COMPENSATION,"395,799.68","216,131.41"
S000250,HON. PETE SESSIONS,2011,2011Q2,TRAVEL,"20,630.00","16,796.85"
S000250,HON. PETE SESSIONS,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","44,674.47","32,473.73"
S000250,HON. PETE SESSIONS,2011,2011Q2,PRINTING AND REPRODUCTION,984.56,468.26
S000250,HON. PETE SESSIONS,2011,2011Q2,OTHER SERVICES,"15,014.88","8,332.44"
S000250,HON. PETE SESSIONS,2011,2011Q2,SUPPLIES AND MATERIALS,"25,668.98","7,039.49"
S000250,HON. PETE SESSIONS,2011,2011Q2,EQUIPMENT,982.50,491.25
S001185,HON. TERRI A. SEWELL,2011,2011Q2,FRANKED MAIL,"1,150.58",427.71
S001185,HON. TERRI A. SEWELL,2011,2011Q2,PERSONNEL COMPENSATION,"429,707.23","209,675.00"
S001185,HON. TERRI A. SEWELL,2011,2011Q2,TRAVEL,"30,196.59","21,370.97"
S001185,HON. TERRI A. SEWELL,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","49,458.57","33,919.58"
S001185,HON. TERRI A. SEWELL,2011,2011Q2,PRINTING AND REPRODUCTION,"8,109.82","3,288.68"
S001185,HON. TERRI A. SEWELL,2011,2011Q2,OTHER SERVICES,"22,070.87","11,350.87"
S001185,HON. TERRI A. SEWELL,2011,2011Q2,SUPPLIES AND MATERIALS,"48,395.54","13,814.38"
S001185,HON. TERRI A. SEWELL,2011,2011Q2,EQUIPMENT,"5,227.89","2,929.59"
S000344,HON. BRAD SHERMAN,2011,2011Q2,FRANKED MAIL,"4,372.06","4,400.15"
S000344,HON. BRAD SHERMAN,2011,2011Q2,PERSONNEL COMPENSATION,"461,033.51","234,345.29"
S000344,HON. BRAD SHERMAN,2011,2011Q2,TRAVEL,"7,328.77","4,915.40"
S000344,HON. BRAD SHERMAN,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","54,800.92","24,037.16"
S000344,HON. BRAD SHERMAN,2011,2011Q2,PRINTING AND REPRODUCTION,854.00,365.00
S000344,HON. BRAD SHERMAN,2011,2011Q2,OTHER SERVICES,"23,543.48","11,891.43"
S000344,HON. BRAD SHERMAN,2011,2011Q2,SUPPLIES AND MATERIALS,"20,964.29","8,645.20"
S000344,HON. BRAD SHERMAN,2011,2011Q2,EQUIPMENT,"2,651.74","1,266.87"
S000364,HON. JOHN SHIMKUS,2011,2011Q2,FRANKED MAIL,"3,052.45","2,006.96"
S000364,HON. JOHN SHIMKUS,2011,2011Q2,PERSONNEL COMPENSATION,"573,597.38","284,763.92"
S000364,HON. JOHN SHIMKUS,2011,2011Q2,TRAVEL,"16,557.07","10,605.82"
S000364,HON. JOHN SHIMKUS,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","40,286.30","23,316.54"
S000364,HON. JOHN SHIMKUS,2011,2011Q2,PRINTING AND REPRODUCTION,259.10,224.90
S000364,HON. JOHN SHIMKUS,2011,2011Q2,OTHER SERVICES,"25,664.50","14,656.00"
S000364,HON. JOHN SHIMKUS,2011,2011Q2,SUPPLIES AND MATERIALS,"8,553.60","2,800.67"
S000364,HON. JOHN SHIMKUS,2011,2011Q2,EQUIPMENT,"1,092.93",527.40
S001171,HON. HEATH SHULER,2011,2011Q2,FRANKED MAIL,"1,843.21","1,357.43"
S001171,HON. HEATH SHULER,2011,2011Q2,PERSONNEL COMPENSATION,"506,647.53","240,371.63"
S001171,HON. HEATH SHULER,2011,2011Q2,TRAVEL,"53,758.50","35,696.76"
S001171,HON. HEATH SHULER,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","24,512.88","12,953.19"
S001171,HON. HEATH SHULER,2011,2011Q2,PRINTING AND REPRODUCTION,824.89,432.44
S001171,HON. HEATH SHULER,2011,2011Q2,OTHER SERVICES,"20,942.50","10,392.50"
S001171,HON. HEATH SHULER,2011,2011Q2,SUPPLIES AND MATERIALS,"8,215.13","4,514.74"
S001171,HON. HEATH SHULER,2011,2011Q2,EQUIPMENT,"2,391.30","1,195.65"
S001154,HON. BILL SHUSTER,2011,2011Q2,FRANKED MAIL,"2,132.47","1,630.36"
S001154,HON. BILL SHUSTER,2011,2011Q2,PERSONNEL COMPENSATION,"435,725.18","220,950.04"
S001154,HON. BILL SHUSTER,2011,2011Q2,TRAVEL,"18,860.12","12,666.04"
S001154,HON. BILL SHUSTER,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","53,015.47","29,127.03"
S001154,HON. BILL SHUSTER,2011,2011Q2,PRINTING AND REPRODUCTION,"2,033.64","1,345.73"
S001154,HON. BILL SHUSTER,2011,2011Q2,OTHER SERVICES,"26,010.46","14,217.46"
S001154,HON. BILL SHUSTER,2011,2011Q2,SUPPLIES AND MATERIALS,"15,431.55","9,985.14"
S001154,HON. BILL SHUSTER,2011,2011Q2,EQUIPMENT,"5,755.28","2,076.84"
S001148,HON. MICHAEL K. SIMPSON,2011,2011Q2,FRANKED MAIL,"2,476.56","1,784.92"
S001148,HON. MICHAEL K. SIMPSON,2011,2011Q2,PERSONNEL COMPENSATION,"555,540.85","284,812.68"
S001148,HON. MICHAEL K. SIMPSON,2011,2011Q2,TRAVEL,"29,191.58","14,693.64"
S001148,HON. MICHAEL K. SIMPSON,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","51,431.27","26,829.71"
S001148,HON. MICHAEL K. SIMPSON,2011,2011Q2,PRINTING AND REPRODUCTION,722.69,493.40
S001148,HON. MICHAEL K. SIMPSON,2011,2011Q2,OTHER SERVICES,"16,998.00","8,084.00"
S001148,HON. MICHAEL K. SIMPSON,2011,2011Q2,SUPPLIES AND MATERIALS,"8,223.80","4,201.05"
S001148,HON. MICHAEL K. SIMPSON,2011,2011Q2,EQUIPMENT,"1,407.00",703.50
S001165,HON. ALBIO SIRES,2011,2011Q2,FRANKED MAIL,783.72,422.32
S001165,HON. ALBIO SIRES,2011,2011Q2,PERSONNEL COMPENSATION,"491,818.94","250,646.55"
S001165,HON. ALBIO SIRES,2011,2011Q2,TRAVEL,"11,253.13","6,853.24"
S001165,HON. ALBIO SIRES,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","59,326.88","31,286.43"
S001165,HON. ALBIO SIRES,2011,2011Q2,PRINTING AND REPRODUCTION,439.00,35.10
S001165,HON. ALBIO SIRES,2011,2011Q2,OTHER SERVICES,"27,005.58","14,902.79"
S001165,HON. ALBIO SIRES,2011,2011Q2,SUPPLIES AND MATERIALS,"5,062.85","2,813.41"
S001165,HON. ALBIO SIRES,2011,2011Q2,EQUIPMENT,"5,443.30","2,714.07"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2011,2011Q2,FRANKED MAIL,"1,181.96",519.36
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2011,2011Q2,PERSONNEL COMPENSATION,"500,979.90","254,873.53"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2011,2011Q2,TRAVEL,"10,096.15","5,523.79"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","89,986.26","47,942.30"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2011,2011Q2,PRINTING AND REPRODUCTION,"4,990.46","1,528.46"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2011,2011Q2,OTHER SERVICES,"23,803.18","11,785.33"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2011,2011Q2,SUPPLIES AND MATERIALS,"11,411.24","3,200.60"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2011,2011Q2,EQUIPMENT,"3,100.26","1,550.13"
S000510,HON. ADAM SMITH,2011,2011Q2,FRANKED MAIL,"3,965.51","3,437.15"
S000510,HON. ADAM SMITH,2011,2011Q2,PERSONNEL COMPENSATION,"469,812.64","237,542.47"
S000510,HON. ADAM SMITH,2011,2011Q2,TRAVEL,"37,008.18","17,068.39"
S000510,HON. ADAM SMITH,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","34,374.08","18,334.40"
S000510,HON. ADAM SMITH,2011,2011Q2,PRINTING AND REPRODUCTION,"1,215.08",755.28
S000510,HON. ADAM SMITH,2011,2011Q2,OTHER SERVICES,"24,276.43","11,917.48"
S000510,HON. ADAM SMITH,2011,2011Q2,SUPPLIES AND MATERIALS,"9,707.09","5,304.80"
S000510,HON. ADAM SMITH,2011,2011Q2,EQUIPMENT,"2,833.35","1,924.35"
S001172,HON. ADRIAN SMITH,2011,2011Q2,FRANKED MAIL,"18,156.49","12,441.03"
S001172,HON. ADRIAN SMITH,2011,2011Q2,PERSONNEL COMPENSATION,"483,760.86","238,849.72"
S001172,HON. ADRIAN SMITH,2011,2011Q2,TRAVEL,"54,135.16","31,913.16"
S001172,HON. ADRIAN SMITH,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","51,704.59","24,696.10"
S001172,HON. ADRIAN SMITH,2011,2011Q2,PRINTING AND REPRODUCTION,"3,447.61","1,218.84"
S001172,HON. ADRIAN SMITH,2011,2011Q2,OTHER SERVICES,"25,128.00","11,333.50"
S001172,HON. ADRIAN SMITH,2011,2011Q2,SUPPLIES AND MATERIALS,"11,960.74","6,882.05"
S001172,HON. ADRIAN SMITH,2011,2011Q2,EQUIPMENT,"3,473.64","2,978.64"
S000522,HON. CHRISTOPHER H. SMITH,2011,2011Q2,FRANKED MAIL,"3,884.48","2,734.10"
S000522,HON. CHRISTOPHER H. SMITH,2011,2011Q2,PERSONNEL COMPENSATION,"478,029.15","246,432.92"
S000522,HON. CHRISTOPHER H. SMITH,2011,2011Q2,TRAVEL,"6,181.27","4,257.45"
S000522,HON. CHRISTOPHER H. SMITH,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","38,111.92","18,600.80"
S000522,HON. CHRISTOPHER H. SMITH,2011,2011Q2,PRINTING AND REPRODUCTION,"2,602.27","1,732.45"
S000522,HON. CHRISTOPHER H. SMITH,2011,2011Q2,OTHER SERVICES,"24,376.51","12,372.21"
S000522,HON. CHRISTOPHER H. SMITH,2011,2011Q2,SUPPLIES AND MATERIALS,"14,967.72","8,830.82"
S000522,HON. CHRISTOPHER H. SMITH,2011,2011Q2,EQUIPMENT,"1,656.00",828.00
S000583,HON. LAMAR SMITH,2011,2011Q2,FRANKED MAIL,"36,202.49","34,502.23"
S000583,HON. LAMAR SMITH,2011,2011Q2,PERSONNEL COMPENSATION,"395,919.55","220,000.49"
S000583,HON. LAMAR SMITH,2011,2011Q2,TRAVEL,"21,950.84","12,240.98"
S000583,HON. LAMAR SMITH,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","46,147.49","22,137.18"
S000583,HON. LAMAR SMITH,2011,2011Q2,PRINTING AND REPRODUCTION,"56,959.75","56,538.95"
S000583,HON. LAMAR SMITH,2011,2011Q2,OTHER SERVICES,"12,686.65","6,329.75"
S000583,HON. LAMAR SMITH,2011,2011Q2,SUPPLIES AND MATERIALS,"7,143.32","4,155.84"
S000583,HON. LAMAR SMITH,2011,2011Q2,EQUIPMENT,"10,753.61","9,554.99"
S001186,HON. STEVE SOUTHERLAND II,2011,2011Q2,FRANKED MAIL,"41,374.19","40,717.25"
S001186,HON. STEVE SOUTHERLAND II,2011,2011Q2,PERSONNEL COMPENSATION,"369,863.96","215,263.93"
S001186,HON. STEVE SOUTHERLAND II,2011,2011Q2,TRAVEL,"46,094.07","32,804.53"
S001186,HON. STEVE SOUTHERLAND II,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","26,825.74","21,171.00"
S001186,HON. STEVE SOUTHERLAND II,2011,2011Q2,PRINTING AND REPRODUCTION,"6,253.71","2,950.56"
S001186,HON. STEVE SOUTHERLAND II,2011,2011Q2,OTHER SERVICES,"20,997.82","11,313.92"
S001186,HON. STEVE SOUTHERLAND II,2011,2011Q2,SUPPLIES AND MATERIALS,"23,423.91","11,713.51"
S001186,HON. STEVE SOUTHERLAND II,2011,2011Q2,EQUIPMENT,"16,365.22","14,079.67"
S001175,HON. JACKIE SPEIER,2011,2011Q2,FRANKED MAIL,"15,155.98","14,842.15"
S001175,HON. JACKIE SPEIER,2011,2011Q2,PERSONNEL COMPENSATION,"553,973.59","286,672.26"
S001175,HON. JACKIE SPEIER,2011,2011Q2,TRAVEL,"12,916.90","8,289.08"
S001175,HON. JACKIE SPEIER,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","75,813.79","49,840.45"
S001175,HON. JACKIE SPEIER,2011,2011Q2,PRINTING AND REPRODUCTION,"4,952.43","4,893.43"
S001175,HON. JACKIE SPEIER,2011,2011Q2,OTHER SERVICES,"20,308.70","9,229.35"
S001175,HON. JACKIE SPEIER,2011,2011Q2,SUPPLIES AND MATERIALS,"17,128.34","11,215.82"
S001175,HON. JACKIE SPEIER,2011,2011Q2,EQUIPMENT,"1,662.50","1,100.93"
S000810,HON. FORTNEY PETE STARK,2011,2011Q2,FRANKED MAIL,"34,997.28","18,665.48"
S000810,HON. FORTNEY PETE STARK,2011,2011Q2,PERSONNEL COMPENSATION,"483,259.69","241,179.14"
S000810,HON. FORTNEY PETE STARK,2011,2011Q2,TRAVEL,"4,048.40","2,555.48"
S000810,HON. FORTNEY PETE STARK,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","41,311.94","24,128.32"
S000810,HON. FORTNEY PETE STARK,2011,2011Q2,PRINTING AND REPRODUCTION,"33,843.10","33,817.10"
S000810,HON. FORTNEY PETE STARK,2011,2011Q2,OTHER SERVICES,"13,067.00","6,903.50"
S000810,HON. FORTNEY PETE STARK,2011,2011Q2,SUPPLIES AND MATERIALS,"3,387.53","2,314.20"
S000810,HON. FORTNEY PETE STARK,2011,2011Q2,EQUIPMENT,"1,621.28",828.14
S000822,HON. CLIFF STEARNS,2011,2011Q2,FRANKED MAIL,"56,311.49","36,770.61"
S000822,HON. CLIFF STEARNS,2011,2011Q2,PERSONNEL COMPENSATION,"441,882.65","225,695.19"
S000822,HON. CLIFF STEARNS,2011,2011Q2,TRAVEL,"30,009.28","17,945.63"
S000822,HON. CLIFF STEARNS,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","66,555.93","46,809.61"
S000822,HON. CLIFF STEARNS,2011,2011Q2,PRINTING AND REPRODUCTION,"64,241.51","45,796.40"
S000822,HON. CLIFF STEARNS,2011,2011Q2,OTHER SERVICES,"12,411.76","11,047.03"
S000822,HON. CLIFF STEARNS,2011,2011Q2,SUPPLIES AND MATERIALS,"22,696.19","10,625.67"
S000822,HON. CLIFF STEARNS,2011,2011Q2,EQUIPMENT,"1,609.37",270.99
S001187,HON. STEVE STIVERS,2011,2011Q2,FRANKED MAIL,"26,911.35","6,259.36"
S001187,HON. STEVE STIVERS,2011,2011Q2,PERSONNEL COMPENSATION,"422,191.65","217,000.00"
S001187,HON. STEVE STIVERS,2011,2011Q2,TRAVEL,"29,124.11","20,017.89"
S001187,HON. STEVE STIVERS,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","63,157.89","44,344.09"
S001187,HON. STEVE STIVERS,2011,2011Q2,PRINTING AND REPRODUCTION,"22,475.89","20,448.79"
S001187,HON. STEVE STIVERS,2011,2011Q2,OTHER SERVICES,"32,323.31","17,570.80"
S001187,HON. STEVE STIVERS,2011,2011Q2,SUPPLIES AND MATERIALS,"38,861.94","15,011.58"
S001187,HON. STEVE STIVERS,2011,2011Q2,EQUIPMENT,"2,029.44","1,014.72"
S001188,HON. MARLIN A. STUTZMAN,2011,2011Q2,FRANKED MAIL,"4,987.44","3,615.25"
S001188,HON. MARLIN A. STUTZMAN,2011,2011Q2,PERSONNEL COMPENSATION,"476,072.42","245,541.71"
S001188,HON. MARLIN A. STUTZMAN,2011,2011Q2,TRAVEL,"39,842.19","19,757.55"
S001188,HON. MARLIN A. STUTZMAN,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","33,759.31","28,165.68"
S001188,HON. MARLIN A. STUTZMAN,2011,2011Q2,PRINTING AND REPRODUCTION,"3,216.49","1,310.75"
S001188,HON. MARLIN A. STUTZMAN,2011,2011Q2,OTHER SERVICES,"23,737.71","13,024.91"
S001188,HON. MARLIN A. STUTZMAN,2011,2011Q2,SUPPLIES AND MATERIALS,"13,033.15","6,135.37"
S001188,HON. MARLIN A. STUTZMAN,2011,2011Q2,EQUIPMENT,235.68,-117.84
S001155,HON. JOHN SULLIVAN,2011,2011Q2,FRANKED MAIL,"4,579.03","3,935.99"
S001155,HON. JOHN SULLIVAN,2011,2011Q2,PERSONNEL COMPENSATION,"450,771.28","232,694.75"
S001155,HON. JOHN SULLIVAN,2011,2011Q2,TRAVEL,"16,862.39","12,115.48"
S001155,HON. JOHN SULLIVAN,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","48,742.65","24,981.73"
S001155,HON. JOHN SULLIVAN,2011,2011Q2,PRINTING AND REPRODUCTION,"1,539.36","1,357.66"
S001155,HON. JOHN SULLIVAN,2011,2011Q2,OTHER SERVICES,"27,403.49","20,867.00"
S001155,HON. JOHN SULLIVAN,2011,2011Q2,SUPPLIES AND MATERIALS,"33,354.25","29,416.99"
S001155,HON. JOHN SULLIVAN,2011,2011Q2,EQUIPMENT,961.26,480.63
S001174,HON. BETTY SUTTON,2011,2011Q2,FRANKED MAIL,"1,136.91",874.58
S001174,HON. BETTY SUTTON,2011,2011Q2,PERSONNEL COMPENSATION,"414,382.09","205,056.96"
S001174,HON. BETTY SUTTON,2011,2011Q2,TRAVEL,"27,271.36","13,038.40"
S001174,HON. BETTY SUTTON,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","34,760.91","21,296.00"
S001174,HON. BETTY SUTTON,2011,2011Q2,PRINTING AND REPRODUCTION,"3,402.04","1,975.99"
S001174,HON. BETTY SUTTON,2011,2011Q2,OTHER SERVICES,"23,273.63","16,060.13"
S001174,HON. BETTY SUTTON,2011,2011Q2,SUPPLIES AND MATERIALS,"12,346.49","6,850.32"
S001174,HON. BETTY SUTTON,2011,2011Q2,EQUIPMENT,"3,556.04","2,269.37"
T000459,HON. LEE TERRY,2011,2011Q2,FRANKED MAIL,"15,774.29","14,360.89"
T000459,HON. LEE TERRY,2011,2011Q2,PERSONNEL COMPENSATION,"448,640.65","221,890.12"
T000459,HON. LEE TERRY,2011,2011Q2,TRAVEL,"18,058.46","10,312.22"
T000459,HON. LEE TERRY,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","52,396.73","28,669.71"
T000459,HON. LEE TERRY,2011,2011Q2,PRINTING AND REPRODUCTION,917.06,710.59
T000459,HON. LEE TERRY,2011,2011Q2,OTHER SERVICES,"23,312.38","11,673.94"
T000459,HON. LEE TERRY,2011,2011Q2,SUPPLIES AND MATERIALS,"13,585.84","10,950.38"
T000459,HON. LEE TERRY,2011,2011Q2,EQUIPMENT,"1,022.16",511.08
T000193,HON. BENNIE G. THOMPSON,2011,2011Q2,FRANKED MAIL,"12,897.06","4,865.45"
T000193,HON. BENNIE G. THOMPSON,2011,2011Q2,PERSONNEL COMPENSATION,"515,290.34","252,066.64"
T000193,HON. BENNIE G. THOMPSON,2011,2011Q2,TRAVEL,"29,004.23","21,427.10"
T000193,HON. BENNIE G. THOMPSON,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","55,607.58","32,054.59"
T000193,HON. BENNIE G. THOMPSON,2011,2011Q2,PRINTING AND REPRODUCTION,"7,503.08","7,197.98"
T000193,HON. BENNIE G. THOMPSON,2011,2011Q2,OTHER SERVICES,"32,259.15","17,157.55"
T000193,HON. BENNIE G. THOMPSON,2011,2011Q2,SUPPLIES AND MATERIALS,"10,111.53","6,087.33"
T000193,HON. BENNIE G. THOMPSON,2011,2011Q2,EQUIPMENT,"7,843.09","3,954.38"
T000467,HON. GLENN THOMPSON,2011,2011Q2,FRANKED MAIL,"1,833.71","1,436.98"
T000467,HON. GLENN THOMPSON,2011,2011Q2,PERSONNEL COMPENSATION,"536,657.79","272,843.64"
T000467,HON. GLENN THOMPSON,2011,2011Q2,TRAVEL,"30,145.84","21,100.10"
T000467,HON. GLENN THOMPSON,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","41,330.33","23,436.52"
T000467,HON. GLENN THOMPSON,2011,2011Q2,PRINTING AND REPRODUCTION,15.08,7.08
T000467,HON. GLENN THOMPSON,2011,2011Q2,OTHER SERVICES,"19,808.60","9,841.80"
T000467,HON. GLENN THOMPSON,2011,2011Q2,SUPPLIES AND MATERIALS,"8,883.42","6,018.38"
T000467,HON. GLENN THOMPSON,2011,2011Q2,EQUIPMENT,"1,171.61",940.70
T000460,HON. MIKE THOMPSON,2011,2011Q2,FRANKED MAIL,"1,043.14",732.23
T000460,HON. MIKE THOMPSON,2011,2011Q2,PERSONNEL COMPENSATION,"521,224.16","259,964.97"
T000460,HON. MIKE THOMPSON,2011,2011Q2,TRAVEL,"28,441.28","17,592.48"
T000460,HON. MIKE THOMPSON,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","38,128.24","21,259.25"
T000460,HON. MIKE THOMPSON,2011,2011Q2,PRINTING AND REPRODUCTION,"1,729.89",463.26
T000460,HON. MIKE THOMPSON,2011,2011Q2,OTHER SERVICES,"20,642.90","10,970.19"
T000460,HON. MIKE THOMPSON,2011,2011Q2,SUPPLIES AND MATERIALS,"7,075.01","3,878.18"
T000460,HON. MIKE THOMPSON,2011,2011Q2,EQUIPMENT,"2,438.62",628.74
T000238,HON. MAC THORNBERRY,2011,2011Q2,FRANKED MAIL,"2,245.95","1,608.66"
T000238,HON. MAC THORNBERRY,2011,2011Q2,PERSONNEL COMPENSATION,"494,486.31","252,271.92"
T000238,HON. MAC THORNBERRY,2011,2011Q2,TRAVEL,"19,629.38","13,172.67"
T000238,HON. MAC THORNBERRY,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","44,006.54","22,875.60"
T000238,HON. MAC THORNBERRY,2011,2011Q2,PRINTING AND REPRODUCTION,"2,410.15","1,170.97"
T000238,HON. MAC THORNBERRY,2011,2011Q2,OTHER SERVICES,"12,868.00","6,426.50"
T000238,HON. MAC THORNBERRY,2011,2011Q2,SUPPLIES AND MATERIALS,"8,497.32","3,880.96"
T000238,HON. MAC THORNBERRY,2011,2011Q2,EQUIPMENT,"1,097.52",548.76
T000462,HON. PATRICK J. TIBERI,2011,2011Q2,FRANKED MAIL,"3,257.94","1,112.32"
T000462,HON. PATRICK J. TIBERI,2011,2011Q2,PERSONNEL COMPENSATION,"462,069.14","233,536.12"
T000462,HON. PATRICK J. TIBERI,2011,2011Q2,TRAVEL,"29,761.77","12,069.03"
T000462,HON. PATRICK J. TIBERI,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","59,136.20","34,468.48"
T000462,HON. PATRICK J. TIBERI,2011,2011Q2,PRINTING AND REPRODUCTION,"5,378.57","5,239.90"
T000462,HON. PATRICK J. TIBERI,2011,2011Q2,OTHER SERVICES,"29,276.82","18,487.91"
T000462,HON. PATRICK J. TIBERI,2011,2011Q2,SUPPLIES AND MATERIALS,"5,567.12","4,065.31"
T000462,HON. PATRICK J. TIBERI,2011,2011Q2,EQUIPMENT,"1,063.67",562.61
T000266,HON. JOHN F. TIERNEY,2011,2011Q2,FRANKED MAIL,"3,503.88","2,506.73"
T000266,HON. JOHN F. TIERNEY,2011,2011Q2,PERSONNEL COMPENSATION,"529,592.52","258,449.95"
T000266,HON. JOHN F. TIERNEY,2011,2011Q2,TRAVEL,"9,695.11","5,810.46"
T000266,HON. JOHN F. TIERNEY,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES","41,672.08","23,777.28"
T000266,HON. JOHN F. TIERNEY,2011,2011Q2,PRINTING AND REPRODUCTION,837.29,837.29
