OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
"HON. BILL SHUSTER",2010,2010Q1,TRAVEL,5557.63,5557.63
"HON. BILL SHUSTER",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",24197.11,24197.11
"HON. BILL SHUSTER",2010,2010Q1,"PRINTING AND REPRODUCTION",107.78,107.78
"HON. BILL SHUSTER",2010,2010Q1,"OTHER SERVICES",5856.5,5856.5
"HON. BILL SHUSTER",2010,2010Q1,"SUPPLIES AND MATERIALS",5568.52,5568.52
"HON. BILL SHUSTER",2010,2010Q1,EQUIPMENT,1084.84,1084.84
"HON. MICHAEL K. SIMPSON",2010,2010Q1,"FRANKED MAIL",18504.43,18504.43
"HON. MICHAEL K. SIMPSON",2010,2010Q1,"PERSONNEL COMPENSATION",293222.34,293222.34
"HON. MICHAEL K. SIMPSON",2010,2010Q1,TRAVEL,20000.33,20000.33
"HON. MICHAEL K. SIMPSON",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",31865.77,32427.6
"HON. MICHAEL K. SIMPSON",2010,2010Q1,"PRINTING AND REPRODUCTION",224.6,224.6
"HON. MICHAEL K. SIMPSON",2010,2010Q1,"OTHER SERVICES",3888,3888
"HON. MICHAEL K. SIMPSON",2010,2010Q1,"SUPPLIES AND MATERIALS",4672.9,4672.9
"HON. MICHAEL K. SIMPSON",2010,2010Q1,EQUIPMENT,1116.89,1116.89
"HON. ALBIO SIRES",2010,2010Q1,"FRANKED MAIL",5998.18,5998.18
"HON. ALBIO SIRES",2010,2010Q1,"PERSONNEL COMPENSATION",225274.99,225274.99
"HON. ALBIO SIRES",2010,2010Q1,TRAVEL,4345.97,4345.97
"HON. ALBIO SIRES",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",26248.1,26248.1
"HON. ALBIO SIRES",2010,2010Q1,"PRINTING AND REPRODUCTION",46695.15,46695.15
"HON. ALBIO SIRES",2010,2010Q1,"OTHER SERVICES",13479,13479
"HON. ALBIO SIRES",2010,2010Q1,"SUPPLIES AND MATERIALS",15257.42,15257.42
"HON. ALBIO SIRES",2010,2010Q1,EQUIPMENT,2382.49,2382.49
"HON. IKE SKELTON",2010,2010Q1,"FRANKED MAIL",1207.02,1207.02
"HON. IKE SKELTON",2010,2010Q1,"PERSONNEL COMPENSATION",287111.38,287111.38
"HON. IKE SKELTON",2010,2010Q1,TRAVEL,27087.54,27087.54
"HON. IKE SKELTON",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",15721.08,15721.08
"HON. IKE SKELTON",2010,2010Q1,"PRINTING AND REPRODUCTION",570.8,570.8
"HON. IKE SKELTON",2010,2010Q1,"OTHER SERVICES",12557,12557
"HON. IKE SKELTON",2010,2010Q1,"SUPPLIES AND MATERIALS",3104.19,3104.19
"HON. IKE SKELTON",2010,2010Q1,EQUIPMENT,651.33,651.33
"HON. LOUISE MCINTOSH SLAUGHTER",2010,2010Q1,"FRANKED MAIL",1261.65,1261.65
"HON. LOUISE MCINTOSH SLAUGHTER",2010,2010Q1,"PERSONNEL COMPENSATION",240152.55,240152.55
"HON. LOUISE MCINTOSH SLAUGHTER",2010,2010Q1,TRAVEL,3867.24,3867.24
"HON. LOUISE MCINTOSH SLAUGHTER",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",37796.69,37796.69
"HON. LOUISE MCINTOSH SLAUGHTER",2010,2010Q1,"PRINTING AND REPRODUCTION",447.98,447.98
"HON. LOUISE MCINTOSH SLAUGHTER",2010,2010Q1,"OTHER SERVICES",13054.9,13054.9
"HON. LOUISE MCINTOSH SLAUGHTER",2010,2010Q1,"SUPPLIES AND MATERIALS",6417.16,6417.16
"HON. LOUISE MCINTOSH SLAUGHTER",2010,2010Q1,EQUIPMENT,1335.02,1335.02
"HON. ADAM SMITH",2010,2010Q1,"FRANKED MAIL",11047.1,11047.1
"HON. ADAM SMITH",2010,2010Q1,"PERSONNEL COMPENSATION",238580.23,238580.23
"HON. ADAM SMITH",2010,2010Q1,TRAVEL,10064.24,10064.24
"HON. ADAM SMITH",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",16144.81,16144.81
"HON. ADAM SMITH",2010,2010Q1,"OTHER SERVICES",42.15,42.15
"HON. ADAM SMITH",2010,2010Q1,"SUPPLIES AND MATERIALS",3082.13,3082.13
"HON. ADAM SMITH",2010,2010Q1,EQUIPMENT,2038.95,2038.95
"HON. ADRIAN SMITH",2010,2010Q1,"FRANKED MAIL",5508.96,5508.96
"HON. ADRIAN SMITH",2010,2010Q1,"PERSONNEL COMPENSATION",231637.32,231637.32
"HON. ADRIAN SMITH",2010,2010Q1,TRAVEL,21934.58,21934.58
"HON. ADRIAN SMITH",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",16534.05,16534.05
"HON. ADRIAN SMITH",2010,2010Q1,"PRINTING AND REPRODUCTION",2535.08,2535.08
"HON. ADRIAN SMITH",2010,2010Q1,"OTHER SERVICES",16286.91,16286.91
"HON. ADRIAN SMITH",2010,2010Q1,"SUPPLIES AND MATERIALS",8153.97,8153.97
"HON. ADRIAN SMITH",2010,2010Q1,EQUIPMENT,613.63,613.63
"HON. CHRISTOPHER H SMITH",2010,2010Q1,"FRANKED MAIL",2218.02,2218.02
"HON. CHRISTOPHER H SMITH",2010,2010Q1,"PERSONNEL COMPENSATION",255629.56,255629.56
"HON. CHRISTOPHER H SMITH",2010,2010Q1,TRAVEL,3093.62,3093.62
"HON. CHRISTOPHER H SMITH",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",19092.53,19092.53
"HON. CHRISTOPHER H SMITH",2010,2010Q1,"PRINTING AND REPRODUCTION",274.6,274.6
"HON. CHRISTOPHER H SMITH",2010,2010Q1,"OTHER SERVICES",11432.61,11432.61
"HON. CHRISTOPHER H SMITH",2010,2010Q1,"SUPPLIES AND MATERIALS",8315.13,8315.13
"HON. CHRISTOPHER H SMITH",2010,2010Q1,EQUIPMENT,1032,1032
"HON. LAMAR SMITH",2010,2010Q1,"FRANKED MAIL",995.94,995.94
"HON. LAMAR SMITH",2010,2010Q1,"PERSONNEL COMPENSATION",215152.54,215152.54
"HON. LAMAR SMITH",2010,2010Q1,TRAVEL,4967.13,4967.13
"HON. LAMAR SMITH",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",17134.27,17134.27
"HON. LAMAR SMITH",2010,2010Q1,"PRINTING AND REPRODUCTION",238.85,238.85
"HON. LAMAR SMITH",2010,2010Q1,"OTHER SERVICES",10737.43,10737.43
"HON. LAMAR SMITH",2010,2010Q1,"SUPPLIES AND MATERIALS",3649.15,3649.15
"HON. LAMAR SMITH",2010,2010Q1,EQUIPMENT,1198.62,1198.62
"HON. VIC SNYDER",2010,2010Q1,"FRANKED MAIL",1758.62,1758.62
"HON. VIC SNYDER",2010,2010Q1,"PERSONNEL COMPENSATION",237406.99,237406.99
"HON. VIC SNYDER",2010,2010Q1,TRAVEL,6835.78,6835.78
"HON. VIC SNYDER",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",22395.04,22395.04
"HON. VIC SNYDER",2010,2010Q1,"PRINTING AND REPRODUCTION",680.22,680.22
"HON. VIC SNYDER",2010,2010Q1,"OTHER SERVICES",11418,11418
"HON. VIC SNYDER",2010,2010Q1,"SUPPLIES AND MATERIALS",4637.57,4637.57
"HON. VIC SNYDER",2010,2010Q1,EQUIPMENT,555,555
"HON. MARK E SOUDER",2010,2010Q1,"FRANKED MAIL",2088.68,2088.68
"HON. MARK E SOUDER",2010,2010Q1,"PERSONNEL COMPENSATION",241821.25,241821.25
"HON. MARK E SOUDER",2010,2010Q1,TRAVEL,12594.26,12594.26
"HON. MARK E SOUDER",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18247.14,18247.14
"HON. MARK E SOUDER",2010,2010Q1,"PRINTING AND REPRODUCTION",2308.69,2308.69
"HON. MARK E SOUDER",2010,2010Q1,"OTHER SERVICES",12315.35,12315.35
"HON. MARK E SOUDER",2010,2010Q1,"SUPPLIES AND MATERIALS",1416.99,1416.99
"HON. MARK E SOUDER",2010,2010Q1,EQUIPMENT,1759.62,1759.62
"HON. ZACHARY T. SPACE",2010,2010Q1,"FRANKED MAIL",23179.13,23179.13
"HON. ZACHARY T. SPACE",2010,2010Q1,"PERSONNEL COMPENSATION",223256.04,223256.04
"HON. ZACHARY T. SPACE",2010,2010Q1,TRAVEL,11486.98,11486.98
"HON. ZACHARY T. SPACE",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",16356.56,16356.56
"HON. ZACHARY T. SPACE",2010,2010Q1,"PRINTING AND REPRODUCTION",21.5,21.5
"HON. ZACHARY T. SPACE",2010,2010Q1,"OTHER SERVICES",6184.5,6184.5
"HON. ZACHARY T. SPACE",2010,2010Q1,"SUPPLIES AND MATERIALS",11626.93,11626.93
"HON. ZACHARY T. SPACE",2010,2010Q1,EQUIPMENT,454.04,454.04
"HON. JACKIE SPEIER",2010,2010Q1,"FRANKED MAIL",43279.12,43279.12
"HON. JACKIE SPEIER",2010,2010Q1,"PERSONNEL COMPENSATION",243697.32,243697.32
"HON. JACKIE SPEIER",2010,2010Q1,TRAVEL,3047.9,3047.9
"HON. JACKIE SPEIER",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",24301.45,24301.45
"HON. JACKIE SPEIER",2010,2010Q1,"PRINTING AND REPRODUCTION",859.5,859.5
"HON. JACKIE SPEIER",2010,2010Q1,"OTHER SERVICES",9048,9048
"HON. JACKIE SPEIER",2010,2010Q1,"SUPPLIES AND MATERIALS",8358.32,8358.32
"HON. JACKIE SPEIER",2010,2010Q1,EQUIPMENT,324.69,324.69
"HON. JOHN M SPRATT JR",2010,2010Q1,"FRANKED MAIL",864.54,864.54
"HON. JOHN M SPRATT JR",2010,2010Q1,"PERSONNEL COMPENSATION",278318.12,278318.12
"HON. JOHN M SPRATT JR",2010,2010Q1,TRAVEL,6054.1,6054.1
"HON. JOHN M SPRATT JR",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",15898.73,15898.73
"HON. JOHN M SPRATT JR",2010,2010Q1,"PRINTING AND REPRODUCTION",175.5,175.5
"HON. JOHN M SPRATT JR",2010,2010Q1,"OTHER SERVICES",120,120
"HON. JOHN M SPRATT JR",2010,2010Q1,"SUPPLIES AND MATERIALS",2323.74,2323.74
"HON. JOHN M SPRATT JR",2010,2010Q1,EQUIPMENT,2530.43,2530.43
"HON. FORTNEY PETE STARK",2010,2010Q1,"FRANKED MAIL",25516.96,25516.96
"HON. FORTNEY PETE STARK",2010,2010Q1,"PERSONNEL COMPENSATION",198116.71,198116.71
"HON. FORTNEY PETE STARK",2010,2010Q1,TRAVEL,38.45,38.45
"HON. FORTNEY PETE STARK",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",21527.89,21527.89
"HON. FORTNEY PETE STARK",2010,2010Q1,"PRINTING AND REPRODUCTION",44.2,44.2
"HON. FORTNEY PETE STARK",2010,2010Q1,"OTHER SERVICES",370,370
"HON. FORTNEY PETE STARK",2010,2010Q1,"SUPPLIES AND MATERIALS",3104.09,3104.09
"HON. FORTNEY PETE STARK",2010,2010Q1,EQUIPMENT,762.1,762.1
"HON. CLIFF STEARNS",2010,2010Q1,"FRANKED MAIL",1161.37,1161.37
"HON. CLIFF STEARNS",2010,2010Q1,"PERSONNEL COMPENSATION",216908.96,216908.96
"HON. CLIFF STEARNS",2010,2010Q1,TRAVEL,11539.26,11539.26
"HON. CLIFF STEARNS",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",23557.44,23557.44
"HON. CLIFF STEARNS",2010,2010Q1,"PRINTING AND REPRODUCTION",530.14,530.14
"HON. CLIFF STEARNS",2010,2010Q1,"OTHER SERVICES",642.59,642.59
"HON. CLIFF STEARNS",2010,2010Q1,"SUPPLIES AND MATERIALS",28057.4,28057.4
"HON. CLIFF STEARNS",2010,2010Q1,EQUIPMENT,522.9,522.9
"HON. BART STUPAK",2010,2010Q1,"FRANKED MAIL",2755.99,2755.99
"HON. BART STUPAK",2010,2010Q1,"PERSONNEL COMPENSATION",244167.77,244167.77
"HON. BART STUPAK",2010,2010Q1,TRAVEL,2411.45,2411.45
"HON. BART STUPAK",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18887.94,18887.94
"HON. BART STUPAK",2010,2010Q1,"OTHER SERVICES",9648,9648
"HON. BART STUPAK",2010,2010Q1,"SUPPLIES AND MATERIALS",2342.87,2342.87
"HON. BART STUPAK",2010,2010Q1,EQUIPMENT,2635.38,2635.38
"HON. JOHN SULLIVAN",2010,2010Q1,"FRANKED MAIL",26572.66,26572.66
"HON. JOHN SULLIVAN",2010,2010Q1,"PERSONNEL COMPENSATION",238941.69,238941.69
"HON. JOHN SULLIVAN",2010,2010Q1,TRAVEL,8136.71,8136.71
"HON. JOHN SULLIVAN",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",20727.39,20727.39
"HON. JOHN SULLIVAN",2010,2010Q1,"PRINTING AND REPRODUCTION",511.35,511.35
"HON. JOHN SULLIVAN",2010,2010Q1,"OTHER SERVICES",6742,6742
"HON. JOHN SULLIVAN",2010,2010Q1,"SUPPLIES AND MATERIALS",11930.1,11930.1
"HON. JOHN SULLIVAN",2010,2010Q1,EQUIPMENT,285.63,285.63
"HON. BETTY SUTTON",2010,2010Q1,"FRANKED MAIL",553.96,553.96
"HON. BETTY SUTTON",2010,2010Q1,"PERSONNEL COMPENSATION",240884.56,240884.56
"HON. BETTY SUTTON",2010,2010Q1,TRAVEL,11423.64,11423.64
"HON. BETTY SUTTON",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",16374.74,16374.74
"HON. BETTY SUTTON",2010,2010Q1,"PRINTING AND REPRODUCTION",362.8,362.8
"HON. BETTY SUTTON",2010,2010Q1,"OTHER SERVICES",6529.95,6529.95
"HON. BETTY SUTTON",2010,2010Q1,"SUPPLIES AND MATERIALS",5340.85,5340.85
"HON. BETTY SUTTON",2010,2010Q1,EQUIPMENT,1331.35,1331.35
"HON. JOHN TANNER",2010,2010Q1,"FRANKED MAIL",988.95,988.95
"HON. JOHN TANNER",2010,2010Q1,"PERSONNEL COMPENSATION",277402.16,277402.16
"HON. JOHN TANNER",2010,2010Q1,TRAVEL,11256.38,11256.38
"HON. JOHN TANNER",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18655.41,18655.41
"HON. JOHN TANNER",2010,2010Q1,"PRINTING AND REPRODUCTION",318.35,318.35
"HON. JOHN TANNER",2010,2010Q1,"OTHER SERVICES",3183.49,3183.49
"HON. JOHN TANNER",2010,2010Q1,"SUPPLIES AND MATERIALS",3432.48,3432.48
"HON. JOHN TANNER",2010,2010Q1,EQUIPMENT,1484.3,1484.3
"HON. GENE TAYLOR",2010,2010Q1,"FRANKED MAIL",1023.21,1023.21
"HON. GENE TAYLOR",2010,2010Q1,"PERSONNEL COMPENSATION",271877.21,271877.21
"HON. GENE TAYLOR",2010,2010Q1,TRAVEL,7987.02,7987.02
"HON. GENE TAYLOR",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",25829.01,25829.01
"HON. GENE TAYLOR",2010,2010Q1,"PRINTING AND REPRODUCTION",1446.4,1446.4
"HON. GENE TAYLOR",2010,2010Q1,"OTHER SERVICES",1610.1,1610.1
"HON. GENE TAYLOR",2010,2010Q1,"SUPPLIES AND MATERIALS",2416,2416
"HON. GENE TAYLOR",2010,2010Q1,EQUIPMENT,430.65,430.65
"HON. HARRY TEAGUE",2010,2010Q1,"FRANKED MAIL",80952.69,80952.69
"HON. HARRY TEAGUE",2010,2010Q1,"PERSONNEL COMPENSATION",220203,220203
"HON. HARRY TEAGUE",2010,2010Q1,TRAVEL,29864.26,29864.26
"HON. HARRY TEAGUE",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",30282.62,30282.62
"HON. HARRY TEAGUE",2010,2010Q1,"PRINTING AND REPRODUCTION",46097.69,46097.69
"HON. HARRY TEAGUE",2010,2010Q1,"SUPPLIES AND MATERIALS",2822.63,2822.63
"HON. HARRY TEAGUE",2010,2010Q1,EQUIPMENT,3119.04,3119.04
"HON. LEE TERRY",2010,2010Q1,"FRANKED MAIL",40769.97,40769.97
"HON. LEE TERRY",2010,2010Q1,"PERSONNEL COMPENSATION",214298.54,214298.54
"HON. LEE TERRY",2010,2010Q1,TRAVEL,7823.5,7823.5
"HON. LEE TERRY",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18619.15,18619.15
"HON. LEE TERRY",2010,2010Q1,"PRINTING AND REPRODUCTION",40877.41,40877.41
"HON. LEE TERRY",2010,2010Q1,"OTHER SERVICES",11818,11818
"HON. LEE TERRY",2010,2010Q1,"SUPPLIES AND MATERIALS",23549.38,23549.38
"HON. LEE TERRY",2010,2010Q1,EQUIPMENT,12782.07,12782.07
"HON. BENNIE G. THOMPSON",2010,2010Q1,"FRANKED MAIL",3572.06,3572.06
"HON. BENNIE G. THOMPSON",2010,2010Q1,"PERSONNEL COMPENSATION",204848.8,204848.8
"HON. BENNIE G. THOMPSON",2010,2010Q1,TRAVEL,13694.61,13694.61
"HON. BENNIE G. THOMPSON",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",25760.37,25760.37
"HON. BENNIE G. THOMPSON",2010,2010Q1,"PRINTING AND REPRODUCTION",404.8,404.8
"HON. BENNIE G. THOMPSON",2010,2010Q1,"OTHER SERVICES",12779,12779
"HON. BENNIE G. THOMPSON",2010,2010Q1,"SUPPLIES AND MATERIALS",8233.57,8233.57
"HON. BENNIE G. THOMPSON",2010,2010Q1,EQUIPMENT,3129.01,3129.01
"HON. GLENN THOMPSON",2010,2010Q1,"FRANKED MAIL",598.3,598.3
"HON. GLENN THOMPSON",2010,2010Q1,"PERSONNEL COMPENSATION",261928.67,261928.67
"HON. GLENN THOMPSON",2010,2010Q1,TRAVEL,8825.63,8825.63
"HON. GLENN THOMPSON",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",16546.84,16546.84
"HON. GLENN THOMPSON",2010,2010Q1,"PRINTING AND REPRODUCTION",22.8,22.8
"HON. GLENN THOMPSON",2010,2010Q1,"OTHER SERVICES",9574.63,9574.63
"HON. GLENN THOMPSON",2010,2010Q1,"SUPPLIES AND MATERIALS",2310.35,2310.35
"HON. GLENN THOMPSON",2010,2010Q1,EQUIPMENT,535.98,535.98
"HON. MIKE THOMPSON",2010,2010Q1,"FRANKED MAIL",695.73,695.73
"HON. MIKE THOMPSON",2010,2010Q1,"PERSONNEL COMPENSATION",248287.38,248287.38
"HON. MIKE THOMPSON",2010,2010Q1,TRAVEL,4902.85,4902.85
"HON. MIKE THOMPSON",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",17280.68,17280.68
"HON. MIKE THOMPSON",2010,2010Q1,"PRINTING AND REPRODUCTION",24.89,24.89
"HON. MIKE THOMPSON",2010,2010Q1,"OTHER SERVICES",6944.95,6944.95
"HON. MIKE THOMPSON",2010,2010Q1,"SUPPLIES AND MATERIALS",2475.32,2475.32
"HON. MIKE THOMPSON",2010,2010Q1,EQUIPMENT,769.98,769.98
"HON. MAC THORNBERRY",2010,2010Q1,"FRANKED MAIL",577.19,577.19
"HON. MAC THORNBERRY",2010,2010Q1,"PERSONNEL COMPENSATION",245629.8,245629.8
"HON. MAC THORNBERRY",2010,2010Q1,TRAVEL,17454.19,17454.19
"HON. MAC THORNBERRY",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",21545.32,21545.32
"HON. MAC THORNBERRY",2010,2010Q1,"PRINTING AND REPRODUCTION",285.77,285.77
"HON. MAC THORNBERRY",2010,2010Q1,"OTHER SERVICES",13266,13266
"HON. MAC THORNBERRY",2010,2010Q1,"SUPPLIES AND MATERIALS",4077.81,4077.81
"HON. MAC THORNBERRY",2010,2010Q1,EQUIPMENT,458.76,458.76
"HON. TODD TIAHRT",2010,2010Q1,"FRANKED MAIL",1553.2,1553.2
"HON. TODD TIAHRT",2010,2010Q1,"PERSONNEL COMPENSATION",238006.81,238006.81
"HON. TODD TIAHRT",2010,2010Q1,TRAVEL,6012.96,6012.96
"HON. TODD TIAHRT",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",36240.95,36240.95
"HON. TODD TIAHRT",2010,2010Q1,"PRINTING AND REPRODUCTION",1536.73,1536.73
"HON. TODD TIAHRT",2010,2010Q1,"OTHER SERVICES",10287.03,10287.03
"HON. TODD TIAHRT",2010,2010Q1,"SUPPLIES AND MATERIALS",7909.55,7909.55
"HON. TODD TIAHRT",2010,2010Q1,EQUIPMENT,726.75,726.75
"HON. PATRICK J. TIBERI",2010,2010Q1,"FRANKED MAIL",4512.15,4512.15
"HON. PATRICK J. TIBERI",2010,2010Q1,"PERSONNEL COMPENSATION",244425.07,244425.07
"HON. PATRICK J. TIBERI",2010,2010Q1,TRAVEL,3351.36,3351.36
"HON. PATRICK J. TIBERI",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",23493.5,23493.5
"HON. PATRICK J. TIBERI",2010,2010Q1,"PRINTING AND REPRODUCTION",68.3,68.3
"HON. PATRICK J. TIBERI",2010,2010Q1,"OTHER SERVICES",10939,10939
"HON. PATRICK J. TIBERI",2010,2010Q1,"SUPPLIES AND MATERIALS",2910.95,2910.95
"HON. PATRICK J. TIBERI",2010,2010Q1,EQUIPMENT,501.06,501.06
"HON. JOHN F. TIERNEY",2010,2010Q1,"FRANKED MAIL",814.8,814.8
"HON. JOHN F. TIERNEY",2010,2010Q1,"PERSONNEL COMPENSATION",268230.44,268230.44
"HON. JOHN F. TIERNEY",2010,2010Q1,TRAVEL,2485.5,2485.5
"HON. JOHN F. TIERNEY",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18718.52,18718.52
"HON. JOHN F. TIERNEY",2010,2010Q1,"OTHER SERVICES",6646.8,6646.8
"HON. JOHN F. TIERNEY",2010,2010Q1,"SUPPLIES AND MATERIALS",263.55,263.55
"HON. JOHN F. TIERNEY",2010,2010Q1,EQUIPMENT,466.75,466.75
"HON. DINA TITUS",2010,2010Q1,"FRANKED MAIL",46214.96,46214.96
"HON. DINA TITUS",2010,2010Q1,"PERSONNEL COMPENSATION",180200.03,180200.03
"HON. DINA TITUS",2010,2010Q1,TRAVEL,13168.33,13168.33
"HON. DINA TITUS",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",23149.75,23149.75
"HON. DINA TITUS",2010,2010Q1,"PRINTING AND REPRODUCTION",52367.75,52367.75
"HON. DINA TITUS",2010,2010Q1,"OTHER SERVICES",12652.12,12652.12
"HON. DINA TITUS",2010,2010Q1,"SUPPLIES AND MATERIALS",2596.78,2596.78
"HON. DINA TITUS",2010,2010Q1,EQUIPMENT,1044.99,1044.99
"HON. PAUL D. TONKO",2010,2010Q1,"FRANKED MAIL",1722.42,1722.42
"HON. PAUL D. TONKO",2010,2010Q1,"PERSONNEL COMPENSATION",209408.97,209408.97
"HON. PAUL D. TONKO",2010,2010Q1,TRAVEL,5532.14,5532.14
"HON. PAUL D. TONKO",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",22628,22628
"HON. PAUL D. TONKO",2010,2010Q1,"PRINTING AND REPRODUCTION",201.65,201.65
"HON. PAUL D. TONKO",2010,2010Q1,"OTHER SERVICES",15155.96,15155.96
"HON. PAUL D. TONKO",2010,2010Q1,"SUPPLIES AND MATERIALS",7655.86,7655.86
"HON. PAUL D. TONKO",2010,2010Q1,EQUIPMENT,2435.4,2435.4
"HON. EDOLPHUS TOWNS",2010,2010Q1,"FRANKED MAIL",1370.7,1370.7
"HON. EDOLPHUS TOWNS",2010,2010Q1,"PERSONNEL COMPENSATION",199101.18,199101.18
"HON. EDOLPHUS TOWNS",2010,2010Q1,TRAVEL,4009.06,4009.06
"HON. EDOLPHUS TOWNS",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",45110.49,45110.49
"HON. EDOLPHUS TOWNS",2010,2010Q1,"PRINTING AND REPRODUCTION",0,0
"HON. EDOLPHUS TOWNS",2010,2010Q1,"OTHER SERVICES",5814.62,5814.62
"HON. EDOLPHUS TOWNS",2010,2010Q1,"SUPPLIES AND MATERIALS",11096.94,11096.94
"HON. EDOLPHUS TOWNS",2010,2010Q1,EQUIPMENT,1561.11,1561.11
"HON. NIKI TSONGAS",2010,2010Q1,"FRANKED MAIL",107.33,107.33
"HON. NIKI TSONGAS",2010,2010Q1,"PERSONNEL COMPENSATION",240397.72,240397.72
"HON. NIKI TSONGAS",2010,2010Q1,TRAVEL,6598.12,6598.12
"HON. NIKI TSONGAS",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",15882.24,15882.24
"HON. NIKI TSONGAS",2010,2010Q1,"PRINTING AND REPRODUCTION",143.82,143.82
"HON. NIKI TSONGAS",2010,2010Q1,"OTHER SERVICES",8495.93,8495.93
"HON. NIKI TSONGAS",2010,2010Q1,"SUPPLIES AND MATERIALS",6650.71,6650.71
"HON. NIKI TSONGAS",2010,2010Q1,EQUIPMENT,912.99,912.99
"HON. MICHAEL R. TURNER",2010,2010Q1,"FRANKED MAIL",1529.66,1529.66
"HON. MICHAEL R. TURNER",2010,2010Q1,"PERSONNEL COMPENSATION",225143.01,225143.01
"HON. MICHAEL R. TURNER",2010,2010Q1,TRAVEL,6698.22,6698.22
"HON. MICHAEL R. TURNER",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",21272.99,21272.99
"HON. MICHAEL R. TURNER",2010,2010Q1,"PRINTING AND REPRODUCTION",470.18,470.18
"HON. MICHAEL R. TURNER",2010,2010Q1,"OTHER SERVICES",13791.95,13791.95
"HON. MICHAEL R. TURNER",2010,2010Q1,"SUPPLIES AND MATERIALS",2853.89,2853.89
"HON. MICHAEL R. TURNER",2010,2010Q1,EQUIPMENT,1171.43,1171.43
"HON. FRED UPTON",2010,2010Q1,"FRANKED MAIL",962.18,962.18
"HON. FRED UPTON",2010,2010Q1,"PERSONNEL COMPENSATION",223289.19,223289.19
"HON. FRED UPTON",2010,2010Q1,TRAVEL,7091.85,7091.85
"HON. FRED UPTON",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",17538.44,17538.44
"HON. FRED UPTON",2010,2010Q1,"PRINTING AND REPRODUCTION",120.1,120.1
"HON. FRED UPTON",2010,2010Q1,"OTHER SERVICES",13578.5,13578.5
"HON. FRED UPTON",2010,2010Q1,"SUPPLIES AND MATERIALS",2603.4,2603.4
"HON. FRED UPTON",2010,2010Q1,EQUIPMENT,729,729
"HON. CHRIS VAN HOLLEN",2010,2010Q1,"FRANKED MAIL",727.24,727.24
"HON. CHRIS VAN HOLLEN",2010,2010Q1,"PERSONNEL COMPENSATION",237741.03,237741.03
"HON. CHRIS VAN HOLLEN",2010,2010Q1,TRAVEL,419.89,419.89
"HON. CHRIS VAN HOLLEN",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",28393.12,28393.12
"HON. CHRIS VAN HOLLEN",2010,2010Q1,"OTHER SERVICES",3442,3442
"HON. CHRIS VAN HOLLEN",2010,2010Q1,"SUPPLIES AND MATERIALS",2439.76,2439.76
"HON. CHRIS VAN HOLLEN",2010,2010Q1,EQUIPMENT,633,633
"HON. NYDIA M VELAZQUEZ",2010,2010Q1,"FRANKED MAIL",36160.86,36160.86
"HON. NYDIA M VELAZQUEZ",2010,2010Q1,"PERSONNEL COMPENSATION",224980.05,224980.05
"HON. NYDIA M VELAZQUEZ",2010,2010Q1,TRAVEL,977.57,977.57
"HON. NYDIA M VELAZQUEZ",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",35008.79,35008.79
"HON. NYDIA M VELAZQUEZ",2010,2010Q1,"PRINTING AND REPRODUCTION",61.3,61.3
"HON. NYDIA M VELAZQUEZ",2010,2010Q1,"OTHER SERVICES",14046,14046
