BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
S001178,HON. MARK H. SCHAUER,2010,2010Q3,TRAVEL,"45,377.72","17,771.67"
S001178,HON. MARK H. SCHAUER,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","36,887.03","13,137.96"
S001178,HON. MARK H. SCHAUER,2010,2010Q3,PRINTING AND REPRODUCTION,"168,881.77","76,067.38"
S001178,HON. MARK H. SCHAUER,2010,2010Q3,OTHER SERVICES,"46,946.50","22,804.65"
S001178,HON. MARK H. SCHAUER,2010,2010Q3,SUPPLIES AND MATERIALS,"9,247.38","4,136.18"
S001178,HON. MARK H. SCHAUER,2010,2010Q3,EQUIPMENT,"4,828.72","2,398.39"
S001150,HON. ADAM B. SCHIFF,2010,2010Q3,FRANKED MAIL,"99,211.49","64,783.75"
S001150,HON. ADAM B. SCHIFF,2010,2010Q3,PERSONNEL COMPENSATION,"735,104.18","250,736.73"
S001150,HON. ADAM B. SCHIFF,2010,2010Q3,TRAVEL,"34,394.23","16,636.10"
S001150,HON. ADAM B. SCHIFF,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","125,643.29","49,263.23"
S001150,HON. ADAM B. SCHIFF,2010,2010Q3,PRINTING AND REPRODUCTION,"84,320.86","53,502.85"
S001150,HON. ADAM B. SCHIFF,2010,2010Q3,OTHER SERVICES,"30,915.40","10,647.00"
S001150,HON. ADAM B. SCHIFF,2010,2010Q3,SUPPLIES AND MATERIALS,"22,261.23","7,860.24"
S001150,HON. ADAM B. SCHIFF,2010,2010Q3,EQUIPMENT,"5,941.32",-694.40
S001164,HON. JEAN SCHMIDT,2010,2010Q3,FRANKED MAIL,"30,017.17","6,646.90"
S001164,HON. JEAN SCHMIDT,2010,2010Q3,PERSONNEL COMPENSATION,"750,255.20","244,159.24"
S001164,HON. JEAN SCHMIDT,2010,2010Q3,TRAVEL,"56,400.22","16,284.52"
S001164,HON. JEAN SCHMIDT,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","88,111.95","32,864.26"
S001164,HON. JEAN SCHMIDT,2010,2010Q3,PRINTING AND REPRODUCTION,"4,686.19","3,830.69"
S001164,HON. JEAN SCHMIDT,2010,2010Q3,OTHER SERVICES,"33,993.50","11,603.50"
S001164,HON. JEAN SCHMIDT,2010,2010Q3,SUPPLIES AND MATERIALS,"21,971.53","8,561.25"
S001164,HON. JEAN SCHMIDT,2010,2010Q3,EQUIPMENT,"2,228.31",742.77
S001179,HON. AARON SCHOCK,2010,2010Q3,FRANKED MAIL,"65,678.32","60,698.32"
S001179,HON. AARON SCHOCK,2010,2010Q3,PERSONNEL COMPENSATION,"633,997.96","213,750.03"
S001179,HON. AARON SCHOCK,2010,2010Q3,TRAVEL,"77,096.33","42,621.00"
S001179,HON. AARON SCHOCK,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","91,011.29","28,395.98"
S001179,HON. AARON SCHOCK,2010,2010Q3,PRINTING AND REPRODUCTION,"62,590.49","54,556.26"
S001179,HON. AARON SCHOCK,2010,2010Q3,OTHER SERVICES,"62,407.00","39,821.00"
S001179,HON. AARON SCHOCK,2010,2010Q3,SUPPLIES AND MATERIALS,"16,794.14","7,198.05"
S001179,HON. AARON SCHOCK,2010,2010Q3,EQUIPMENT,"6,053.32","3,791.41"
S001180,HON. KURT SCHRADER,2010,2010Q3,FRANKED MAIL,"104,228.68","29,744.82"
S001180,HON. KURT SCHRADER,2010,2010Q3,PERSONNEL COMPENSATION,"694,431.81","234,294.47"
S001180,HON. KURT SCHRADER,2010,2010Q3,TRAVEL,"38,153.88","10,530.84"
S001180,HON. KURT SCHRADER,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","87,910.43","29,891.17"
S001180,HON. KURT SCHRADER,2010,2010Q3,PRINTING AND REPRODUCTION,"94,909.05","37,445.45"
S001180,HON. KURT SCHRADER,2010,2010Q3,OTHER SERVICES,"28,679.49","21,327.00"
S001180,HON. KURT SCHRADER,2010,2010Q3,SUPPLIES AND MATERIALS,"15,449.52","5,942.62"
S001180,HON. KURT SCHRADER,2010,2010Q3,EQUIPMENT,"5,348.19","1,518.84"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q3,FRANKED MAIL,"71,922.13","61,922.42"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q3,PERSONNEL COMPENSATION,"591,130.32","207,248.23"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q3,TRAVEL,"12,585.39","5,121.40"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","78,168.75","38,332.28"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q3,PRINTING AND REPRODUCTION,"64,770.76","61,207.89"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q3,OTHER SERVICES,"44,040.01","13,931.42"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q3,SUPPLIES AND MATERIALS,"20,766.24","7,262.96"
S001162,HON. ALLYSON Y. SCHWARTZ,2010,2010Q3,EQUIPMENT,"2,291.46","1,041.42"
S001157,HON. DAVID SCOTT,2010,2010Q3,FRANKED MAIL,"61,899.42","11,817.48"
S001157,HON. DAVID SCOTT,2010,2010Q3,PERSONNEL COMPENSATION,"804,867.31","274,006.70"
S001157,HON. DAVID SCOTT,2010,2010Q3,TRAVEL,"30,967.20","16,553.86"
S001157,HON. DAVID SCOTT,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","118,889.44","39,296.79"
S001157,HON. DAVID SCOTT,2010,2010Q3,PRINTING AND REPRODUCTION,"70,513.87","11,463.45"
S001157,HON. DAVID SCOTT,2010,2010Q3,OTHER SERVICES,"60,558.32","29,070.11"
S001157,HON. DAVID SCOTT,2010,2010Q3,SUPPLIES AND MATERIALS,"30,850.24","7,454.00"
S001157,HON. DAVID SCOTT,2010,2010Q3,EQUIPMENT,"6,887.80","3,764.32"
S000185,HON. ROBERT C SCOTT,2010,2010Q3,FRANKED MAIL,"4,173.79","1,425.12"
S000185,HON. ROBERT C SCOTT,2010,2010Q3,PERSONNEL COMPENSATION,"777,750.73","266,356.14"
S000185,HON. ROBERT C SCOTT,2010,2010Q3,TRAVEL,"15,641.15","5,564.34"
S000185,HON. ROBERT C SCOTT,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","80,333.25","25,497.80"
S000185,HON. ROBERT C SCOTT,2010,2010Q3,PRINTING AND REPRODUCTION,435.28,0.00
S000185,HON. ROBERT C SCOTT,2010,2010Q3,OTHER SERVICES,"20,194.42","5,875.79"
S000185,HON. ROBERT C SCOTT,2010,2010Q3,SUPPLIES AND MATERIALS,"2,333.66","1,033.34"
S000185,HON. ROBERT C SCOTT,2010,2010Q3,EQUIPMENT,"6,058.74","3,248.76"
S000244,HON. F JAMES SENSENBRENNER JR,2010,2010Q3,FRANKED MAIL,"113,560.32","52,633.77"
S000244,HON. F JAMES SENSENBRENNER JR,2010,2010Q3,PERSONNEL COMPENSATION,"625,309.25","206,197.76"
S000244,HON. F JAMES SENSENBRENNER JR,2010,2010Q3,TRAVEL,"30,613.15","10,720.89"
S000244,HON. F JAMES SENSENBRENNER JR,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","29,633.29","10,536.46"
S000244,HON. F JAMES SENSENBRENNER JR,2010,2010Q3,PRINTING AND REPRODUCTION,"79,844.14","43,043.13"
S000244,HON. F JAMES SENSENBRENNER JR,2010,2010Q3,OTHER SERVICES,"43,655.47","16,958.49"
S000244,HON. F JAMES SENSENBRENNER JR,2010,2010Q3,SUPPLIES AND MATERIALS,"12,549.11","8,014.00"
S000244,HON. F JAMES SENSENBRENNER JR,2010,2010Q3,EQUIPMENT,"5,736.20","2,094.18"
S000248,HON. JOSE E SERRANO,2010,2010Q3,FRANKED MAIL,"1,032.54",403.32
S000248,HON. JOSE E SERRANO,2010,2010Q3,PERSONNEL COMPENSATION,"658,997.36","228,258.16"
S000248,HON. JOSE E SERRANO,2010,2010Q3,TRAVEL,"17,977.28","5,950.64"
S000248,HON. JOSE E SERRANO,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","98,703.44","46,855.81"
S000248,HON. JOSE E SERRANO,2010,2010Q3,PRINTING AND REPRODUCTION,"1,368.46",557.82
S000248,HON. JOSE E SERRANO,2010,2010Q3,OTHER SERVICES,"54,716.30","18,479.75"
S000248,HON. JOSE E SERRANO,2010,2010Q3,SUPPLIES AND MATERIALS,"10,409.92","4,407.60"
S000248,HON. JOSE E SERRANO,2010,2010Q3,EQUIPMENT,"2,007.00",669.00
S000250,HON. PETE SESSIONS,2010,2010Q3,FRANKED MAIL,"33,870.37","28,973.08"
S000250,HON. PETE SESSIONS,2010,2010Q3,PERSONNEL COMPENSATION,"696,055.08","260,125.17"
S000250,HON. PETE SESSIONS,2010,2010Q3,TRAVEL,"26,028.99","9,351.27"
S000250,HON. PETE SESSIONS,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","75,766.25","25,078.29"
S000250,HON. PETE SESSIONS,2010,2010Q3,PRINTING AND REPRODUCTION,"1,499.98",536.38
S000250,HON. PETE SESSIONS,2010,2010Q3,OTHER SERVICES,"60,458.50","18,272.00"
S000250,HON. PETE SESSIONS,2010,2010Q3,SUPPLIES AND MATERIALS,"46,629.24","12,792.35"
S000250,HON. PETE SESSIONS,2010,2010Q3,EQUIPMENT,"3,669.71","1,980.21"
S001169,HON. JOE SESTAK,2010,2010Q3,FRANKED MAIL,"185,814.76","101,564.34"
S001169,HON. JOE SESTAK,2010,2010Q3,PERSONNEL COMPENSATION,"526,974.00","172,277.85"
S001169,HON. JOE SESTAK,2010,2010Q3,TRAVEL,"6,013.56","2,589.71"
S001169,HON. JOE SESTAK,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","54,627.98","19,289.32"
S001169,HON. JOE SESTAK,2010,2010Q3,PRINTING AND REPRODUCTION,"192,183.39","101,715.95"
S001169,HON. JOE SESTAK,2010,2010Q3,OTHER SERVICES,"36,859.05","11,900.00"
S001169,HON. JOE SESTAK,2010,2010Q3,SUPPLIES AND MATERIALS,"16,523.72","4,411.96"
S001169,HON. JOE SESTAK,2010,2010Q3,EQUIPMENT,"3,348.24","1,760.41"
S000275,HON. JOHN SHADEGG,2010,2010Q3,FRANKED MAIL,"2,949.69","1,569.00"
S000275,HON. JOHN SHADEGG,2010,2010Q3,PERSONNEL COMPENSATION,"948,693.10","313,122.14"
S000275,HON. JOHN SHADEGG,2010,2010Q3,TRAVEL,"36,164.75","11,480.31"
S000275,HON. JOHN SHADEGG,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","82,709.64","27,697.63"
S000275,HON. JOHN SHADEGG,2010,2010Q3,PRINTING AND REPRODUCTION,247.80,84.40
S000275,HON. JOHN SHADEGG,2010,2010Q3,OTHER SERVICES,"34,788.85","11,698.65"
S000275,HON. JOHN SHADEGG,2010,2010Q3,SUPPLIES AND MATERIALS,"17,135.36","5,046.64"
S000275,HON. JOHN SHADEGG,2010,2010Q3,EQUIPMENT,"2,948.37",881.94
S001170,HON. CAROL SHEA-PORTER,2010,2010Q3,FRANKED MAIL,"55,748.66","11,904.00"
S001170,HON. CAROL SHEA-PORTER,2010,2010Q3,PERSONNEL COMPENSATION,"686,453.68","222,670.25"
S001170,HON. CAROL SHEA-PORTER,2010,2010Q3,TRAVEL,"91,898.42","24,858.33"
S001170,HON. CAROL SHEA-PORTER,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","77,133.76","27,414.96"
S001170,HON. CAROL SHEA-PORTER,2010,2010Q3,PRINTING AND REPRODUCTION,"22,944.55","22,298.15"
S001170,HON. CAROL SHEA-PORTER,2010,2010Q3,OTHER SERVICES,"37,194.97","16,374.00"
S001170,HON. CAROL SHEA-PORTER,2010,2010Q3,SUPPLIES AND MATERIALS,"25,238.88","13,127.89"
S001170,HON. CAROL SHEA-PORTER,2010,2010Q3,EQUIPMENT,"7,360.51","2,683.84"
S000344,HON. BRAD SHERMAN,2010,2010Q3,FRANKED MAIL,"113,939.19","94,440.60"
S000344,HON. BRAD SHERMAN,2010,2010Q3,PERSONNEL COMPENSATION,"750,346.34","238,409.96"
S000344,HON. BRAD SHERMAN,2010,2010Q3,TRAVEL,"16,166.93","6,877.41"
S000344,HON. BRAD SHERMAN,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","85,875.64","29,387.13"
S000344,HON. BRAD SHERMAN,2010,2010Q3,PRINTING AND REPRODUCTION,"192,823.89","140,755.25"
S000344,HON. BRAD SHERMAN,2010,2010Q3,OTHER SERVICES,"41,281.10","11,388.00"
S000344,HON. BRAD SHERMAN,2010,2010Q3,SUPPLIES AND MATERIALS,"26,476.08","12,512.18"
S000344,HON. BRAD SHERMAN,2010,2010Q3,EQUIPMENT,"7,451.46","2,889.36"
S000364,HON. JOHN SHIMKUS,2010,2010Q3,FRANKED MAIL,"10,060.07","5,501.40"
S000364,HON. JOHN SHIMKUS,2010,2010Q3,PERSONNEL COMPENSATION,"863,427.87","290,875.03"
S000364,HON. JOHN SHIMKUS,2010,2010Q3,TRAVEL,"10,859.41","4,119.23"
S000364,HON. JOHN SHIMKUS,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","63,405.32","26,075.49"
S000364,HON. JOHN SHIMKUS,2010,2010Q3,PRINTING AND REPRODUCTION,"1,712.55",546.70
S000364,HON. JOHN SHIMKUS,2010,2010Q3,OTHER SERVICES,"32,829.50","10,874.50"
S000364,HON. JOHN SHIMKUS,2010,2010Q3,SUPPLIES AND MATERIALS,"11,885.30","3,523.21"
S000364,HON. JOHN SHIMKUS,2010,2010Q3,EQUIPMENT,"3,589.12","1,499.03"
S001171,HON. HEATH SHULER,2010,2010Q3,FRANKED MAIL,"45,789.46","43,228.42"
S001171,HON. HEATH SHULER,2010,2010Q3,PERSONNEL COMPENSATION,"733,228.63","241,449.99"
S001171,HON. HEATH SHULER,2010,2010Q3,TRAVEL,"62,917.04","22,438.61"
S001171,HON. HEATH SHULER,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","43,556.31","19,226.52"
S001171,HON. HEATH SHULER,2010,2010Q3,PRINTING AND REPRODUCTION,"55,868.09","55,348.74"
S001171,HON. HEATH SHULER,2010,2010Q3,OTHER SERVICES,"33,082.00","17,799.00"
S001171,HON. HEATH SHULER,2010,2010Q3,SUPPLIES AND MATERIALS,"13,830.86","4,931.65"
S001171,HON. HEATH SHULER,2010,2010Q3,EQUIPMENT,"4,830.29","3,102.59"
S001154,HON. BILL SHUSTER,2010,2010Q3,FRANKED MAIL,"66,901.21","25,853.54"
S001154,HON. BILL SHUSTER,2010,2010Q3,PERSONNEL COMPENSATION,"728,227.05","235,832.49"
S001154,HON. BILL SHUSTER,2010,2010Q3,TRAVEL,"30,763.95","14,680.11"
S001154,HON. BILL SHUSTER,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","90,237.72","39,242.82"
S001154,HON. BILL SHUSTER,2010,2010Q3,PRINTING AND REPRODUCTION,"12,598.55","12,150.41"
S001154,HON. BILL SHUSTER,2010,2010Q3,OTHER SERVICES,"28,230.10","15,645.75"
S001154,HON. BILL SHUSTER,2010,2010Q3,SUPPLIES AND MATERIALS,"22,698.28","7,229.37"
S001154,HON. BILL SHUSTER,2010,2010Q3,EQUIPMENT,"5,076.35","1,781.15"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q3,FRANKED MAIL,"23,311.94","2,794.11"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q3,PERSONNEL COMPENSATION,"893,588.99","300,183.32"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q3,TRAVEL,"58,684.43","18,017.95"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","103,275.72","33,282.35"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q3,PRINTING AND REPRODUCTION,"14,876.48",488.58
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q3,OTHER SERVICES,"27,319.00","8,771.00"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q3,SUPPLIES AND MATERIALS,"14,876.60","5,901.77"
S001148,HON. MICHAEL K. SIMPSON,2010,2010Q3,EQUIPMENT,"3,239.30","1,318.91"
S001165,HON. ALBIO SIRES,2010,2010Q3,FRANKED MAIL,"45,090.64","19,536.44"
S001165,HON. ALBIO SIRES,2010,2010Q3,PERSONNEL COMPENSATION,"709,092.98","245,748.60"
S001165,HON. ALBIO SIRES,2010,2010Q3,TRAVEL,"19,366.41","6,964.65"
S001165,HON. ALBIO SIRES,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","88,139.23","31,478.30"
S001165,HON. ALBIO SIRES,2010,2010Q3,PRINTING AND REPRODUCTION,"92,278.45","45,323.00"
S001165,HON. ALBIO SIRES,2010,2010Q3,OTHER SERVICES,"44,623.00","19,846.00"
S001165,HON. ALBIO SIRES,2010,2010Q3,SUPPLIES AND MATERIALS,"23,166.57","4,451.70"
S001165,HON. ALBIO SIRES,2010,2010Q3,EQUIPMENT,"8,529.61","3,221.31"
S000465,HON. IKE SKELTON,2010,2010Q3,FRANKED MAIL,"10,011.24","3,126.49"
S000465,HON. IKE SKELTON,2010,2010Q3,PERSONNEL COMPENSATION,"836,480.16","265,991.31"
S000465,HON. IKE SKELTON,2010,2010Q3,TRAVEL,"57,272.99","13,584.58"
S000465,HON. IKE SKELTON,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","62,028.90","21,817.34"
S000465,HON. IKE SKELTON,2010,2010Q3,PRINTING AND REPRODUCTION,"3,464.10",800.60
S000465,HON. IKE SKELTON,2010,2010Q3,OTHER SERVICES,"32,698.50","9,925.50"
S000465,HON. IKE SKELTON,2010,2010Q3,SUPPLIES AND MATERIALS,"14,790.65","6,825.83"
S000465,HON. IKE SKELTON,2010,2010Q3,EQUIPMENT,"2,701.37","1,109.52"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q3,FRANKED MAIL,"54,328.80","51,698.28"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q3,PERSONNEL COMPENSATION,"728,128.11","240,928.06"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q3,TRAVEL,"23,924.79","8,095.94"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","129,985.41","42,907.56"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q3,PRINTING AND REPRODUCTION,"23,164.66","21,961.74"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q3,OTHER SERVICES,"39,104.72","11,418.50"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q3,SUPPLIES AND MATERIALS,"20,235.31","5,826.50"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2010,2010Q3,EQUIPMENT,"4,962.75","1,561.13"
S000510,HON. ADAM SMITH,2010,2010Q3,FRANKED MAIL,"49,088.03",885.35
S000510,HON. ADAM SMITH,2010,2010Q3,PERSONNEL COMPENSATION,"721,301.47","228,904.79"
S000510,HON. ADAM SMITH,2010,2010Q3,TRAVEL,"58,281.16","19,617.91"
S000510,HON. ADAM SMITH,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","64,188.08","17,454.02"
S000510,HON. ADAM SMITH,2010,2010Q3,PRINTING AND REPRODUCTION,"22,449.12","6,002.86"
S000510,HON. ADAM SMITH,2010,2010Q3,OTHER SERVICES,"36,962.56","11,688.74"
S000510,HON. ADAM SMITH,2010,2010Q3,SUPPLIES AND MATERIALS,"18,375.16","2,158.64"
S000510,HON. ADAM SMITH,2010,2010Q3,EQUIPMENT,"3,746.19",909.00
S001172,HON. ADRIAN SMITH,2010,2010Q3,FRANKED MAIL,"55,610.14","14,704.89"
S001172,HON. ADRIAN SMITH,2010,2010Q3,PERSONNEL COMPENSATION,"698,337.82","233,171.46"
S001172,HON. ADRIAN SMITH,2010,2010Q3,TRAVEL,"86,007.16","35,108.31"
S001172,HON. ADRIAN SMITH,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","69,488.04","29,811.84"
S001172,HON. ADRIAN SMITH,2010,2010Q3,PRINTING AND REPRODUCTION,"28,429.67","22,399.74"
S001172,HON. ADRIAN SMITH,2010,2010Q3,OTHER SERVICES,"44,624.36","15,071.86"
S001172,HON. ADRIAN SMITH,2010,2010Q3,SUPPLIES AND MATERIALS,"27,844.01","12,351.39"
S001172,HON. ADRIAN SMITH,2010,2010Q3,EQUIPMENT,"11,113.23","4,866.97"
S000522,HON. CHRISTOPHER H SMITH,2010,2010Q3,FRANKED MAIL,"91,555.27","44,318.20"
S000522,HON. CHRISTOPHER H SMITH,2010,2010Q3,PERSONNEL COMPENSATION,"780,166.18","262,103.30"
S000522,HON. CHRISTOPHER H SMITH,2010,2010Q3,TRAVEL,"12,657.40","5,081.29"
S000522,HON. CHRISTOPHER H SMITH,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","61,258.50","21,417.64"
S000522,HON. CHRISTOPHER H SMITH,2010,2010Q3,PRINTING AND REPRODUCTION,"31,166.15","15,094.46"
S000522,HON. CHRISTOPHER H SMITH,2010,2010Q3,OTHER SERVICES,"36,609.02","13,148.01"
S000522,HON. CHRISTOPHER H SMITH,2010,2010Q3,SUPPLIES AND MATERIALS,"23,896.58","6,429.46"
S000522,HON. CHRISTOPHER H SMITH,2010,2010Q3,EQUIPMENT,"2,869.55",805.55
S000583,HON. LAMAR SMITH,2010,2010Q3,FRANKED MAIL,"115,107.42","103,634.29"
S000583,HON. LAMAR SMITH,2010,2010Q3,PERSONNEL COMPENSATION,"650,685.85","220,307.58"
S000583,HON. LAMAR SMITH,2010,2010Q3,TRAVEL,"29,845.65","16,478.64"
S000583,HON. LAMAR SMITH,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","57,788.17","20,013.74"
S000583,HON. LAMAR SMITH,2010,2010Q3,PRINTING AND REPRODUCTION,"73,498.33","65,535.50"
S000583,HON. LAMAR SMITH,2010,2010Q3,OTHER SERVICES,"49,192.41","23,922.97"
S000583,HON. LAMAR SMITH,2010,2010Q3,SUPPLIES AND MATERIALS,"15,447.21","6,143.40"
S000583,HON. LAMAR SMITH,2010,2010Q3,EQUIPMENT,"37,014.32","32,394.86"
S000672,HON. VIC SNYDER,2010,2010Q3,FRANKED MAIL,"5,761.57","1,388.37"
S000672,HON. VIC SNYDER,2010,2010Q3,PERSONNEL COMPENSATION,"741,189.80","253,359.07"
S000672,HON. VIC SNYDER,2010,2010Q3,TRAVEL,"26,337.34","9,404.80"
S000672,HON. VIC SNYDER,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","76,704.30","27,363.70"
S000672,HON. VIC SNYDER,2010,2010Q3,PRINTING AND REPRODUCTION,"1,478.14",441.82
S000672,HON. VIC SNYDER,2010,2010Q3,OTHER SERVICES,"35,521.00","11,528.00"
S000672,HON. VIC SNYDER,2010,2010Q3,SUPPLIES AND MATERIALS,"15,643.91","5,172.46"
S000672,HON. VIC SNYDER,2010,2010Q3,EQUIPMENT,"1,665.00",555.00
S001143,HON. MARK E SOUDER,2010,2010Q3,FRANKED MAIL,"9,291.32",567.72
S001143,HON. MARK E SOUDER,2010,2010Q3,PERSONNEL COMPENSATION,"695,843.54","210,572.25"
S001143,HON. MARK E SOUDER,2010,2010Q3,TRAVEL,"45,829.29","17,222.48"
S001143,HON. MARK E SOUDER,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","66,200.30","25,963.57"
S001143,HON. MARK E SOUDER,2010,2010Q3,PRINTING AND REPRODUCTION,"5,852.13","1,241.01"
S001143,HON. MARK E SOUDER,2010,2010Q3,OTHER SERVICES,"38,076.87","12,968.26"
S001143,HON. MARK E SOUDER,2010,2010Q3,SUPPLIES AND MATERIALS,"7,831.90","1,959.98"
S001143,HON. MARK E SOUDER,2010,2010Q3,EQUIPMENT,"3,537.50",-67.28
S001173,HON. ZACHARY T. SPACE,2010,2010Q3,FRANKED MAIL,"169,152.24","109,100.28"
S001173,HON. ZACHARY T. SPACE,2010,2010Q3,PERSONNEL COMPENSATION,"639,962.36","197,286.06"
S001173,HON. ZACHARY T. SPACE,2010,2010Q3,TRAVEL,"54,239.40","17,586.95"
S001173,HON. ZACHARY T. SPACE,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","57,907.74","22,087.81"
S001173,HON. ZACHARY T. SPACE,2010,2010Q3,PRINTING AND REPRODUCTION,"127,150.98","87,321.43"
S001173,HON. ZACHARY T. SPACE,2010,2010Q3,OTHER SERVICES,"39,722.40","19,523.10"
S001173,HON. ZACHARY T. SPACE,2010,2010Q3,SUPPLIES AND MATERIALS,"15,099.86","1,300.64"
S001173,HON. ZACHARY T. SPACE,2010,2010Q3,EQUIPMENT,"7,048.18","3,729.68"
S001175,HON. JACKIE SPEIER,2010,2010Q3,FRANKED MAIL,"47,345.03","2,196.90"
S001175,HON. JACKIE SPEIER,2010,2010Q3,PERSONNEL COMPENSATION,"803,092.06","285,206.98"
S001175,HON. JACKIE SPEIER,2010,2010Q3,TRAVEL,"15,649.85","5,601.38"
S001175,HON. JACKIE SPEIER,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","92,460.63","37,743.97"
S001175,HON. JACKIE SPEIER,2010,2010Q3,PRINTING AND REPRODUCTION,"6,794.28","4,436.50"
S001175,HON. JACKIE SPEIER,2010,2010Q3,OTHER SERVICES,"27,651.50","9,455.50"
S001175,HON. JACKIE SPEIER,2010,2010Q3,SUPPLIES AND MATERIALS,"33,096.90","12,430.53"
S001175,HON. JACKIE SPEIER,2010,2010Q3,EQUIPMENT,"3,501.09","2,029.39"
S000749,HON. JOHN M SPRATT JR,2010,2010Q3,FRANKED MAIL,"4,775.98","3,235.38"
S000749,HON. JOHN M SPRATT JR,2010,2010Q3,PERSONNEL COMPENSATION,"850,203.04","284,732.46"
S000749,HON. JOHN M SPRATT JR,2010,2010Q3,TRAVEL,"27,182.44","9,573.60"
S000749,HON. JOHN M SPRATT JR,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","52,858.34","18,767.76"
S000749,HON. JOHN M SPRATT JR,2010,2010Q3,PRINTING AND REPRODUCTION,"4,079.13","3,522.40"
S000749,HON. JOHN M SPRATT JR,2010,2010Q3,OTHER SERVICES,"34,967.00","10,788.00"
S000749,HON. JOHN M SPRATT JR,2010,2010Q3,SUPPLIES AND MATERIALS,"9,648.72","3,188.05"
S000749,HON. JOHN M SPRATT JR,2010,2010Q3,EQUIPMENT,"22,314.58","3,333.25"
S000810,HON. FORTNEY PETE STARK,2010,2010Q3,FRANKED MAIL,"81,364.74","54,985.87"
S000810,HON. FORTNEY PETE STARK,2010,2010Q3,PERSONNEL COMPENSATION,"627,454.19","218,124.99"
S000810,HON. FORTNEY PETE STARK,2010,2010Q3,TRAVEL,"5,620.45","4,842.94"
S000810,HON. FORTNEY PETE STARK,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES","74,862.51","23,126.49"
S000810,HON. FORTNEY PETE STARK,2010,2010Q3,PRINTING AND REPRODUCTION,"30,829.41","15,836.76"
S000810,HON. FORTNEY PETE STARK,2010,2010Q3,OTHER SERVICES,"20,520.32","7,881.32"
S000810,HON. FORTNEY PETE STARK,2010,2010Q3,SUPPLIES AND MATERIALS,"16,207.11","8,364.23"
S000810,HON. FORTNEY PETE STARK,2010,2010Q3,EQUIPMENT,"2,297.59","1,281.59"
S000822,HON. CLIFF STEARNS,2010,2010Q3,FRANKED MAIL,"90,023.91",862.51
S000822,HON. CLIFF STEARNS,2010,2010Q3,PERSONNEL COMPENSATION,"665,104.34","224,191.44"
