BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
S001148,HON. MICHAEL K. SIMPSON,2011,2011Q1,SUPPLIES AND MATERIALS,"4,022.75","4,022.75"
S001148,HON. MICHAEL K. SIMPSON,2011,2011Q1,EQUIPMENT,703.50,703.50
S001165,HON. ALBIO SIRES,2011,2011Q1,FRANKED MAIL,361.40,361.40
S001165,HON. ALBIO SIRES,2011,2011Q1,PERSONNEL COMPENSATION,"241,172.39","241,172.39"
S001165,HON. ALBIO SIRES,2011,2011Q1,TRAVEL,"4,399.89","4,399.89"
S001165,HON. ALBIO SIRES,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","28,040.45","28,040.45"
S001165,HON. ALBIO SIRES,2011,2011Q1,PRINTING AND REPRODUCTION,403.90,403.90
S001165,HON. ALBIO SIRES,2011,2011Q1,OTHER SERVICES,"12,102.79","12,102.79"
S001165,HON. ALBIO SIRES,2011,2011Q1,SUPPLIES AND MATERIALS,"2,249.44","2,249.44"
S001165,HON. ALBIO SIRES,2011,2011Q1,EQUIPMENT,"2,729.23","2,729.23"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2011,2011Q1,FRANKED MAIL,662.60,662.60
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2011,2011Q1,PERSONNEL COMPENSATION,"246,106.37","246,106.37"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2011,2011Q1,TRAVEL,"4,572.36","4,572.36"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","42,043.96","42,043.96"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2011,2011Q1,PRINTING AND REPRODUCTION,"3,462.00","3,462.00"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2011,2011Q1,OTHER SERVICES,"12,017.85","12,017.85"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2011,2011Q1,SUPPLIES AND MATERIALS,"8,210.64","8,210.64"
S000480,HON. LOUISE MCINTOSH SLAUGHTER,2011,2011Q1,EQUIPMENT,"1,550.13","1,550.13"
S000510,HON. ADAM SMITH,2011,2011Q1,FRANKED MAIL,528.36,528.36
S000510,HON. ADAM SMITH,2011,2011Q1,PERSONNEL COMPENSATION,"232,270.17","232,270.17"
S000510,HON. ADAM SMITH,2011,2011Q1,TRAVEL,"19,939.79","19,939.79"
S000510,HON. ADAM SMITH,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","16,039.68","16,039.68"
S000510,HON. ADAM SMITH,2011,2011Q1,PRINTING AND REPRODUCTION,459.80,459.80
S000510,HON. ADAM SMITH,2011,2011Q1,OTHER SERVICES,"12,358.95","12,358.95"
S000510,HON. ADAM SMITH,2011,2011Q1,SUPPLIES AND MATERIALS,"4,402.29","4,402.29"
S000510,HON. ADAM SMITH,2011,2011Q1,EQUIPMENT,909.00,909.00
S001172,HON. ADRIAN SMITH,2011,2011Q1,FRANKED MAIL,"5,715.46","5,715.46"
S001172,HON. ADRIAN SMITH,2011,2011Q1,PERSONNEL COMPENSATION,"244,911.14","244,911.14"
S001172,HON. ADRIAN SMITH,2011,2011Q1,TRAVEL,"22,222.00","22,222.00"
S001172,HON. ADRIAN SMITH,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","27,008.49","27,008.49"
S001172,HON. ADRIAN SMITH,2011,2011Q1,PRINTING AND REPRODUCTION,"2,228.77","2,228.77"
S001172,HON. ADRIAN SMITH,2011,2011Q1,OTHER SERVICES,"13,794.50","13,794.50"
S001172,HON. ADRIAN SMITH,2011,2011Q1,SUPPLIES AND MATERIALS,"5,078.69","5,078.69"
S001172,HON. ADRIAN SMITH,2011,2011Q1,EQUIPMENT,495.00,495.00
S000522,HON. CHRISTOPHER H. SMITH,2011,2011Q1,FRANKED MAIL,"1,150.38","1,150.38"
S000522,HON. CHRISTOPHER H. SMITH,2011,2011Q1,PERSONNEL COMPENSATION,"231,596.23","231,596.23"
S000522,HON. CHRISTOPHER H. SMITH,2011,2011Q1,TRAVEL,"1,923.82","1,923.82"
S000522,HON. CHRISTOPHER H. SMITH,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","19,511.12","19,511.12"
S000522,HON. CHRISTOPHER H. SMITH,2011,2011Q1,PRINTING AND REPRODUCTION,869.82,869.82
S000522,HON. CHRISTOPHER H. SMITH,2011,2011Q1,OTHER SERVICES,"12,004.30","12,004.30"
S000522,HON. CHRISTOPHER H. SMITH,2011,2011Q1,SUPPLIES AND MATERIALS,"6,136.90","6,136.90"
S000522,HON. CHRISTOPHER H. SMITH,2011,2011Q1,EQUIPMENT,828.00,828.00
S000583,HON. LAMAR SMITH,2011,2011Q1,FRANKED MAIL,"1,700.26","1,700.26"
S000583,HON. LAMAR SMITH,2011,2011Q1,PERSONNEL COMPENSATION,"175,919.06","175,919.06"
S000583,HON. LAMAR SMITH,2011,2011Q1,TRAVEL,"9,709.86","9,709.86"
S000583,HON. LAMAR SMITH,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","24,010.31","24,010.31"
S000583,HON. LAMAR SMITH,2011,2011Q1,PRINTING AND REPRODUCTION,420.80,420.80
S000583,HON. LAMAR SMITH,2011,2011Q1,OTHER SERVICES,"6,356.90","6,356.90"
S000583,HON. LAMAR SMITH,2011,2011Q1,SUPPLIES AND MATERIALS,"2,987.48","2,987.48"
S000583,HON. LAMAR SMITH,2011,2011Q1,EQUIPMENT,"1,198.62","1,198.62"
S001186,HON. STEVE SOUTHERLAND II,2011,2011Q1,FRANKED MAIL,656.94,656.94
S001186,HON. STEVE SOUTHERLAND II,2011,2011Q1,PERSONNEL COMPENSATION,"154,600.03","154,600.03"
S001186,HON. STEVE SOUTHERLAND II,2011,2011Q1,TRAVEL,"13,289.54","13,289.54"
S001186,HON. STEVE SOUTHERLAND II,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","5,654.74","5,654.74"
S001186,HON. STEVE SOUTHERLAND II,2011,2011Q1,PRINTING AND REPRODUCTION,"3,303.15","3,303.15"
S001186,HON. STEVE SOUTHERLAND II,2011,2011Q1,OTHER SERVICES,"9,683.90","9,683.90"
S001186,HON. STEVE SOUTHERLAND II,2011,2011Q1,SUPPLIES AND MATERIALS,"11,710.40","11,710.40"
S001186,HON. STEVE SOUTHERLAND II,2011,2011Q1,EQUIPMENT,"2,285.55","2,285.55"
S001175,HON. JACKIE SPEIER,2011,2011Q1,FRANKED MAIL,313.83,313.83
S001175,HON. JACKIE SPEIER,2011,2011Q1,PERSONNEL COMPENSATION,"267,301.33","267,301.33"
S001175,HON. JACKIE SPEIER,2011,2011Q1,TRAVEL,"4,627.82","4,627.82"
S001175,HON. JACKIE SPEIER,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","25,973.34","25,973.34"
S001175,HON. JACKIE SPEIER,2011,2011Q1,PRINTING AND REPRODUCTION,59.00,59.00
S001175,HON. JACKIE SPEIER,2011,2011Q1,OTHER SERVICES,"11,079.35","11,079.35"
S001175,HON. JACKIE SPEIER,2011,2011Q1,SUPPLIES AND MATERIALS,"5,912.52","5,912.52"
S001175,HON. JACKIE SPEIER,2011,2011Q1,EQUIPMENT,561.57,561.57
S000810,HON. FORTNEY PETE STARK,2011,2011Q1,FRANKED MAIL,"16,331.80","16,331.80"
S000810,HON. FORTNEY PETE STARK,2011,2011Q1,PERSONNEL COMPENSATION,"242,080.55","242,080.55"
S000810,HON. FORTNEY PETE STARK,2011,2011Q1,TRAVEL,"1,492.92","1,492.92"
S000810,HON. FORTNEY PETE STARK,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","17,183.62","17,183.62"
S000810,HON. FORTNEY PETE STARK,2011,2011Q1,PRINTING AND REPRODUCTION,26.00,26.00
S000810,HON. FORTNEY PETE STARK,2011,2011Q1,OTHER SERVICES,"6,163.50","6,163.50"
S000810,HON. FORTNEY PETE STARK,2011,2011Q1,SUPPLIES AND MATERIALS,"1,073.33","1,073.33"
S000810,HON. FORTNEY PETE STARK,2011,2011Q1,EQUIPMENT,793.14,793.14
S000822,HON. CLIFF STEARNS,2011,2011Q1,FRANKED MAIL,"19,540.88","19,540.88"
S000822,HON. CLIFF STEARNS,2011,2011Q1,PERSONNEL COMPENSATION,"216,187.46","216,187.46"
S000822,HON. CLIFF STEARNS,2011,2011Q1,TRAVEL,"12,063.65","12,063.65"
S000822,HON. CLIFF STEARNS,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","19,746.32","19,746.32"
S000822,HON. CLIFF STEARNS,2011,2011Q1,PRINTING AND REPRODUCTION,"18,445.11","18,445.11"
S000822,HON. CLIFF STEARNS,2011,2011Q1,OTHER SERVICES,"1,364.73","1,364.73"
S000822,HON. CLIFF STEARNS,2011,2011Q1,SUPPLIES AND MATERIALS,"12,070.52","12,070.52"
S000822,HON. CLIFF STEARNS,2011,2011Q1,EQUIPMENT,"1,338.38","1,338.38"
S001187,HON. STEVE STIVERS,2011,2011Q1,FRANKED MAIL,"20,651.99","20,651.99"
S001187,HON. STEVE STIVERS,2011,2011Q1,PERSONNEL COMPENSATION,"205,191.65","205,191.65"
S001187,HON. STEVE STIVERS,2011,2011Q1,TRAVEL,"9,106.22","9,106.22"
S001187,HON. STEVE STIVERS,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","18,813.80","18,813.80"
S001187,HON. STEVE STIVERS,2011,2011Q1,PRINTING AND REPRODUCTION,"2,027.10","2,027.10"
S001187,HON. STEVE STIVERS,2011,2011Q1,OTHER SERVICES,"14,752.51","14,752.51"
S001187,HON. STEVE STIVERS,2011,2011Q1,SUPPLIES AND MATERIALS,"23,850.36","23,850.36"
S001187,HON. STEVE STIVERS,2011,2011Q1,EQUIPMENT,"1,014.72","1,014.72"
S001188,HON. MARLIN A. STUTZMAN,2011,2011Q1,FRANKED MAIL,"1,372.19","1,372.19"
S001188,HON. MARLIN A. STUTZMAN,2011,2011Q1,PERSONNEL COMPENSATION,"230,530.71","230,530.71"
S001188,HON. MARLIN A. STUTZMAN,2011,2011Q1,TRAVEL,"20,084.64","20,084.64"
S001188,HON. MARLIN A. STUTZMAN,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","5,593.63","5,593.63"
S001188,HON. MARLIN A. STUTZMAN,2011,2011Q1,PRINTING AND REPRODUCTION,"1,905.74","1,905.74"
S001188,HON. MARLIN A. STUTZMAN,2011,2011Q1,OTHER SERVICES,"10,712.80","10,712.80"
S001188,HON. MARLIN A. STUTZMAN,2011,2011Q1,SUPPLIES AND MATERIALS,"6,897.78","6,897.78"
S001188,HON. MARLIN A. STUTZMAN,2011,2011Q1,EQUIPMENT,353.52,353.52
S001155,HON. JOHN SULLIVAN,2011,2011Q1,FRANKED MAIL,643.04,643.04
S001155,HON. JOHN SULLIVAN,2011,2011Q1,PERSONNEL COMPENSATION,"218,076.53","218,076.53"
S001155,HON. JOHN SULLIVAN,2011,2011Q1,TRAVEL,"4,746.91","4,746.91"
S001155,HON. JOHN SULLIVAN,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","23,760.92","23,760.92"
S001155,HON. JOHN SULLIVAN,2011,2011Q1,PRINTING AND REPRODUCTION,181.70,181.70
S001155,HON. JOHN SULLIVAN,2011,2011Q1,OTHER SERVICES,"6,536.49","6,536.49"
S001155,HON. JOHN SULLIVAN,2011,2011Q1,SUPPLIES AND MATERIALS,"3,937.26","3,937.26"
S001155,HON. JOHN SULLIVAN,2011,2011Q1,EQUIPMENT,480.63,480.63
S001174,HON. BETTY SUTTON,2011,2011Q1,FRANKED MAIL,262.33,262.33
S001174,HON. BETTY SUTTON,2011,2011Q1,PERSONNEL COMPENSATION,"209,325.13","209,325.13"
S001174,HON. BETTY SUTTON,2011,2011Q1,TRAVEL,"14,232.96","14,232.96"
S001174,HON. BETTY SUTTON,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","13,464.91","13,464.91"
S001174,HON. BETTY SUTTON,2011,2011Q1,PRINTING AND REPRODUCTION,"1,426.05","1,426.05"
S001174,HON. BETTY SUTTON,2011,2011Q1,OTHER SERVICES,"7,213.50","7,213.50"
S001174,HON. BETTY SUTTON,2011,2011Q1,SUPPLIES AND MATERIALS,"5,496.17","5,496.17"
S001174,HON. BETTY SUTTON,2011,2011Q1,EQUIPMENT,"1,286.67","1,286.67"
T000459,HON. LEE TERRY,2011,2011Q1,FRANKED MAIL,"1,413.40","1,413.40"
T000459,HON. LEE TERRY,2011,2011Q1,PERSONNEL COMPENSATION,"226,750.53","226,750.53"
T000459,HON. LEE TERRY,2011,2011Q1,TRAVEL,"7,746.24","7,746.24"
T000459,HON. LEE TERRY,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","23,727.02","23,727.02"
T000459,HON. LEE TERRY,2011,2011Q1,PRINTING AND REPRODUCTION,206.47,206.47
T000459,HON. LEE TERRY,2011,2011Q1,OTHER SERVICES,"11,638.44","11,638.44"
T000459,HON. LEE TERRY,2011,2011Q1,SUPPLIES AND MATERIALS,"2,635.46","2,635.46"
T000459,HON. LEE TERRY,2011,2011Q1,EQUIPMENT,511.08,511.08
T000193,HON. BENNIE G. THOMPSON,2011,2011Q1,FRANKED MAIL,"8,031.61","8,031.61"
T000193,HON. BENNIE G. THOMPSON,2011,2011Q1,PERSONNEL COMPENSATION,"263,223.70","263,223.70"
T000193,HON. BENNIE G. THOMPSON,2011,2011Q1,TRAVEL,"7,577.13","7,577.13"
T000193,HON. BENNIE G. THOMPSON,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","23,552.99","23,552.99"
T000193,HON. BENNIE G. THOMPSON,2011,2011Q1,PRINTING AND REPRODUCTION,305.10,305.10
T000193,HON. BENNIE G. THOMPSON,2011,2011Q1,OTHER SERVICES,"15,101.60","15,101.60"
T000193,HON. BENNIE G. THOMPSON,2011,2011Q1,SUPPLIES AND MATERIALS,"4,024.20","4,024.20"
T000193,HON. BENNIE G. THOMPSON,2011,2011Q1,EQUIPMENT,"3,888.71","3,888.71"
T000467,HON. GLENN THOMPSON,2011,2011Q1,FRANKED MAIL,396.73,396.73
T000467,HON. GLENN THOMPSON,2011,2011Q1,PERSONNEL COMPENSATION,"263,814.15","263,814.15"
T000467,HON. GLENN THOMPSON,2011,2011Q1,TRAVEL,"9,045.74","9,045.74"
T000467,HON. GLENN THOMPSON,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","17,893.81","17,893.81"
T000467,HON. GLENN THOMPSON,2011,2011Q1,PRINTING AND REPRODUCTION,8.00,8.00
T000467,HON. GLENN THOMPSON,2011,2011Q1,OTHER SERVICES,"9,966.80","9,966.80"
T000467,HON. GLENN THOMPSON,2011,2011Q1,SUPPLIES AND MATERIALS,"2,865.04","2,865.04"
T000467,HON. GLENN THOMPSON,2011,2011Q1,EQUIPMENT,230.91,230.91
T000460,HON. MIKE THOMPSON,2011,2011Q1,FRANKED MAIL,310.91,310.91
T000460,HON. MIKE THOMPSON,2011,2011Q1,PERSONNEL COMPENSATION,"261,259.19","261,259.19"
T000460,HON. MIKE THOMPSON,2011,2011Q1,TRAVEL,"10,848.80","10,848.80"
T000460,HON. MIKE THOMPSON,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","16,868.99","16,868.99"
T000460,HON. MIKE THOMPSON,2011,2011Q1,PRINTING AND REPRODUCTION,"1,266.63","1,266.63"
T000460,HON. MIKE THOMPSON,2011,2011Q1,OTHER SERVICES,"9,672.71","9,672.71"
T000460,HON. MIKE THOMPSON,2011,2011Q1,SUPPLIES AND MATERIALS,"3,196.83","3,196.83"
T000460,HON. MIKE THOMPSON,2011,2011Q1,EQUIPMENT,"1,809.88","1,809.88"
T000238,HON. MAC THORNBERRY,2011,2011Q1,FRANKED MAIL,637.29,637.29
T000238,HON. MAC THORNBERRY,2011,2011Q1,PERSONNEL COMPENSATION,"242,214.39","242,214.39"
T000238,HON. MAC THORNBERRY,2011,2011Q1,TRAVEL,"6,456.71","6,456.71"
T000238,HON. MAC THORNBERRY,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","21,130.94","21,130.94"
T000238,HON. MAC THORNBERRY,2011,2011Q1,PRINTING AND REPRODUCTION,"1,239.18","1,239.18"
T000238,HON. MAC THORNBERRY,2011,2011Q1,OTHER SERVICES,"6,441.50","6,441.50"
T000238,HON. MAC THORNBERRY,2011,2011Q1,SUPPLIES AND MATERIALS,"4,616.36","4,616.36"
T000238,HON. MAC THORNBERRY,2011,2011Q1,EQUIPMENT,548.76,548.76
T000462,HON. PATRICK J. TIBERI,2011,2011Q1,FRANKED MAIL,"2,145.62","2,145.62"
T000462,HON. PATRICK J. TIBERI,2011,2011Q1,PERSONNEL COMPENSATION,"228,533.02","228,533.02"
T000462,HON. PATRICK J. TIBERI,2011,2011Q1,TRAVEL,"17,692.74","17,692.74"
T000462,HON. PATRICK J. TIBERI,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","24,667.72","24,667.72"
T000462,HON. PATRICK J. TIBERI,2011,2011Q1,PRINTING AND REPRODUCTION,138.67,138.67
T000462,HON. PATRICK J. TIBERI,2011,2011Q1,OTHER SERVICES,"10,788.91","10,788.91"
T000462,HON. PATRICK J. TIBERI,2011,2011Q1,SUPPLIES AND MATERIALS,"1,501.81","1,501.81"
T000462,HON. PATRICK J. TIBERI,2011,2011Q1,EQUIPMENT,501.06,501.06
T000266,HON. JOHN F. TIERNEY,2011,2011Q1,FRANKED MAIL,997.15,997.15
T000266,HON. JOHN F. TIERNEY,2011,2011Q1,PERSONNEL COMPENSATION,"271,142.57","271,142.57"
T000266,HON. JOHN F. TIERNEY,2011,2011Q1,TRAVEL,"3,884.65","3,884.65"
T000266,HON. JOHN F. TIERNEY,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","17,894.80","17,894.80"
T000266,HON. JOHN F. TIERNEY,2011,2011Q1,OTHER SERVICES,678.62,678.62
T000266,HON. JOHN F. TIERNEY,2011,2011Q1,SUPPLIES AND MATERIALS,372.40,372.40
T000266,HON. JOHN F. TIERNEY,2011,2011Q1,EQUIPMENT,"1,260.75","1,260.75"
T000470,HON. SCOTT R. TIPTON,2011,2011Q1,FRANKED MAIL,"3,097.35","3,097.35"
T000470,HON. SCOTT R. TIPTON,2011,2011Q1,PERSONNEL COMPENSATION,"243,431.38","243,431.38"
T000470,HON. SCOTT R. TIPTON,2011,2011Q1,TRAVEL,"21,668.18","21,668.18"
T000470,HON. SCOTT R. TIPTON,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","24,573.96","24,573.96"
T000470,HON. SCOTT R. TIPTON,2011,2011Q1,PRINTING AND REPRODUCTION,"1,647.93","1,647.93"
T000470,HON. SCOTT R. TIPTON,2011,2011Q1,OTHER SERVICES,"12,840.56","12,840.56"
T000470,HON. SCOTT R. TIPTON,2011,2011Q1,SUPPLIES AND MATERIALS,"9,019.48","9,019.48"
T000470,HON. SCOTT R. TIPTON,2011,2011Q1,EQUIPMENT,"2,852.69","2,852.69"
T000469,HON. PAUL TONKO,2011,2011Q1,FRANKED MAIL,"3,364.03","3,364.03"
T000469,HON. PAUL TONKO,2011,2011Q1,PERSONNEL COMPENSATION,"214,882.26","214,882.26"
T000469,HON. PAUL TONKO,2011,2011Q1,TRAVEL,"4,778.12","4,778.12"
T000469,HON. PAUL TONKO,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","23,433.50","23,433.50"
T000469,HON. PAUL TONKO,2011,2011Q1,PRINTING AND REPRODUCTION,294.40,294.40
T000469,HON. PAUL TONKO,2011,2011Q1,OTHER SERVICES,"8,609.54","8,609.54"
T000469,HON. PAUL TONKO,2011,2011Q1,SUPPLIES AND MATERIALS,"1,133.12","1,133.12"
T000469,HON. PAUL TONKO,2011,2011Q1,EQUIPMENT,"1,688.50","1,688.50"
T000326,HON. EDOLPHUS TOWNS,2011,2011Q1,FRANKED MAIL,49.52,49.52
T000326,HON. EDOLPHUS TOWNS,2011,2011Q1,PERSONNEL COMPENSATION,"255,960.93","255,960.93"
T000326,HON. EDOLPHUS TOWNS,2011,2011Q1,TRAVEL,"6,359.46","6,359.46"
T000326,HON. EDOLPHUS TOWNS,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","44,102.57","44,102.57"
T000326,HON. EDOLPHUS TOWNS,2011,2011Q1,PRINTING AND REPRODUCTION,345.50,345.50
T000326,HON. EDOLPHUS TOWNS,2011,2011Q1,OTHER SERVICES,"9,525.00","9,525.00"
T000326,HON. EDOLPHUS TOWNS,2011,2011Q1,SUPPLIES AND MATERIALS,"1,766.38","1,766.38"
T000326,HON. EDOLPHUS TOWNS,2011,2011Q1,EQUIPMENT,"1,561.11","1,561.11"
T000465,HON. NIKI TSONGAS,2011,2011Q1,FRANKED MAIL,96.53,96.53
T000465,HON. NIKI TSONGAS,2011,2011Q1,PERSONNEL COMPENSATION,"264,003.65","264,003.65"
T000465,HON. NIKI TSONGAS,2011,2011Q1,TRAVEL,"5,251.95","5,251.95"
T000465,HON. NIKI TSONGAS,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","14,693.07","14,693.07"
T000465,HON. NIKI TSONGAS,2011,2011Q1,PRINTING AND REPRODUCTION,71.20,71.20
T000465,HON. NIKI TSONGAS,2011,2011Q1,OTHER SERVICES,"7,944.70","7,944.70"
T000465,HON. NIKI TSONGAS,2011,2011Q1,SUPPLIES AND MATERIALS,"5,485.21","5,485.21"
T000465,HON. NIKI TSONGAS,2011,2011Q1,EQUIPMENT,912.99,912.99
T000463,HON. MICHAEL R. TURNER,2011,2011Q1,FRANKED MAIL,911.03,911.03
T000463,HON. MICHAEL R. TURNER,2011,2011Q1,PERSONNEL COMPENSATION,"236,896.62","236,896.62"
T000463,HON. MICHAEL R. TURNER,2011,2011Q1,TRAVEL,"6,565.99","6,565.99"
T000463,HON. MICHAEL R. TURNER,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","10,652.88","10,652.88"
T000463,HON. MICHAEL R. TURNER,2011,2011Q1,PRINTING AND REPRODUCTION,927.20,927.20
T000463,HON. MICHAEL R. TURNER,2011,2011Q1,OTHER SERVICES,"11,204.50","11,204.50"
T000463,HON. MICHAEL R. TURNER,2011,2011Q1,SUPPLIES AND MATERIALS,"1,734.03","1,734.03"
T000463,HON. MICHAEL R. TURNER,2011,2011Q1,EQUIPMENT,"1,680.38","1,680.38"
U000031,HON. FRED UPTON,2011,2011Q1,FRANKED MAIL,760.09,760.09
U000031,HON. FRED UPTON,2011,2011Q1,PERSONNEL COMPENSATION,"212,717.23","212,717.23"
U000031,HON. FRED UPTON,2011,2011Q1,TRAVEL,"5,496.87","5,496.87"
U000031,HON. FRED UPTON,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","20,569.84","20,569.84"
U000031,HON. FRED UPTON,2011,2011Q1,PRINTING AND REPRODUCTION,254.02,254.02
U000031,HON. FRED UPTON,2011,2011Q1,OTHER SERVICES,"11,605.86","11,605.86"
U000031,HON. FRED UPTON,2011,2011Q1,SUPPLIES AND MATERIALS,"5,354.95","5,354.95"
U000031,HON. FRED UPTON,2011,2011Q1,EQUIPMENT,792.80,792.80
V000128,HON. CHRIS VAN HOLLEN,2011,2011Q1,FRANKED MAIL,"1,080.46","1,080.46"
V000128,HON. CHRIS VAN HOLLEN,2011,2011Q1,PERSONNEL COMPENSATION,"239,682.39","239,682.39"
V000128,HON. CHRIS VAN HOLLEN,2011,2011Q1,TRAVEL,965.02,965.02
V000128,HON. CHRIS VAN HOLLEN,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","28,038.46","28,038.46"
V000128,HON. CHRIS VAN HOLLEN,2011,2011Q1,PRINTING AND REPRODUCTION,379.95,379.95
V000128,HON. CHRIS VAN HOLLEN,2011,2011Q1,OTHER SERVICES,"12,372.79","12,372.79"
V000128,HON. CHRIS VAN HOLLEN,2011,2011Q1,SUPPLIES AND MATERIALS,"4,666.88","4,666.88"
V000128,HON. CHRIS VAN HOLLEN,2011,2011Q1,EQUIPMENT,633.00,633.00
V000081,HON. NYDIA M. VELAZQUEZ,2011,2011Q1,FRANKED MAIL,787.75,787.75
V000081,HON. NYDIA M. VELAZQUEZ,2011,2011Q1,PERSONNEL COMPENSATION,"260,482.48","260,482.48"
V000081,HON. NYDIA M. VELAZQUEZ,2011,2011Q1,TRAVEL,955.90,955.90
V000081,HON. NYDIA M. VELAZQUEZ,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","36,233.36","36,233.36"
V000081,HON. NYDIA M. VELAZQUEZ,2011,2011Q1,PRINTING AND REPRODUCTION,175.68,175.68
V000081,HON. NYDIA M. VELAZQUEZ,2011,2011Q1,OTHER SERVICES,"13,975.65","13,975.65"
V000081,HON. NYDIA M. VELAZQUEZ,2011,2011Q1,SUPPLIES AND MATERIALS,974.65,974.65
V000081,HON. NYDIA M. VELAZQUEZ,2011,2011Q1,EQUIPMENT,"1,976.30","1,976.30"
V000108,HON. PETER J. VISCLOSKY,2011,2011Q1,FRANKED MAIL,"1,404.26","1,404.26"
V000108,HON. PETER J. VISCLOSKY,2011,2011Q1,PERSONNEL COMPENSATION,"187,194.75","187,194.75"
V000108,HON. PETER J. VISCLOSKY,2011,2011Q1,TRAVEL,"10,135.64","10,135.64"
V000108,HON. PETER J. VISCLOSKY,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","13,234.96","13,234.96"
V000108,HON. PETER J. VISCLOSKY,2011,2011Q1,PRINTING AND REPRODUCTION,229.00,229.00
V000108,HON. PETER J. VISCLOSKY,2011,2011Q1,OTHER SERVICES,"12,017.79","12,017.79"
V000108,HON. PETER J. VISCLOSKY,2011,2011Q1,SUPPLIES AND MATERIALS,"6,507.91","6,507.91"
V000108,HON. PETER J. VISCLOSKY,2011,2011Q1,EQUIPMENT,753.00,753.00
W000798,HON. TIM WALBERG,2011,2011Q1,FRANKED MAIL,342.50,342.50
W000798,HON. TIM WALBERG,2011,2011Q1,PERSONNEL COMPENSATION,"194,965.59","194,965.59"
W000798,HON. TIM WALBERG,2011,2011Q1,TRAVEL,"15,276.31","15,276.31"
W000798,HON. TIM WALBERG,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","22,477.18","22,477.18"
W000798,HON. TIM WALBERG,2011,2011Q1,PRINTING AND REPRODUCTION,"2,488.41","2,488.41"
W000798,HON. TIM WALBERG,2011,2011Q1,OTHER SERVICES,"117,742.93","117,742.93"
W000798,HON. TIM WALBERG,2011,2011Q1,SUPPLIES AND MATERIALS,"30,646.53","30,646.53"
W000798,HON. TIM WALBERG,2011,2011Q1,EQUIPMENT,"1,209.44","1,209.44"
W000791,HON. GREG WALDEN,2011,2011Q1,FRANKED MAIL,490.93,490.93
W000791,HON. GREG WALDEN,2011,2011Q1,PERSONNEL COMPENSATION,"233,958.90","233,958.90"
W000791,HON. GREG WALDEN,2011,2011Q1,TRAVEL,"9,031.17","9,031.17"
W000791,HON. GREG WALDEN,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","18,192.40","18,192.40"
W000791,HON. GREG WALDEN,2011,2011Q1,PRINTING AND REPRODUCTION,61.92,61.92
W000791,HON. GREG WALDEN,2011,2011Q1,OTHER SERVICES,"6,181.25","6,181.25"
W000791,HON. GREG WALDEN,2011,2011Q1,SUPPLIES AND MATERIALS,"1,602.98","1,602.98"
W000791,HON. GREG WALDEN,2011,2011Q1,EQUIPMENT,"1,070.49","1,070.49"
W000811,HON. JOE WALSH,2011,2011Q1,FRANKED MAIL,-11.40,-11.40
W000811,HON. JOE WALSH,2011,2011Q1,PERSONNEL COMPENSATION,"98,900.33","98,900.33"
W000811,HON. JOE WALSH,2011,2011Q1,TRAVEL,"3,676.09","3,676.09"
