"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. ADRIAN SMITH","2011","2011Q2","TRAVEL","54,135.16","31,913.16"
"HON. ADRIAN SMITH","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","51,704.59","24,696.10"
"HON. ADRIAN SMITH","2011","2011Q2","PRINTING AND REPRODUCTION","3,447.61","1,218.84"
"HON. ADRIAN SMITH","2011","2011Q2","OTHER SERVICES","25,128.00","11,333.50"
"HON. ADRIAN SMITH","2011","2011Q2","SUPPLIES AND MATERIALS","11,960.74","6,882.05"
"HON. ADRIAN SMITH","2011","2011Q2","EQUIPMENT","3,473.64","2,978.64"
"HON. CHRISTOPHER H. SMITH","2011","2011Q2","FRANKED MAIL","3,884.48","2,734.10"
"HON. CHRISTOPHER H. SMITH","2011","2011Q2","PERSONNEL COMPENSATION","478,029.15","246,432.92"
"HON. CHRISTOPHER H. SMITH","2011","2011Q2","TRAVEL","6,181.27","4,257.45"
"HON. CHRISTOPHER H. SMITH","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","38,111.92","18,600.80"
"HON. CHRISTOPHER H. SMITH","2011","2011Q2","PRINTING AND REPRODUCTION","2,602.27","1,732.45"
"HON. CHRISTOPHER H. SMITH","2011","2011Q2","OTHER SERVICES","24,376.51","12,372.21"
"HON. CHRISTOPHER H. SMITH","2011","2011Q2","SUPPLIES AND MATERIALS","14,967.72","8,830.82"
"HON. CHRISTOPHER H. SMITH","2011","2011Q2","EQUIPMENT","1,656.00","828.00"
"HON. LAMAR SMITH","2011","2011Q2","FRANKED MAIL","36,202.49","34,502.23"
"HON. LAMAR SMITH","2011","2011Q2","PERSONNEL COMPENSATION","395,919.55","220,000.49"
"HON. LAMAR SMITH","2011","2011Q2","TRAVEL","21,950.84","12,240.98"
"HON. LAMAR SMITH","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","46,147.49","22,137.18"
"HON. LAMAR SMITH","2011","2011Q2","PRINTING AND REPRODUCTION","56,959.75","56,538.95"
"HON. LAMAR SMITH","2011","2011Q2","OTHER SERVICES","12,686.65","6,329.75"
"HON. LAMAR SMITH","2011","2011Q2","SUPPLIES AND MATERIALS","7,143.32","4,155.84"
"HON. LAMAR SMITH","2011","2011Q2","EQUIPMENT","10,753.61","9,554.99"
"HON. STEVE SOUTHERLAND II","2011","2011Q2","FRANKED MAIL","41,374.19","40,717.25"
"HON. STEVE SOUTHERLAND II","2011","2011Q2","PERSONNEL COMPENSATION","369,863.96","215,263.93"
"HON. STEVE SOUTHERLAND II","2011","2011Q2","TRAVEL","46,094.07","32,804.53"
"HON. STEVE SOUTHERLAND II","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","26,825.74","21,171.00"
"HON. STEVE SOUTHERLAND II","2011","2011Q2","PRINTING AND REPRODUCTION","6,253.71","2,950.56"
"HON. STEVE SOUTHERLAND II","2011","2011Q2","OTHER SERVICES","20,997.82","11,313.92"
"HON. STEVE SOUTHERLAND II","2011","2011Q2","SUPPLIES AND MATERIALS","23,423.91","11,713.51"
"HON. STEVE SOUTHERLAND II","2011","2011Q2","EQUIPMENT","16,365.22","14,079.67"
"HON. JACKIE SPEIER","2011","2011Q2","FRANKED MAIL","15,155.98","14,842.15"
"HON. JACKIE SPEIER","2011","2011Q2","PERSONNEL COMPENSATION","553,973.59","286,672.26"
"HON. JACKIE SPEIER","2011","2011Q2","TRAVEL","12,916.90","8,289.08"
"HON. JACKIE SPEIER","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","75,813.79","49,840.45"
"HON. JACKIE SPEIER","2011","2011Q2","PRINTING AND REPRODUCTION","4,952.43","4,893.43"
"HON. JACKIE SPEIER","2011","2011Q2","OTHER SERVICES","20,308.70","9,229.35"
"HON. JACKIE SPEIER","2011","2011Q2","SUPPLIES AND MATERIALS","17,128.34","11,215.82"
"HON. JACKIE SPEIER","2011","2011Q2","EQUIPMENT","1,662.50","1,100.93"
"HON. FORTNEY PETE STARK","2011","2011Q2","FRANKED MAIL","34,997.28","18,665.48"
"HON. FORTNEY PETE STARK","2011","2011Q2","PERSONNEL COMPENSATION","483,259.69","241,179.14"
"HON. FORTNEY PETE STARK","2011","2011Q2","TRAVEL","4,048.40","2,555.48"
"HON. FORTNEY PETE STARK","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","41,311.94","24,128.32"
"HON. FORTNEY PETE STARK","2011","2011Q2","PRINTING AND REPRODUCTION","33,843.10","33,817.10"
"HON. FORTNEY PETE STARK","2011","2011Q2","OTHER SERVICES","13,067.00","6,903.50"
"HON. FORTNEY PETE STARK","2011","2011Q2","SUPPLIES AND MATERIALS","3,387.53","2,314.20"
"HON. FORTNEY PETE STARK","2011","2011Q2","EQUIPMENT","1,621.28","828.14"
"HON. CLIFF STEARNS","2011","2011Q2","FRANKED MAIL","56,311.49","36,770.61"
"HON. CLIFF STEARNS","2011","2011Q2","PERSONNEL COMPENSATION","441,882.65","225,695.19"
"HON. CLIFF STEARNS","2011","2011Q2","TRAVEL","30,009.28","17,945.63"
"HON. CLIFF STEARNS","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","66,555.93","46,809.61"
"HON. CLIFF STEARNS","2011","2011Q2","PRINTING AND REPRODUCTION","64,241.51","45,796.40"
"HON. CLIFF STEARNS","2011","2011Q2","OTHER SERVICES","12,411.76","11,047.03"
"HON. CLIFF STEARNS","2011","2011Q2","SUPPLIES AND MATERIALS","22,696.19","10,625.67"
"HON. CLIFF STEARNS","2011","2011Q2","EQUIPMENT","1,609.37","270.99"
"HON. STEVE STIVERS","2011","2011Q2","FRANKED MAIL","26,911.35","6,259.36"
"HON. STEVE STIVERS","2011","2011Q2","PERSONNEL COMPENSATION","422,191.65","217,000.00"
"HON. STEVE STIVERS","2011","2011Q2","TRAVEL","29,124.11","20,017.89"
"HON. STEVE STIVERS","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","63,157.89","44,344.09"
"HON. STEVE STIVERS","2011","2011Q2","PRINTING AND REPRODUCTION","22,475.89","20,448.79"
"HON. STEVE STIVERS","2011","2011Q2","OTHER SERVICES","32,323.31","17,570.80"
"HON. STEVE STIVERS","2011","2011Q2","SUPPLIES AND MATERIALS","38,861.94","15,011.58"
"HON. STEVE STIVERS","2011","2011Q2","EQUIPMENT","2,029.44","1,014.72"
"HON. MARLIN A. STUTZMAN","2011","2011Q2","FRANKED MAIL","4,987.44","3,615.25"
"HON. MARLIN A. STUTZMAN","2011","2011Q2","PERSONNEL COMPENSATION","476,072.42","245,541.71"
"HON. MARLIN A. STUTZMAN","2011","2011Q2","TRAVEL","39,842.19","19,757.55"
"HON. MARLIN A. STUTZMAN","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","33,759.31","28,165.68"
"HON. MARLIN A. STUTZMAN","2011","2011Q2","PRINTING AND REPRODUCTION","3,216.49","1,310.75"
"HON. MARLIN A. STUTZMAN","2011","2011Q2","OTHER SERVICES","23,737.71","13,024.91"
"HON. MARLIN A. STUTZMAN","2011","2011Q2","SUPPLIES AND MATERIALS","13,033.15","6,135.37"
"HON. MARLIN A. STUTZMAN","2011","2011Q2","EQUIPMENT","235.68","-117.84"
"HON. JOHN SULLIVAN","2011","2011Q2","FRANKED MAIL","4,579.03","3,935.99"
"HON. JOHN SULLIVAN","2011","2011Q2","PERSONNEL COMPENSATION","450,771.28","232,694.75"
"HON. JOHN SULLIVAN","2011","2011Q2","TRAVEL","16,862.39","12,115.48"
"HON. JOHN SULLIVAN","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","48,742.65","24,981.73"
"HON. JOHN SULLIVAN","2011","2011Q2","PRINTING AND REPRODUCTION","1,539.36","1,357.66"
"HON. JOHN SULLIVAN","2011","2011Q2","OTHER SERVICES","27,403.49","20,867.00"
"HON. JOHN SULLIVAN","2011","2011Q2","SUPPLIES AND MATERIALS","33,354.25","29,416.99"
"HON. JOHN SULLIVAN","2011","2011Q2","EQUIPMENT","961.26","480.63"
"HON. BETTY SUTTON","2011","2011Q2","FRANKED MAIL","1,136.91","874.58"
"HON. BETTY SUTTON","2011","2011Q2","PERSONNEL COMPENSATION","414,382.09","205,056.96"
"HON. BETTY SUTTON","2011","2011Q2","TRAVEL","27,271.36","13,038.40"
"HON. BETTY SUTTON","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","34,760.91","21,296.00"
"HON. BETTY SUTTON","2011","2011Q2","PRINTING AND REPRODUCTION","3,402.04","1,975.99"
"HON. BETTY SUTTON","2011","2011Q2","OTHER SERVICES","23,273.63","16,060.13"
"HON. BETTY SUTTON","2011","2011Q2","SUPPLIES AND MATERIALS","12,346.49","6,850.32"
"HON. BETTY SUTTON","2011","2011Q2","EQUIPMENT","3,556.04","2,269.37"
"HON. LEE TERRY","2011","2011Q2","FRANKED MAIL","15,774.29","14,360.89"
"HON. LEE TERRY","2011","2011Q2","PERSONNEL COMPENSATION","448,640.65","221,890.12"
"HON. LEE TERRY","2011","2011Q2","TRAVEL","18,058.46","10,312.22"
"HON. LEE TERRY","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","52,396.73","28,669.71"
"HON. LEE TERRY","2011","2011Q2","PRINTING AND REPRODUCTION","917.06","710.59"
"HON. LEE TERRY","2011","2011Q2","OTHER SERVICES","23,312.38","11,673.94"
"HON. LEE TERRY","2011","2011Q2","SUPPLIES AND MATERIALS","13,585.84","10,950.38"
"HON. LEE TERRY","2011","2011Q2","EQUIPMENT","1,022.16","511.08"
"HON. BENNIE G. THOMPSON","2011","2011Q2","FRANKED MAIL","12,897.06","4,865.45"
"HON. BENNIE G. THOMPSON","2011","2011Q2","PERSONNEL COMPENSATION","515,290.34","252,066.64"
"HON. BENNIE G. THOMPSON","2011","2011Q2","TRAVEL","29,004.23","21,427.10"
"HON. BENNIE G. THOMPSON","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","55,607.58","32,054.59"
"HON. BENNIE G. THOMPSON","2011","2011Q2","PRINTING AND REPRODUCTION","7,503.08","7,197.98"
"HON. BENNIE G. THOMPSON","2011","2011Q2","OTHER SERVICES","32,259.15","17,157.55"
"HON. BENNIE G. THOMPSON","2011","2011Q2","SUPPLIES AND MATERIALS","10,111.53","6,087.33"
"HON. BENNIE G. THOMPSON","2011","2011Q2","EQUIPMENT","7,843.09","3,954.38"
"HON. GLENN THOMPSON","2011","2011Q2","FRANKED MAIL","1,833.71","1,436.98"
"HON. GLENN THOMPSON","2011","2011Q2","PERSONNEL COMPENSATION","536,657.79","272,843.64"
"HON. GLENN THOMPSON","2011","2011Q2","TRAVEL","30,145.84","21,100.10"
"HON. GLENN THOMPSON","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","41,330.33","23,436.52"
"HON. GLENN THOMPSON","2011","2011Q2","PRINTING AND REPRODUCTION","15.08","7.08"
"HON. GLENN THOMPSON","2011","2011Q2","OTHER SERVICES","19,808.60","9,841.80"
"HON. GLENN THOMPSON","2011","2011Q2","SUPPLIES AND MATERIALS","8,883.42","6,018.38"
"HON. GLENN THOMPSON","2011","2011Q2","EQUIPMENT","1,171.61","940.70"
"HON. MIKE THOMPSON","2011","2011Q2","FRANKED MAIL","1,043.14","732.23"
"HON. MIKE THOMPSON","2011","2011Q2","PERSONNEL COMPENSATION","521,224.16","259,964.97"
"HON. MIKE THOMPSON","2011","2011Q2","TRAVEL","28,441.28","17,592.48"
"HON. MIKE THOMPSON","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","38,128.24","21,259.25"
"HON. MIKE THOMPSON","2011","2011Q2","PRINTING AND REPRODUCTION","1,729.89","463.26"
"HON. MIKE THOMPSON","2011","2011Q2","OTHER SERVICES","20,642.90","10,970.19"
"HON. MIKE THOMPSON","2011","2011Q2","SUPPLIES AND MATERIALS","7,075.01","3,878.18"
"HON. MIKE THOMPSON","2011","2011Q2","EQUIPMENT","2,438.62","628.74"
"HON. MAC THORNBERRY","2011","2011Q2","FRANKED MAIL","2,245.95","1,608.66"
"HON. MAC THORNBERRY","2011","2011Q2","PERSONNEL COMPENSATION","494,486.31","252,271.92"
"HON. MAC THORNBERRY","2011","2011Q2","TRAVEL","19,629.38","13,172.67"
"HON. MAC THORNBERRY","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","44,006.54","22,875.60"
"HON. MAC THORNBERRY","2011","2011Q2","PRINTING AND REPRODUCTION","2,410.15","1,170.97"
"HON. MAC THORNBERRY","2011","2011Q2","OTHER SERVICES","12,868.00","6,426.50"
"HON. MAC THORNBERRY","2011","2011Q2","SUPPLIES AND MATERIALS","8,497.32","3,880.96"
"HON. MAC THORNBERRY","2011","2011Q2","EQUIPMENT","1,097.52","548.76"
"HON. PATRICK J. TIBERI","2011","2011Q2","FRANKED MAIL","3,257.94","1,112.32"
"HON. PATRICK J. TIBERI","2011","2011Q2","PERSONNEL COMPENSATION","462,069.14","233,536.12"
"HON. PATRICK J. TIBERI","2011","2011Q2","TRAVEL","29,761.77","12,069.03"
"HON. PATRICK J. TIBERI","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","59,136.20","34,468.48"
"HON. PATRICK J. TIBERI","2011","2011Q2","PRINTING AND REPRODUCTION","5,378.57","5,239.90"
"HON. PATRICK J. TIBERI","2011","2011Q2","OTHER SERVICES","29,276.82","18,487.91"
"HON. PATRICK J. TIBERI","2011","2011Q2","SUPPLIES AND MATERIALS","5,567.12","4,065.31"
"HON. PATRICK J. TIBERI","2011","2011Q2","EQUIPMENT","1,063.67","562.61"
"HON. JOHN F. TIERNEY","2011","2011Q2","FRANKED MAIL","3,503.88","2,506.73"
"HON. JOHN F. TIERNEY","2011","2011Q2","PERSONNEL COMPENSATION","529,592.52","258,449.95"
"HON. JOHN F. TIERNEY","2011","2011Q2","TRAVEL","9,695.11","5,810.46"
"HON. JOHN F. TIERNEY","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","41,672.08","23,777.28"
"HON. JOHN F. TIERNEY","2011","2011Q2","PRINTING AND REPRODUCTION","837.29","837.29"
"HON. JOHN F. TIERNEY","2011","2011Q2","OTHER SERVICES","10,280.78","9,602.16"
"HON. JOHN F. TIERNEY","2011","2011Q2","SUPPLIES AND MATERIALS","6,042.66","5,670.26"
"HON. JOHN F. TIERNEY","2011","2011Q2","EQUIPMENT","2,521.50","1,260.75"
"HON. SCOTT R. TIPTON","2011","2011Q2","FRANKED MAIL","20,403.49","17,306.14"
"HON. SCOTT R. TIPTON","2011","2011Q2","PERSONNEL COMPENSATION","482,621.43","239,190.05"
"HON. SCOTT R. TIPTON","2011","2011Q2","TRAVEL","58,251.64","36,583.46"
"HON. SCOTT R. TIPTON","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","49,718.28","25,144.32"
"HON. SCOTT R. TIPTON","2011","2011Q2","PRINTING AND REPRODUCTION","2,459.33","811.40"
"HON. SCOTT R. TIPTON","2011","2011Q2","OTHER SERVICES","22,961.56","10,121.00"
"HON. SCOTT R. TIPTON","2011","2011Q2","SUPPLIES AND MATERIALS","15,329.62","6,310.14"
"HON. SCOTT R. TIPTON","2011","2011Q2","EQUIPMENT","3,672.38","819.69"
"HON. PAUL TONKO","2011","2011Q2","FRANKED MAIL","35,576.34","32,212.31"
"HON. PAUL TONKO","2011","2011Q2","PERSONNEL COMPENSATION","443,419.71","228,537.45"
"HON. PAUL TONKO","2011","2011Q2","TRAVEL","11,882.53","7,104.41"
"HON. PAUL TONKO","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","53,462.54","30,029.04"
"HON. PAUL TONKO","2011","2011Q2","PRINTING AND REPRODUCTION","24,049.24","23,754.84"
"HON. PAUL TONKO","2011","2011Q2","OTHER SERVICES","23,848.04","15,238.50"
"HON. PAUL TONKO","2011","2011Q2","SUPPLIES AND MATERIALS","2,401.11","1,267.99"
"HON. PAUL TONKO","2011","2011Q2","EQUIPMENT","3,307.00","1,618.50"
"HON. EDOLPHUS TOWNS","2011","2011Q2","FRANKED MAIL","759.75","710.23"
"HON. EDOLPHUS TOWNS","2011","2011Q2","PERSONNEL COMPENSATION","525,077.57","269,116.64"
"HON. EDOLPHUS TOWNS","2011","2011Q2","TRAVEL","21,561.92","15,202.46"
"HON. EDOLPHUS TOWNS","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","94,296.04","50,193.47"
"HON. EDOLPHUS TOWNS","2011","2011Q2","PRINTING AND REPRODUCTION","1,741.08","1,395.58"
"HON. EDOLPHUS TOWNS","2011","2011Q2","OTHER SERVICES","23,264.50","13,739.50"
"HON. EDOLPHUS TOWNS","2011","2011Q2","SUPPLIES AND MATERIALS","12,143.76","10,377.38"
"HON. EDOLPHUS TOWNS","2011","2011Q2","EQUIPMENT","6,586.29","5,025.18"
"HON. NIKI TSONGAS","2011","2011Q2","FRANKED MAIL","664.36","567.83"
"HON. NIKI TSONGAS","2011","2011Q2","PERSONNEL COMPENSATION","525,353.57","261,349.92"
"HON. NIKI TSONGAS","2011","2011Q2","TRAVEL","12,810.58","7,558.63"
"HON. NIKI TSONGAS","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","33,551.03","18,857.96"
"HON. NIKI TSONGAS","2011","2011Q2","PRINTING AND REPRODUCTION","402.85","331.65"
"HON. NIKI TSONGAS","2011","2011Q2","OTHER SERVICES","17,431.88","9,487.18"
"HON. NIKI TSONGAS","2011","2011Q2","SUPPLIES AND MATERIALS","10,435.26","4,950.05"
"HON. NIKI TSONGAS","2011","2011Q2","EQUIPMENT","1,589.85","676.86"
"HON. MICHAEL R. TURNER","2011","2011Q2","FRANKED MAIL","4,770.62","3,859.59"
"HON. MICHAEL R. TURNER","2011","2011Q2","PERSONNEL COMPENSATION","448,486.50","211,589.88"
"HON. MICHAEL R. TURNER","2011","2011Q2","TRAVEL","30,394.72","23,828.73"
"HON. MICHAEL R. TURNER","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","45,489.12","34,836.24"
"HON. MICHAEL R. TURNER","2011","2011Q2","PRINTING AND REPRODUCTION","1,599.18","671.98"
"HON. MICHAEL R. TURNER","2011","2011Q2","OTHER SERVICES","22,383.75","11,179.25"
"HON. MICHAEL R. TURNER","2011","2011Q2","SUPPLIES AND MATERIALS","5,805.23","4,071.20"
"HON. MICHAEL R. TURNER","2011","2011Q2","EQUIPMENT","2,980.76","1,300.38"
"HON. FRED UPTON","2011","2011Q2","FRANKED MAIL","25,166.53","24,406.44"
"HON. FRED UPTON","2011","2011Q2","PERSONNEL COMPENSATION","438,707.20","225,989.97"
"HON. FRED UPTON","2011","2011Q2","TRAVEL","22,545.04","17,048.17"
"HON. FRED UPTON","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","40,914.67","20,344.83"
"HON. FRED UPTON","2011","2011Q2","PRINTING AND REPRODUCTION","19,418.61","19,164.59"
"HON. FRED UPTON","2011","2011Q2","OTHER SERVICES","23,126.41","11,520.55"
"HON. FRED UPTON","2011","2011Q2","SUPPLIES AND MATERIALS","12,558.98","7,204.03"
"HON. FRED UPTON","2011","2011Q2","EQUIPMENT","2,642.70","1,849.90"
"HON. CHRIS VAN HOLLEN","2011","2011Q2","FRANKED MAIL","22,879.94","21,799.48"
"HON. CHRIS VAN HOLLEN","2011","2011Q2","PERSONNEL COMPENSATION","485,898.96","246,216.57"
"HON. CHRIS VAN HOLLEN","2011","2011Q2","TRAVEL","2,490.19","1,525.17"
"HON. CHRIS VAN HOLLEN","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","55,000.95","26,962.49"
"HON. CHRIS VAN HOLLEN","2011","2011Q2","PRINTING AND REPRODUCTION","32,836.79","32,456.84"
"HON. CHRIS VAN HOLLEN","2011","2011Q2","OTHER SERVICES","24,886.88","12,514.09"
"HON. CHRIS VAN HOLLEN","2011","2011Q2","SUPPLIES AND MATERIALS","12,191.71","7,524.83"
"HON. CHRIS VAN HOLLEN","2011","2011Q2","EQUIPMENT","1,266.00","633.00"
"HON. NYDIA M. VELAZQUEZ","2011","2011Q2","FRANKED MAIL","37,931.08","37,143.33"
"HON. NYDIA M. VELAZQUEZ","2011","2011Q2","PERSONNEL COMPENSATION","514,319.96","253,837.48"
"HON. NYDIA M. VELAZQUEZ","2011","2011Q2","TRAVEL","2,274.10","1,318.20"
"HON. NYDIA M. VELAZQUEZ","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","74,905.93","38,672.57"
"HON. NYDIA M. VELAZQUEZ","2011","2011Q2","PRINTING AND REPRODUCTION","7,150.88","6,975.20"
"HON. NYDIA M. VELAZQUEZ","2011","2011Q2","OTHER SERVICES","32,551.30","18,575.65"
"HON. NYDIA M. VELAZQUEZ","2011","2011Q2","SUPPLIES AND MATERIALS","2,651.91","1,677.26"
"HON. NYDIA M. VELAZQUEZ","2011","2011Q2","EQUIPMENT","3,628.15","1,651.85"
"HON. PETER J. VISCLOSKY","2011","2011Q2","FRANKED MAIL","18,601.24","17,196.98"
"HON. PETER J. VISCLOSKY","2011","2011Q2","PERSONNEL COMPENSATION","397,726.04","210,531.29"
"HON. PETER J. VISCLOSKY","2011","2011Q2","TRAVEL","21,497.07","11,361.43"
"HON. PETER J. VISCLOSKY","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","36,341.30","23,106.34"
"HON. PETER J. VISCLOSKY","2011","2011Q2","PRINTING AND REPRODUCTION","4,844.17","4,615.17"
"HON. PETER J. VISCLOSKY","2011","2011Q2","OTHER SERVICES","30,179.58","18,161.79"
"HON. PETER J. VISCLOSKY","2011","2011Q2","SUPPLIES AND MATERIALS","14,244.61","7,736.70"
"HON. PETER J. VISCLOSKY","2011","2011Q2","EQUIPMENT","1,611.00","858.00"
"HON. TIM WALBERG","2011","2011Q2","FRANKED MAIL","17,011.94","16,669.44"
"HON. TIM WALBERG","2011","2011Q2","PERSONNEL COMPENSATION","401,040.63","206,075.04"
"HON. TIM WALBERG","2011","2011Q2","TRAVEL","33,760.09","18,483.78"
"HON. TIM WALBERG","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","49,935.23","27,458.05"
"HON. TIM WALBERG","2011","2011Q2","PRINTING AND REPRODUCTION","22,572.79","20,084.38"
"HON. TIM WALBERG","2011","2011Q2","OTHER SERVICES","146,453.91","28,710.98"
"HON. TIM WALBERG","2011","2011Q2","SUPPLIES AND MATERIALS","38,693.95","8,047.42"
"HON. TIM WALBERG","2011","2011Q2","EQUIPMENT","6,497.44","5,288.00"
"HON. GREG WALDEN","2011","2011Q2","FRANKED MAIL","19,332.79","18,841.86"
"HON. GREG WALDEN","2011","2011Q2","PERSONNEL COMPENSATION","466,954.46","232,995.56"
"HON. GREG WALDEN","2011","2011Q2","TRAVEL","25,519.94","16,488.77"
"HON. GREG WALDEN","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","41,282.62","23,090.22"
"HON. GREG WALDEN","2011","2011Q2","PRINTING AND REPRODUCTION","316.02","254.10"
"HON. GREG WALDEN","2011","2011Q2","OTHER SERVICES","12,482.78","6,301.53"
"HON. GREG WALDEN","2011","2011Q2","SUPPLIES AND MATERIALS","6,897.06","5,294.08"
"HON. GREG WALDEN","2011","2011Q2","EQUIPMENT","1,411.50","341.01"
"HON. JOE WALSH","2011","2011Q2","FRANKED MAIL","11,629.77","11,641.17"
"HON. JOE WALSH","2011","2011Q2","PERSONNEL COMPENSATION","257,766.47","158,866.14"
"HON. JOE WALSH","2011","2011Q2","TRAVEL","9,812.94","6,136.85"
"HON. JOE WALSH","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","34,269.55","28,584.12"
"HON. JOE WALSH","2011","2011Q2","PRINTING AND REPRODUCTION","13,457.27","12,453.93"
"HON. JOE WALSH","2011","2011Q2","OTHER SERVICES","22,265.56","12,364.06"
"HON. JOE WALSH","2011","2011Q2","SUPPLIES AND MATERIALS","5,925.48","3,641.27"
"HON. JOE WALSH","2011","2011Q2","EQUIPMENT","4,038.60","2,019.30"
"HON. TIMOTHY J. WALZ","2011","2011Q2","FRANKED MAIL","1,757.86","1,530.18"
"HON. TIMOTHY J. WALZ","2011","2011Q2","PERSONNEL COMPENSATION","481,736.09","250,762.87"
"HON. TIMOTHY J. WALZ","2011","2011Q2","TRAVEL","44,884.60","22,766.40"
"HON. TIMOTHY J. WALZ","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","44,351.52","21,721.13"
"HON. TIMOTHY J. WALZ","2011","2011Q2","PRINTING AND REPRODUCTION","923.80","703.50"
"HON. TIMOTHY J. WALZ","2011","2011Q2","OTHER SERVICES","31,489.70","14,823.93"
"HON. TIMOTHY J. WALZ","2011","2011Q2","SUPPLIES AND MATERIALS","8,743.57","18.87"
"HON. TIMOTHY J. WALZ","2011","2011Q2","EQUIPMENT","1,073.22","536.61"
"HON. DEBBIE WASSERMAN SCHULTZ","2011","2011Q2","FRANKED MAIL","1,474.30","664.29"
"HON. DEBBIE WASSERMAN SCHULTZ","2011","2011Q2","PERSONNEL COMPENSATION","572,155.76","282,058.73"
"HON. DEBBIE WASSERMAN SCHULTZ","2011","2011Q2","TRAVEL","44,187.37","28,410.49"
"HON. DEBBIE WASSERMAN SCHULTZ","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","17,092.14","9,375.40"
"HON. DEBBIE WASSERMAN SCHULTZ","2011","2011Q2","PRINTING AND REPRODUCTION","655.36","640.86"
"HON. DEBBIE WASSERMAN SCHULTZ","2011","2011Q2","OTHER SERVICES","13,774.00","8,434.00"
"HON. DEBBIE WASSERMAN SCHULTZ","2011","2011Q2","SUPPLIES AND MATERIALS","6,078.69","3,409.78"
"HON. DEBBIE WASSERMAN SCHULTZ","2011","2011Q2","EQUIPMENT","960.00","480.00"
"HON. MAXINE WATERS","2011","2011Q2","FRANKED MAIL","390.22","230.55"
"HON. MAXINE WATERS","2011","2011Q2","PERSONNEL COMPENSATION","457,567.04","223,249.40"
"HON. MAXINE WATERS","2011","2011Q2","TRAVEL","5,695.09","5,695.09"
"HON. MAXINE WATERS","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","30,268.95","25,750.48"
"HON. MAXINE WATERS","2011","2011Q2","PRINTING AND REPRODUCTION","1,143.00","1,143.00"
"HON. MAXINE WATERS","2011","2011Q2","OTHER SERVICES","15,971.88","8,589.44"
"HON. MAXINE WATERS","2011","2011Q2","SUPPLIES AND MATERIALS","9,818.18","6,819.09"
"HON. MAXINE WATERS","2011","2011Q2","EQUIPMENT","5,262.00","2,631.00"
"HON. MELVIN L. WATT","2011","2011Q2","FRANKED MAIL","1,448.28","879.67"
"HON. MELVIN L. WATT","2011","2011Q2","PERSONNEL COMPENSATION","511,995.24","265,642.37"
"HON. MELVIN L. WATT","2011","2011Q2","TRAVEL","25,060.33","14,999.10"
"HON. MELVIN L. WATT","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","47,304.72","25,303.06"
"HON. MELVIN L. WATT","2011","2011Q2","PRINTING AND REPRODUCTION","1,463.18","1,275.20"
"HON. MELVIN L. WATT","2011","2011Q2","OTHER SERVICES","19,352.15","9,402.71"
"HON. MELVIN L. WATT","2011","2011Q2","SUPPLIES AND MATERIALS","4,171.86","3,362.90"
"HON. MELVIN L. WATT","2011","2011Q2","EQUIPMENT","2,025.08","1,082.18"
"HON. HENRY A. WAXMAN","2011","2011Q2","FRANKED MAIL","1,218.46","863.45"
"HON. HENRY A. WAXMAN","2011","2011Q2","PERSONNEL COMPENSATION","604,717.06","304,812.00"
"HON. HENRY A. WAXMAN","2011","2011Q2","TRAVEL","8,040.24","6,198.66"
"HON. HENRY A. WAXMAN","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","45,228.06","23,765.21"
"HON. HENRY A. WAXMAN","2011","2011Q2","PRINTING AND REPRODUCTION","499.63","213.23"
