"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. ALLYSON Y. SCHWARTZ","2010","2010Q4","EQUIPMENT","3,251.18","959.72"
"HON. DAVID SCOTT","2010","2010Q4","FRANKED MAIL","63,730.39","1,830.97"
"HON. DAVID SCOTT","2010","2010Q4","PERSONNEL COMPENSATION","1,073,417.56","268,550.25"
"HON. DAVID SCOTT","2010","2010Q4","TRAVEL","36,637.72","5,670.52"
"HON. DAVID SCOTT","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","148,834.95","29,945.51"
"HON. DAVID SCOTT","2010","2010Q4","PRINTING AND REPRODUCTION","70,758.02","244.15"
"HON. DAVID SCOTT","2010","2010Q4","OTHER SERVICES","73,721.97","13,163.65"
"HON. DAVID SCOTT","2010","2010Q4","SUPPLIES AND MATERIALS","46,471.03","15,620.79"
"HON. DAVID SCOTT","2010","2010Q4","EQUIPMENT","8,449.54","1,561.74"
"HON. ROBERT C. SCOTT","2010","2010Q4","FRANKED MAIL","5,565.96","1,392.17"
"HON. ROBERT C. SCOTT","2010","2010Q4","PERSONNEL COMPENSATION","1,059,910.21","282,159.48"
"HON. ROBERT C. SCOTT","2010","2010Q4","TRAVEL","17,303.30","1,662.15"
"HON. ROBERT C. SCOTT","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","110,007.02","29,673.77"
"HON. ROBERT C. SCOTT","2010","2010Q4","PRINTING AND REPRODUCTION","435.28","0.00"
"HON. ROBERT C. SCOTT","2010","2010Q4","OTHER SERVICES","25,450.98","5,256.56"
"HON. ROBERT C. SCOTT","2010","2010Q4","SUPPLIES AND MATERIALS","11,770.26","9,436.60"
"HON. ROBERT C. SCOTT","2010","2010Q4","EQUIPMENT","7,156.23","1,097.49"
"HON. F. JAMES SENSENBRENNER, JR.","2010","2010Q4","FRANKED MAIL","116,720.00","3,159.68"
"HON. F. JAMES SENSENBRENNER, JR.","2010","2010Q4","PERSONNEL COMPENSATION","844,529.84","219,220.59"
"HON. F. JAMES SENSENBRENNER, JR.","2010","2010Q4","TRAVEL","37,716.20","7,103.05"
"HON. F. JAMES SENSENBRENNER, JR.","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","39,956.84","10,323.55"
"HON. F. JAMES SENSENBRENNER, JR.","2010","2010Q4","PRINTING AND REPRODUCTION","80,223.10","378.96"
"HON. F. JAMES SENSENBRENNER, JR.","2010","2010Q4","OTHER SERVICES","61,378.96","17,723.49"
"HON. F. JAMES SENSENBRENNER, JR.","2010","2010Q4","SUPPLIES AND MATERIALS","17,813.90","5,264.79"
"HON. F. JAMES SENSENBRENNER, JR.","2010","2010Q4","EQUIPMENT","7,523.63","1,787.43"
"HON. JOSE E. SERRANO","2010","2010Q4","FRANKED MAIL","1,247.60","215.06"
"HON. JOSE E. SERRANO","2010","2010Q4","PERSONNEL COMPENSATION","918,292.45","259,295.09"
"HON. JOSE E. SERRANO","2010","2010Q4","TRAVEL","20,800.36","2,823.08"
"HON. JOSE E. SERRANO","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","135,461.00","36,757.56"
"HON. JOSE E. SERRANO","2010","2010Q4","PRINTING AND REPRODUCTION","1,821.51","453.05"
"HON. JOSE E. SERRANO","2010","2010Q4","OTHER SERVICES","82,078.79","27,362.49"
"HON. JOSE E. SERRANO","2010","2010Q4","SUPPLIES AND MATERIALS","21,393.99","10,984.07"
"HON. JOSE E. SERRANO","2010","2010Q4","EQUIPMENT","2,676.00","669.00"
"HON. PETE SESSIONS","2010","2010Q4","FRANKED MAIL","35,688.44","1,818.07"
"HON. PETE SESSIONS","2010","2010Q4","PERSONNEL COMPENSATION","962,683.42","266,628.34"
"HON. PETE SESSIONS","2010","2010Q4","TRAVEL","39,571.50","13,542.51"
"HON. PETE SESSIONS","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","100,267.73","24,501.48"
"HON. PETE SESSIONS","2010","2010Q4","PRINTING AND REPRODUCTION","31,788.24","30,288.26"
"HON. PETE SESSIONS","2010","2010Q4","OTHER SERVICES","72,405.50","11,947.00"
"HON. PETE SESSIONS","2010","2010Q4","SUPPLIES AND MATERIALS","52,980.14","6,350.90"
"HON. PETE SESSIONS","2010","2010Q4","EQUIPMENT","4,160.96","491.25"
"HON. JOE SESTAK","2010","2010Q4","FRANKED MAIL","187,898.48","2,083.72"
"HON. JOE SESTAK","2010","2010Q4","PERSONNEL COMPENSATION","807,609.38","280,635.38"
"HON. JOE SESTAK","2010","2010Q4","TRAVEL","8,936.11","2,922.55"
"HON. JOE SESTAK","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","72,871.05","18,243.07"
"HON. JOE SESTAK","2010","2010Q4","PRINTING AND REPRODUCTION","194,813.53","2,630.14"
"HON. JOE SESTAK","2010","2010Q4","OTHER SERVICES","49,240.05","12,381.00"
"HON. JOE SESTAK","2010","2010Q4","SUPPLIES AND MATERIALS","18,860.35","2,336.63"
"HON. JOE SESTAK","2010","2010Q4","EQUIPMENT","3,921.75","573.51"
"HON. JOHN B. SHADEGG","2010","2010Q4","FRANKED MAIL","3,638.83","689.14"
"HON. JOHN B. SHADEGG","2010","2010Q4","PERSONNEL COMPENSATION","1,281,393.94","332,700.84"
"HON. JOHN B. SHADEGG","2010","2010Q4","TRAVEL","48,611.16","12,446.41"
"HON. JOHN B. SHADEGG","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","110,415.41","27,705.77"
"HON. JOHN B. SHADEGG","2010","2010Q4","PRINTING AND REPRODUCTION","286.68","38.88"
"HON. JOHN B. SHADEGG","2010","2010Q4","OTHER SERVICES","46,891.25","12,102.40"
"HON. JOHN B. SHADEGG","2010","2010Q4","SUPPLIES AND MATERIALS","23,482.57","6,347.21"
"HON. JOHN B. SHADEGG","2010","2010Q4","EQUIPMENT","3,830.31","881.94"
"HON. CAROL SHEA-PORTER","2010","2010Q4","FRANKED MAIL","89,212.83","33,464.17"
"HON. CAROL SHEA-PORTER","2010","2010Q4","PERSONNEL COMPENSATION","1,001,561.08","315,107.40"
"HON. CAROL SHEA-PORTER","2010","2010Q4","TRAVEL","108,342.72","16,444.30"
"HON. CAROL SHEA-PORTER","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","98,381.33","21,247.57"
"HON. CAROL SHEA-PORTER","2010","2010Q4","PRINTING AND REPRODUCTION","23,150.61","206.06"
"HON. CAROL SHEA-PORTER","2010","2010Q4","OTHER SERVICES","46,468.97","9,274.00"
"HON. CAROL SHEA-PORTER","2010","2010Q4","SUPPLIES AND MATERIALS","31,723.06","6,484.18"
"HON. CAROL SHEA-PORTER","2010","2010Q4","EQUIPMENT","8,836.12","1,475.61"
"HON. BRAD SHERMAN","2010","2010Q4","FRANKED MAIL","115,068.64","1,129.45"
"HON. BRAD SHERMAN","2010","2010Q4","PERSONNEL COMPENSATION","976,017.07","225,670.73"
"HON. BRAD SHERMAN","2010","2010Q4","TRAVEL","23,468.71","7,301.78"
"HON. BRAD SHERMAN","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","112,695.15","26,819.51"
"HON. BRAD SHERMAN","2010","2010Q4","PRINTING AND REPRODUCTION","200,535.32","7,711.43"
"HON. BRAD SHERMAN","2010","2010Q4","OTHER SERVICES","52,669.10","11,388.00"
"HON. BRAD SHERMAN","2010","2010Q4","SUPPLIES AND MATERIALS","33,348.51","6,872.43"
"HON. BRAD SHERMAN","2010","2010Q4","EQUIPMENT","9,661.33","2,209.87"
"HON. JOHN SHIMKUS","2010","2010Q4","FRANKED MAIL","11,771.93","1,711.86"
"HON. JOHN SHIMKUS","2010","2010Q4","PERSONNEL COMPENSATION","1,161,386.23","297,958.36"
"HON. JOHN SHIMKUS","2010","2010Q4","TRAVEL","14,544.72","3,685.31"
"HON. JOHN SHIMKUS","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","89,220.48","25,815.16"
"HON. JOHN SHIMKUS","2010","2010Q4","PRINTING AND REPRODUCTION","2,005.68","293.13"
"HON. JOHN SHIMKUS","2010","2010Q4","OTHER SERVICES","43,596.50","10,767.00"
"HON. JOHN SHIMKUS","2010","2010Q4","SUPPLIES AND MATERIALS","19,573.82","7,688.52"
"HON. JOHN SHIMKUS","2010","2010Q4","EQUIPMENT","4,243.15","654.03"
"HON. HEATH SHULER","2010","2010Q4","FRANKED MAIL","46,566.54","777.08"
"HON. HEATH SHULER","2010","2010Q4","PERSONNEL COMPENSATION","1,062,256.40","329,027.77"
"HON. HEATH SHULER","2010","2010Q4","TRAVEL","84,071.62","21,154.58"
"HON. HEATH SHULER","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","54,362.49","10,806.18"
"HON. HEATH SHULER","2010","2010Q4","PRINTING AND REPRODUCTION","56,925.89","1,057.80"
"HON. HEATH SHULER","2010","2010Q4","OTHER SERVICES","62,281.00","29,199.00"
"HON. HEATH SHULER","2010","2010Q4","SUPPLIES AND MATERIALS","34,425.89","20,595.03"
"HON. HEATH SHULER","2010","2010Q4","EQUIPMENT","6,954.94","2,124.65"
"HON. BILL SHUSTER","2010","2010Q4","FRANKED MAIL","68,548.84","1,647.63"
"HON. BILL SHUSTER","2010","2010Q4","PERSONNEL COMPENSATION","953,872.05","225,645.00"
"HON. BILL SHUSTER","2010","2010Q4","TRAVEL","40,219.71","9,455.76"
"HON. BILL SHUSTER","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","114,663.93","24,426.21"
"HON. BILL SHUSTER","2010","2010Q4","PRINTING AND REPRODUCTION","13,164.65","566.10"
"HON. BILL SHUSTER","2010","2010Q4","OTHER SERVICES","52,922.20","24,692.10"
"HON. BILL SHUSTER","2010","2010Q4","SUPPLIES AND MATERIALS","25,206.05","2,507.77"
"HON. BILL SHUSTER","2010","2010Q4","EQUIPMENT","6,351.64","1,275.29"
"HON. MICHAEL K. SIMPSON","2010","2010Q4","FRANKED MAIL","24,712.53","1,400.59"
"HON. MICHAEL K. SIMPSON","2010","2010Q4","PERSONNEL COMPENSATION","1,193,338.98","299,749.99"
"HON. MICHAEL K. SIMPSON","2010","2010Q4","TRAVEL","69,188.44","10,504.01"
"HON. MICHAEL K. SIMPSON","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","136,944.54","33,668.82"
"HON. MICHAEL K. SIMPSON","2010","2010Q4","PRINTING AND REPRODUCTION","15,170.88","294.40"
"HON. MICHAEL K. SIMPSON","2010","2010Q4","OTHER SERVICES","36,735.25","9,416.25"
"HON. MICHAEL K. SIMPSON","2010","2010Q4","SUPPLIES AND MATERIALS","22,390.39","7,513.79"
"HON. MICHAEL K. SIMPSON","2010","2010Q4","EQUIPMENT","3,942.80","703.50"
"HON. ALBIO SIRES","2010","2010Q4","FRANKED MAIL","45,560.14","469.50"
"HON. ALBIO SIRES","2010","2010Q4","PERSONNEL COMPENSATION","959,424.96","250,331.98"
"HON. ALBIO SIRES","2010","2010Q4","TRAVEL","22,407.46","3,041.05"
"HON. ALBIO SIRES","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","117,747.33","29,608.10"
"HON. ALBIO SIRES","2010","2010Q4","PRINTING AND REPRODUCTION","103,860.65","11,582.20"
"HON. ALBIO SIRES","2010","2010Q4","OTHER SERVICES","64,069.00","19,446.00"
"HON. ALBIO SIRES","2010","2010Q4","SUPPLIES AND MATERIALS","57,858.73","34,692.16"
"HON. ALBIO SIRES","2010","2010Q4","EQUIPMENT","11,302.42","2,772.81"
"HON. IKE SKELTON","2010","2010Q4","FRANKED MAIL","12,082.73","2,071.49"
"HON. IKE SKELTON","2010","2010Q4","PERSONNEL COMPENSATION","1,158,882.13","322,401.97"
"HON. IKE SKELTON","2010","2010Q4","TRAVEL","65,641.66","8,368.67"
"HON. IKE SKELTON","2010","2010Q4","TRANSPORTATION OF THINGS","5.91","5.91"
"HON. IKE SKELTON","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","79,236.80","17,207.90"
"HON. IKE SKELTON","2010","2010Q4","PRINTING AND REPRODUCTION","3,700.60","236.50"
"HON. IKE SKELTON","2010","2010Q4","OTHER SERVICES","40,041.26","7,342.76"
"HON. IKE SKELTON","2010","2010Q4","SUPPLIES AND MATERIALS","20,310.29","5,519.64"
"HON. IKE SKELTON","2010","2010Q4","EQUIPMENT","11,902.69","9,201.32"
"HON. LOUISE MCINTOSH SLAUGHTER","2010","2010Q4","FRANKED MAIL","56,347.83","2,019.03"
"HON. LOUISE MCINTOSH SLAUGHTER","2010","2010Q4","PERSONNEL COMPENSATION","970,145.07","242,016.96"
"HON. LOUISE MCINTOSH SLAUGHTER","2010","2010Q4","TRAVEL","29,356.37","5,431.58"
"HON. LOUISE MCINTOSH SLAUGHTER","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","171,917.20","41,931.79"
"HON. LOUISE MCINTOSH SLAUGHTER","2010","2010Q4","PRINTING AND REPRODUCTION","25,680.30","2,515.64"
"HON. LOUISE MCINTOSH SLAUGHTER","2010","2010Q4","OTHER SERVICES","74,965.47","35,860.75"
"HON. LOUISE MCINTOSH SLAUGHTER","2010","2010Q4","SUPPLIES AND MATERIALS","35,532.29","15,296.98"
"HON. LOUISE MCINTOSH SLAUGHTER","2010","2010Q4","EQUIPMENT","6,512.88","1,550.13"
"HON. ADAM SMITH","2010","2010Q4","FRANKED MAIL","54,499.32","5,411.29"
"HON. ADAM SMITH","2010","2010Q4","PERSONNEL COMPENSATION","955,383.89","234,082.42"
"HON. ADAM SMITH","2010","2010Q4","TRAVEL","72,987.54","14,706.38"
"HON. ADAM SMITH","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","81,147.30","16,959.22"
"HON. ADAM SMITH","2010","2010Q4","PRINTING AND REPRODUCTION","24,887.64","2,438.52"
"HON. ADAM SMITH","2010","2010Q4","OTHER SERVICES","53,600.56","16,638.00"
"HON. ADAM SMITH","2010","2010Q4","SUPPLIES AND MATERIALS","53,207.93","34,832.77"
"HON. ADAM SMITH","2010","2010Q4","EQUIPMENT","4,655.19","909.00"
"HON. ADRIAN SMITH","2010","2010Q4","FRANKED MAIL","69,517.13","13,906.99"
"HON. ADRIAN SMITH","2010","2010Q4","PERSONNEL COMPENSATION","999,871.76","301,533.94"
"HON. ADRIAN SMITH","2010","2010Q4","TRAVEL","117,406.34","31,399.18"
"HON. ADRIAN SMITH","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","92,367.52","22,879.48"
"HON. ADRIAN SMITH","2010","2010Q4","PRINTING AND REPRODUCTION","29,843.09","1,413.42"
"HON. ADRIAN SMITH","2010","2010Q4","OTHER SERVICES","62,253.36","17,629.00"
"HON. ADRIAN SMITH","2010","2010Q4","SUPPLIES AND MATERIALS","41,149.12","13,305.11"
"HON. ADRIAN SMITH","2010","2010Q4","EQUIPMENT","11,671.86","558.63"
"HON. CHRISTOPHER H. SMITH","2010","2010Q4","FRANKED MAIL","94,459.35","2,904.08"
"HON. CHRISTOPHER H. SMITH","2010","2010Q4","PERSONNEL COMPENSATION","1,078,081.63","297,915.45"
"HON. CHRISTOPHER H. SMITH","2010","2010Q4","TRAVEL","17,917.06","5,259.66"
"HON. CHRISTOPHER H. SMITH","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","82,844.80","21,586.30"
"HON. CHRISTOPHER H. SMITH","2010","2010Q4","PRINTING AND REPRODUCTION","32,708.26","1,542.11"
"HON. CHRISTOPHER H. SMITH","2010","2010Q4","OTHER SERVICES","48,943.83","12,334.81"
"HON. CHRISTOPHER H. SMITH","2010","2010Q4","SUPPLIES AND MATERIALS","36,644.44","12,747.86"
"HON. CHRISTOPHER H. SMITH","2010","2010Q4","EQUIPMENT","3,782.71","913.16"
"HON. LAMAR SMITH","2010","2010Q4","FRANKED MAIL","117,228.71","2,121.29"
"HON. LAMAR SMITH","2010","2010Q4","PERSONNEL COMPENSATION","949,382.58","298,696.73"
"HON. LAMAR SMITH","2010","2010Q4","TRAVEL","41,895.41","12,049.76"
"HON. LAMAR SMITH","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","78,045.72","20,257.55"
"HON. LAMAR SMITH","2010","2010Q4","PRINTING AND REPRODUCTION","73,560.23","61.90"
"HON. LAMAR SMITH","2010","2010Q4","OTHER SERVICES","84,818.68","35,626.27"
"HON. LAMAR SMITH","2010","2010Q4","SUPPLIES AND MATERIALS","53,213.28","37,766.07"
"HON. LAMAR SMITH","2010","2010Q4","EQUIPMENT","40,360.44","3,346.12"
"HON. VIC SNYDER","2010","2010Q4","FRANKED MAIL","7,066.49","1,304.92"
"HON. VIC SNYDER","2010","2010Q4","PERSONNEL COMPENSATION","1,043,474.63","302,284.83"
"HON. VIC SNYDER","2010","2010Q4","TRAVEL","33,997.66","7,660.32"
"HON. VIC SNYDER","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","104,614.23","27,909.93"
"HON. VIC SNYDER","2010","2010Q4","PRINTING AND REPRODUCTION","1,580.64","102.50"
"HON. VIC SNYDER","2010","2010Q4","OTHER SERVICES","46,909.00","11,388.00"
"HON. VIC SNYDER","2010","2010Q4","SUPPLIES AND MATERIALS","17,373.11","1,729.20"
"HON. VIC SNYDER","2010","2010Q4","EQUIPMENT","2,220.00","555.00"
"HON. MARK E SOUDER","2010","2010Q4","FRANKED MAIL","9,473.22","181.90"
"HON. MARK E SOUDER","2010","2010Q4","PERSONNEL COMPENSATION","789,433.82","93,590.28"
"HON. MARK E SOUDER","2010","2010Q4","TRAVEL","46,844.27","1,014.98"
"HON. MARK E SOUDER","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","79,167.65","12,967.35"
"HON. MARK E SOUDER","2010","2010Q4","PRINTING AND REPRODUCTION","6,018.61","166.48"
"HON. MARK E SOUDER","2010","2010Q4","OTHER SERVICES","50,131.06","12,054.19"
"HON. MARK E SOUDER","2010","2010Q4","SUPPLIES AND MATERIALS","8,389.65","557.75"
"HON. MARK E SOUDER","2010","2010Q4","EQUIPMENT","10,362.89","6,825.39"
"HON. ZACHARY T. SPACE","2010","2010Q4","FRANKED MAIL","191,903.27","22,751.03"
"HON. ZACHARY T. SPACE","2010","2010Q4","PERSONNEL COMPENSATION","883,168.81","243,206.45"
"HON. ZACHARY T. SPACE","2010","2010Q4","TRAVEL","77,146.08","22,906.68"
"HON. ZACHARY T. SPACE","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","74,131.41","16,223.67"
"HON. ZACHARY T. SPACE","2010","2010Q4","PRINTING AND REPRODUCTION","145,983.69","18,832.71"
"HON. ZACHARY T. SPACE","2010","2010Q4","OTHER SERVICES","46,073.15","6,350.75"
"HON. ZACHARY T. SPACE","2010","2010Q4","SUPPLIES AND MATERIALS","14,017.40","-1,082.46"
"HON. ZACHARY T. SPACE","2010","2010Q4","EQUIPMENT","7,414.02","365.84"
"HON. JACKIE SPEIER","2010","2010Q4","FRANKED MAIL","47,591.39","246.36"
"HON. JACKIE SPEIER","2010","2010Q4","PERSONNEL COMPENSATION","1,053,312.91","250,220.85"
"HON. JACKIE SPEIER","2010","2010Q4","TRAVEL","20,484.31","4,834.46"
"HON. JACKIE SPEIER","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","122,532.62","30,071.99"
"HON. JACKIE SPEIER","2010","2010Q4","PRINTING AND REPRODUCTION","8,189.28","1,395.00"
"HON. JACKIE SPEIER","2010","2010Q4","OTHER SERVICES","36,699.50","9,048.00"
"HON. JACKIE SPEIER","2010","2010Q4","SUPPLIES AND MATERIALS","42,420.43","9,323.53"
"HON. JACKIE SPEIER","2010","2010Q4","EQUIPMENT","4,062.66","561.57"
"HON. JOHN M. SPRATT, JR.","2010","2010Q4","FRANKED MAIL","5,831.51","1,055.53"
"HON. JOHN M. SPRATT, JR.","2010","2010Q4","PERSONNEL COMPENSATION","1,279,316.23","429,113.19"
"HON. JOHN M. SPRATT, JR.","2010","2010Q4","TRAVEL","31,652.11","4,469.67"
"HON. JOHN M. SPRATT, JR.","2010","2010Q4","TRANSPORTATION OF THINGS","1,835.00","1,835.00"
"HON. JOHN M. SPRATT, JR.","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","70,998.65","18,140.31"
"HON. JOHN M. SPRATT, JR.","2010","2010Q4","PRINTING AND REPRODUCTION","4,636.70","557.57"
"HON. JOHN M. SPRATT, JR.","2010","2010Q4","OTHER SERVICES","45,845.00","10,878.00"
"HON. JOHN M. SPRATT, JR.","2010","2010Q4","SUPPLIES AND MATERIALS","14,530.00","4,881.28"
"HON. JOHN M. SPRATT, JR.","2010","2010Q4","EQUIPMENT","25,725.91","3,411.33"
"HON. FORTNEY PETE STARK","2010","2010Q4","FRANKED MAIL","100,518.11","19,153.37"
"HON. FORTNEY PETE STARK","2010","2010Q4","PERSONNEL COMPENSATION","945,280.96","317,826.77"
"HON. FORTNEY PETE STARK","2010","2010Q4","TRAVEL","9,654.32","4,033.87"
"HON. FORTNEY PETE STARK","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","102,040.66","27,178.15"
"HON. FORTNEY PETE STARK","2010","2010Q4","PRINTING AND REPRODUCTION","69,001.83","38,172.42"
"HON. FORTNEY PETE STARK","2010","2010Q4","OTHER SERVICES","32,054.32","11,534.00"
"HON. FORTNEY PETE STARK","2010","2010Q4","SUPPLIES AND MATERIALS","45,906.99","29,699.88"
"HON. FORTNEY PETE STARK","2010","2010Q4","EQUIPMENT","3,090.73","793.14"
"HON. CLIFF STEARNS","2010","2010Q4","FRANKED MAIL","91,469.79","1,445.88"
"HON. CLIFF STEARNS","2010","2010Q4","PERSONNEL COMPENSATION","891,498.20","226,393.86"
"HON. CLIFF STEARNS","2010","2010Q4","TRAVEL","60,868.04","18,661.36"
"HON. CLIFF STEARNS","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","116,428.71","16,887.44"
"HON. CLIFF STEARNS","2010","2010Q4","PRINTING AND REPRODUCTION","84,321.68","976.99"
"HON. CLIFF STEARNS","2010","2010Q4","OTHER SERVICES","32,742.48","6,974.63"
"HON. CLIFF STEARNS","2010","2010Q4","SUPPLIES AND MATERIALS","56,681.80","8,512.42"
"HON. CLIFF STEARNS","2010","2010Q4","EQUIPMENT","4,742.78","1,588.07"
"HON. BART STUPAK","2010","2010Q4","FRANKED MAIL","49,368.56","4,212.99"
"HON. BART STUPAK","2010","2010Q4","PERSONNEL COMPENSATION","1,110,271.87","323,437.46"
"HON. BART STUPAK","2010","2010Q4","TRAVEL","49,750.19","19,059.24"
"HON. BART STUPAK","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","96,349.44","24,000.33"
"HON. BART STUPAK","2010","2010Q4","PRINTING AND REPRODUCTION","15,802.96","15,154.34"
"HON. BART STUPAK","2010","2010Q4","OTHER SERVICES","42,232.00","11,748.00"
"HON. BART STUPAK","2010","2010Q4","SUPPLIES AND MATERIALS","26,025.27","4,649.64"
"HON. BART STUPAK","2010","2010Q4","EQUIPMENT","10,118.58","2,454.12"
"HON. MARLIN A. STUTZMAN","2010","2010Q4","FRANKED MAIL","5.22","5.22"
"HON. MARLIN A. STUTZMAN","2010","2010Q4","PERSONNEL COMPENSATION","111,250.00","111,250.00"
"HON. MARLIN A. STUTZMAN","2010","2010Q4","TRAVEL","196.75","196.75"
"HON. MARLIN A. STUTZMAN","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","4,807.70","4,807.70"
"HON. MARLIN A. STUTZMAN","2010","2010Q4","SUPPLIES AND MATERIALS","893.70","893.70"
"HON. MARLIN A. STUTZMAN","2010","2010Q4","EQUIPMENT","235.68","235.68"
"HON. JOHN SULLIVAN","2010","2010Q4","FRANKED MAIL","71,575.31","2,165.57"
"HON. JOHN SULLIVAN","2010","2010Q4","PERSONNEL COMPENSATION","971,802.43","284,493.21"
"HON. JOHN SULLIVAN","2010","2010Q4","TRAVEL","36,391.94","6,763.27"
"HON. JOHN SULLIVAN","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","109,101.73","23,975.11"
"HON. JOHN SULLIVAN","2010","2010Q4","PRINTING AND REPRODUCTION","44,710.79","1,962.78"
"HON. JOHN SULLIVAN","2010","2010Q4","OTHER SERVICES","55,272.40","12,783.50"
"HON. JOHN SULLIVAN","2010","2010Q4","SUPPLIES AND MATERIALS","61,053.31","25,322.49"
"HON. JOHN SULLIVAN","2010","2010Q4","EQUIPMENT","1,608.84","211.63"
"HON. BETTY SUTTON","2010","2010Q4","FRANKED MAIL","37,804.12","1,151.45"
"HON. BETTY SUTTON","2010","2010Q4","PERSONNEL COMPENSATION","1,058,540.03","285,267.67"
"HON. BETTY SUTTON","2010","2010Q4","TRAVEL","65,281.80","20,713.28"
"HON. BETTY SUTTON","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","75,889.13","19,971.32"
"HON. BETTY SUTTON","2010","2010Q4","PRINTING AND REPRODUCTION","57,973.16","26,598.43"
"HON. BETTY SUTTON","2010","2010Q4","OTHER SERVICES","26,235.09","6,616.14"
"HON. BETTY SUTTON","2010","2010Q4","SUPPLIES AND MATERIALS","37,449.38","8,007.92"
"HON. BETTY SUTTON","2010","2010Q4","EQUIPMENT","11,172.36","1,286.67"
"HON. JOHN S. TANNER","2010","2010Q4","FRANKED MAIL","8,552.42","2,657.78"
"HON. JOHN S. TANNER","2010","2010Q4","PERSONNEL COMPENSATION","1,198,017.34","334,997.20"
"HON. JOHN S. TANNER","2010","2010Q4","TRAVEL","50,110.38","9,490.37"
"HON. JOHN S. TANNER","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","81,321.89","20,733.52"
"HON. JOHN S. TANNER","2010","2010Q4","PRINTING AND REPRODUCTION","2,477.20","482.13"
"HON. JOHN S. TANNER","2010","2010Q4","OTHER SERVICES","59,874.59","15,316.99"
"HON. JOHN S. TANNER","2010","2010Q4","SUPPLIES AND MATERIALS","16,807.33","2,761.93"
"HON. JOHN S. TANNER","2010","2010Q4","EQUIPMENT","7,580.12","1,748.89"
"HON. GENE TAYLOR","2010","2010Q4","FRANKED MAIL","8,364.46","3,110.87"
"HON. GENE TAYLOR","2010","2010Q4","PERSONNEL COMPENSATION","1,111,204.95","289,422.18"
"HON. GENE TAYLOR","2010","2010Q4","TRAVEL","40,532.44","9,895.37"
"HON. GENE TAYLOR","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","121,462.11","29,784.81"
"HON. GENE TAYLOR","2010","2010Q4","PRINTING AND REPRODUCTION","6,420.34","1,186.24"
"HON. GENE TAYLOR","2010","2010Q4","OTHER SERVICES","16,254.17","4,127.58"
"HON. GENE TAYLOR","2010","2010Q4","SUPPLIES AND MATERIALS","16,644.33","3,088.91"
"HON. GENE TAYLOR","2010","2010Q4","EQUIPMENT","11,413.46","1,075.91"
"HON. HARRY TEAGUE","2010","2010Q4","FRANKED MAIL","169,801.65","844.60"
"HON. HARRY TEAGUE","2010","2010Q4","PERSONNEL COMPENSATION","885,003.67","246,058.36"
"HON. HARRY TEAGUE","2010","2010Q4","TRAVEL","124,741.93","27,777.65"
"HON. HARRY TEAGUE","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","118,650.13","21,305.01"
"HON. HARRY TEAGUE","2010","2010Q4","PRINTING AND REPRODUCTION","122,284.78","131.55"
"HON. HARRY TEAGUE","2010","2010Q4","OTHER SERVICES","33,002.29","8,877.13"
"HON. HARRY TEAGUE","2010","2010Q4","SUPPLIES AND MATERIALS","11,216.29","877.42"
"HON. HARRY TEAGUE","2010","2010Q4","EQUIPMENT","13,105.59","3,254.52"
"HON. LEE TERRY","2010","2010Q4","FRANKED MAIL","102,683.83","7,562.20"
"HON. LEE TERRY","2010","2010Q4","PERSONNEL COMPENSATION","904,038.63","243,145.50"
"HON. LEE TERRY","2010","2010Q4","TRAVEL","46,078.50","7,108.69"
