"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. STEVEN R. ROTHMAN","2010","2010Q3","SUPPLIES AND MATERIALS","15,757.91","2,569.64"
"HON. STEVEN R. ROTHMAN","2010","2010Q3","EQUIPMENT","7,691.70","2,758.24"
"HON. LUCILLE ROYBAL-ALLARD","2010","2010Q3","FRANKED MAIL","23,837.97","20,898.69"
"HON. LUCILLE ROYBAL-ALLARD","2010","2010Q3","PERSONNEL COMPENSATION","789,587.90","262,635.51"
"HON. LUCILLE ROYBAL-ALLARD","2010","2010Q3","TRAVEL","17,865.08","4,082.06"
"HON. LUCILLE ROYBAL-ALLARD","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","93,851.79","30,551.32"
"HON. LUCILLE ROYBAL-ALLARD","2010","2010Q3","PRINTING AND REPRODUCTION","19,243.90","16,518.87"
"HON. LUCILLE ROYBAL-ALLARD","2010","2010Q3","OTHER SERVICES","38,754.17","13,817.09"
"HON. LUCILLE ROYBAL-ALLARD","2010","2010Q3","SUPPLIES AND MATERIALS","27,374.77","16,135.96"
"HON. LUCILLE ROYBAL-ALLARD","2010","2010Q3","EQUIPMENT","1,530.00","510.00"
"HON. EDWARD R ROYCE","2010","2010Q3","FRANKED MAIL","57,182.69","27,090.75"
"HON. EDWARD R ROYCE","2010","2010Q3","PERSONNEL COMPENSATION","732,723.96","243,352.74"
"HON. EDWARD R ROYCE","2010","2010Q3","TRAVEL","47,000.83","16,860.80"
"HON. EDWARD R ROYCE","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","79,254.35","35,411.69"
"HON. EDWARD R ROYCE","2010","2010Q3","PRINTING AND REPRODUCTION","35,445.26","14,200.73"
"HON. EDWARD R ROYCE","2010","2010Q3","OTHER SERVICES","38,608.73","23,979.68"
"HON. EDWARD R ROYCE","2010","2010Q3","SUPPLIES AND MATERIALS","29,370.81","11,080.19"
"HON. EDWARD R ROYCE","2010","2010Q3","EQUIPMENT","7,684.78","621.76"
"HON. C. A. DUTCH RUPPERSBERGER","2010","2010Q3","FRANKED MAIL","57,009.27","3,800.08"
"HON. C. A. DUTCH RUPPERSBERGER","2010","2010Q3","PERSONNEL COMPENSATION","763,372.38","250,120.02"
"HON. C. A. DUTCH RUPPERSBERGER","2010","2010Q3","TRAVEL","23,590.27","12,447.14"
"HON. C. A. DUTCH RUPPERSBERGER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","74,104.01","24,869.72"
"HON. C. A. DUTCH RUPPERSBERGER","2010","2010Q3","PRINTING AND REPRODUCTION","32,748.40","28,726.04"
"HON. C. A. DUTCH RUPPERSBERGER","2010","2010Q3","OTHER SERVICES","32,195.00","12,783.00"
"HON. C. A. DUTCH RUPPERSBERGER","2010","2010Q3","SUPPLIES AND MATERIALS","33,075.82","4,454.50"
"HON. C. A. DUTCH RUPPERSBERGER","2010","2010Q3","EQUIPMENT","14,868.32","6,267.50"
"HON. BOBBY L RUSH","2010","2010Q3","FRANKED MAIL","1,023.54","132.89"
"HON. BOBBY L RUSH","2010","2010Q3","PERSONNEL COMPENSATION","896,602.88","301,991.37"
"HON. BOBBY L RUSH","2010","2010Q3","TRAVEL","50,898.60","25,352.16"
"HON. BOBBY L RUSH","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","98,758.93","38,595.15"
"HON. BOBBY L RUSH","2010","2010Q3","PRINTING AND REPRODUCTION","1,147.75","502.25"
"HON. BOBBY L RUSH","2010","2010Q3","OTHER SERVICES","44,885.07","13,869.20"
"HON. BOBBY L RUSH","2010","2010Q3","SUPPLIES AND MATERIALS","14,137.99","5,346.46"
"HON. BOBBY L RUSH","2010","2010Q3","EQUIPMENT","12,094.79","4,490.05"
"HON. PAUL RYAN","2010","2010Q3","FRANKED MAIL","57,718.22","52,592.01"
"HON. PAUL RYAN","2010","2010Q3","PERSONNEL COMPENSATION","682,021.83","229,161.39"
"HON. PAUL RYAN","2010","2010Q3","TRAVEL","43,200.73","19,692.79"
"HON. PAUL RYAN","2010","2010Q3","TRANSPORTATION OF THINGS","100.00","100.00"
"HON. PAUL RYAN","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","72,191.85","17,643.26"
"HON. PAUL RYAN","2010","2010Q3","PRINTING AND REPRODUCTION","86,360.51","48,566.71"
"HON. PAUL RYAN","2010","2010Q3","OTHER SERVICES","29,575.50","12,433.96"
"HON. PAUL RYAN","2010","2010Q3","SUPPLIES AND MATERIALS","7,049.23","2,951.33"
"HON. PAUL RYAN","2010","2010Q3","EQUIPMENT","2,193.20","1,797.45"
"HON. TIMOTHY J. RYAN","2010","2010Q3","FRANKED MAIL","40,327.78","25,700.79"
"HON. TIMOTHY J. RYAN","2010","2010Q3","PERSONNEL COMPENSATION","722,711.61","241,256.08"
"HON. TIMOTHY J. RYAN","2010","2010Q3","TRAVEL","32,359.02","11,197.77"
"HON. TIMOTHY J. RYAN","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","64,800.71","26,803.20"
"HON. TIMOTHY J. RYAN","2010","2010Q3","PRINTING AND REPRODUCTION","74,992.47","49,031.62"
"HON. TIMOTHY J. RYAN","2010","2010Q3","OTHER SERVICES","26,748.87","9,039.87"
"HON. TIMOTHY J. RYAN","2010","2010Q3","SUPPLIES AND MATERIALS","17,581.23","4,408.66"
"HON. TIMOTHY J. RYAN","2010","2010Q3","EQUIPMENT","2,038.23","679.41"
"HON. GREGORIO SABLAN","2010","2010Q3","FRANKED MAIL","38,953.74","24,315.00"
"HON. GREGORIO SABLAN","2010","2010Q3","PERSONNEL COMPENSATION","698,686.19","264,772.26"
"HON. GREGORIO SABLAN","2010","2010Q3","TRAVEL","114,030.52","49,340.67"
"HON. GREGORIO SABLAN","2010","2010Q3","TRANSPORTATION OF THINGS","38.75","38.75"
"HON. GREGORIO SABLAN","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","81,525.37","29,511.30"
"HON. GREGORIO SABLAN","2010","2010Q3","PRINTING AND REPRODUCTION","17,069.34","11,021.10"
"HON. GREGORIO SABLAN","2010","2010Q3","OTHER SERVICES","45,017.40","14,045.50"
"HON. GREGORIO SABLAN","2010","2010Q3","SUPPLIES AND MATERIALS","43,849.30","11,063.05"
"HON. GREGORIO SABLAN","2010","2010Q3","EQUIPMENT","6,453.97","1,296.25"
"HON. JOHN T. SALAZAR","2010","2010Q3","FRANKED MAIL","61,987.70","1,217.35"
"HON. JOHN T. SALAZAR","2010","2010Q3","PERSONNEL COMPENSATION","728,214.02","238,191.67"
"HON. JOHN T. SALAZAR","2010","2010Q3","TRAVEL","101,903.15","44,746.33"
"HON. JOHN T. SALAZAR","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","71,936.89","24,415.07"
"HON. JOHN T. SALAZAR","2010","2010Q3","PRINTING AND REPRODUCTION","87,013.10","86,161.45"
"HON. JOHN T. SALAZAR","2010","2010Q3","OTHER SERVICES","39,533.50","11,885.00"
"HON. JOHN T. SALAZAR","2010","2010Q3","SUPPLIES AND MATERIALS","9,976.22","3,739.03"
"HON. JOHN T. SALAZAR","2010","2010Q3","EQUIPMENT","2,365.67","615.00"
"HON. LINDA T. SANCHEZ","2010","2010Q3","FRANKED MAIL","53,982.57","42,888.22"
"HON. LINDA T. SANCHEZ","2010","2010Q3","PERSONNEL COMPENSATION","695,823.40","244,578.98"
"HON. LINDA T. SANCHEZ","2010","2010Q3","TRAVEL","29,592.49","14,800.44"
"HON. LINDA T. SANCHEZ","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","81,329.22","27,849.84"
"HON. LINDA T. SANCHEZ","2010","2010Q3","PRINTING AND REPRODUCTION","2,482.70","1,902.00"
"HON. LINDA T. SANCHEZ","2010","2010Q3","OTHER SERVICES","31,884.20","7,280.15"
"HON. LINDA T. SANCHEZ","2010","2010Q3","SUPPLIES AND MATERIALS","21,312.53","13,816.82"
"HON. LINDA T. SANCHEZ","2010","2010Q3","EQUIPMENT","2,791.03","850.89"
"HON. LORETTA SANCHEZ","2010","2010Q3","FRANKED MAIL","46,427.42","34,577.56"
"HON. LORETTA SANCHEZ","2010","2010Q3","PERSONNEL COMPENSATION","684,691.73","243,850.52"
"HON. LORETTA SANCHEZ","2010","2010Q3","TRAVEL","24,010.26","10,471.58"
"HON. LORETTA SANCHEZ","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","109,135.01","38,612.81"
"HON. LORETTA SANCHEZ","2010","2010Q3","PRINTING AND REPRODUCTION","34,905.75","28,994.93"
"HON. LORETTA SANCHEZ","2010","2010Q3","OTHER SERVICES","29,874.09","8,745.85"
"HON. LORETTA SANCHEZ","2010","2010Q3","SUPPLIES AND MATERIALS","11,670.00","3,827.43"
"HON. LORETTA SANCHEZ","2010","2010Q3","EQUIPMENT","1,390.50","463.50"
"HON. JOHN P. SARBANES","2010","2010Q3","FRANKED MAIL","49,196.89","34,428.59"
"HON. JOHN P. SARBANES","2010","2010Q3","PERSONNEL COMPENSATION","677,008.45","223,408.32"
"HON. JOHN P. SARBANES","2010","2010Q3","TRAVEL","10,724.85","7,210.10"
"HON. JOHN P. SARBANES","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","103,789.08","24,964.90"
"HON. JOHN P. SARBANES","2010","2010Q3","PRINTING AND REPRODUCTION","38,974.72","36,985.97"
"HON. JOHN P. SARBANES","2010","2010Q3","OTHER SERVICES","26,244.05","8,403.47"
"HON. JOHN P. SARBANES","2010","2010Q3","SUPPLIES AND MATERIALS","11,917.51","3,844.83"
"HON. JOHN P. SARBANES","2010","2010Q3","EQUIPMENT","1,814.44","862.85"
"HON. STEVE SCALISE","2010","2010Q3","FRANKED MAIL","88,823.51","4,300.67"
"HON. STEVE SCALISE","2010","2010Q3","PERSONNEL COMPENSATION","656,623.54","230,651.98"
"HON. STEVE SCALISE","2010","2010Q3","TRAVEL","69,946.43","37,361.79"
"HON. STEVE SCALISE","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","79,281.02","24,343.57"
"HON. STEVE SCALISE","2010","2010Q3","PRINTING AND REPRODUCTION","50,672.79","449.03"
"HON. STEVE SCALISE","2010","2010Q3","OTHER SERVICES","18,675.50","5,871.00"
"HON. STEVE SCALISE","2010","2010Q3","SUPPLIES AND MATERIALS","18,902.04","6,885.21"
"HON. STEVE SCALISE","2010","2010Q3","EQUIPMENT","6,490.88","5,533.52"
"HON. JANICE D. SCHAKOWSKY","2010","2010Q3","FRANKED MAIL","8,027.44","6,741.99"
"HON. JANICE D. SCHAKOWSKY","2010","2010Q3","PERSONNEL COMPENSATION","827,322.01","283,780.51"
"HON. JANICE D. SCHAKOWSKY","2010","2010Q3","TRAVEL","10,955.66","3,479.88"
"HON. JANICE D. SCHAKOWSKY","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","65,722.77","22,724.98"
"HON. JANICE D. SCHAKOWSKY","2010","2010Q3","PRINTING AND REPRODUCTION","3,587.87","2,874.41"
"HON. JANICE D. SCHAKOWSKY","2010","2010Q3","OTHER SERVICES","38,982.64","12,411.24"
"HON. JANICE D. SCHAKOWSKY","2010","2010Q3","SUPPLIES AND MATERIALS","10,905.32","3,840.00"
"HON. JANICE D. SCHAKOWSKY","2010","2010Q3","EQUIPMENT","3,987.63","1,329.21"
"HON. MARK H. SCHAUER","2010","2010Q3","FRANKED MAIL","194,693.59","59,443.03"
"HON. MARK H. SCHAUER","2010","2010Q3","PERSONNEL COMPENSATION","659,103.25","219,654.09"
"HON. MARK H. SCHAUER","2010","2010Q3","TRAVEL","45,377.72","17,771.67"
"HON. MARK H. SCHAUER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","36,887.03","13,137.96"
"HON. MARK H. SCHAUER","2010","2010Q3","PRINTING AND REPRODUCTION","168,881.77","76,067.38"
"HON. MARK H. SCHAUER","2010","2010Q3","OTHER SERVICES","46,946.50","22,804.65"
"HON. MARK H. SCHAUER","2010","2010Q3","SUPPLIES AND MATERIALS","9,247.38","4,136.18"
"HON. MARK H. SCHAUER","2010","2010Q3","EQUIPMENT","4,828.72","2,398.39"
"HON. ADAM B. SCHIFF","2010","2010Q3","FRANKED MAIL","99,211.49","64,783.75"
"HON. ADAM B. SCHIFF","2010","2010Q3","PERSONNEL COMPENSATION","735,104.18","250,736.73"
"HON. ADAM B. SCHIFF","2010","2010Q3","TRAVEL","34,394.23","16,636.10"
"HON. ADAM B. SCHIFF","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","125,643.29","49,263.23"
"HON. ADAM B. SCHIFF","2010","2010Q3","PRINTING AND REPRODUCTION","84,320.86","53,502.85"
"HON. ADAM B. SCHIFF","2010","2010Q3","OTHER SERVICES","30,915.40","10,647.00"
"HON. ADAM B. SCHIFF","2010","2010Q3","SUPPLIES AND MATERIALS","22,261.23","7,860.24"
"HON. ADAM B. SCHIFF","2010","2010Q3","EQUIPMENT","5,941.32","-694.40"
"HON. JEAN SCHMIDT","2010","2010Q3","FRANKED MAIL","30,017.17","6,646.90"
"HON. JEAN SCHMIDT","2010","2010Q3","PERSONNEL COMPENSATION","750,255.20","244,159.24"
"HON. JEAN SCHMIDT","2010","2010Q3","TRAVEL","56,400.22","16,284.52"
"HON. JEAN SCHMIDT","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","88,111.95","32,864.26"
"HON. JEAN SCHMIDT","2010","2010Q3","PRINTING AND REPRODUCTION","4,686.19","3,830.69"
"HON. JEAN SCHMIDT","2010","2010Q3","OTHER SERVICES","33,993.50","11,603.50"
"HON. JEAN SCHMIDT","2010","2010Q3","SUPPLIES AND MATERIALS","21,971.53","8,561.25"
"HON. JEAN SCHMIDT","2010","2010Q3","EQUIPMENT","2,228.31","742.77"
"HON. AARON SCHOCK","2010","2010Q3","FRANKED MAIL","65,678.32","60,698.32"
"HON. AARON SCHOCK","2010","2010Q3","PERSONNEL COMPENSATION","633,997.96","213,750.03"
"HON. AARON SCHOCK","2010","2010Q3","TRAVEL","77,096.33","42,621.00"
"HON. AARON SCHOCK","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","91,011.29","28,395.98"
"HON. AARON SCHOCK","2010","2010Q3","PRINTING AND REPRODUCTION","62,590.49","54,556.26"
"HON. AARON SCHOCK","2010","2010Q3","OTHER SERVICES","62,407.00","39,821.00"
"HON. AARON SCHOCK","2010","2010Q3","SUPPLIES AND MATERIALS","16,794.14","7,198.05"
"HON. AARON SCHOCK","2010","2010Q3","EQUIPMENT","6,053.32","3,791.41"
"HON. KURT SCHRADER","2010","2010Q3","FRANKED MAIL","104,228.68","29,744.82"
"HON. KURT SCHRADER","2010","2010Q3","PERSONNEL COMPENSATION","694,431.81","234,294.47"
"HON. KURT SCHRADER","2010","2010Q3","TRAVEL","38,153.88","10,530.84"
"HON. KURT SCHRADER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","87,910.43","29,891.17"
"HON. KURT SCHRADER","2010","2010Q3","PRINTING AND REPRODUCTION","94,909.05","37,445.45"
"HON. KURT SCHRADER","2010","2010Q3","OTHER SERVICES","28,679.49","21,327.00"
"HON. KURT SCHRADER","2010","2010Q3","SUPPLIES AND MATERIALS","15,449.52","5,942.62"
"HON. KURT SCHRADER","2010","2010Q3","EQUIPMENT","5,348.19","1,518.84"
"HON. ALLYSON Y. SCHWARTZ","2010","2010Q3","FRANKED MAIL","71,922.13","61,922.42"
"HON. ALLYSON Y. SCHWARTZ","2010","2010Q3","PERSONNEL COMPENSATION","591,130.32","207,248.23"
"HON. ALLYSON Y. SCHWARTZ","2010","2010Q3","TRAVEL","12,585.39","5,121.40"
"HON. ALLYSON Y. SCHWARTZ","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","78,168.75","38,332.28"
"HON. ALLYSON Y. SCHWARTZ","2010","2010Q3","PRINTING AND REPRODUCTION","64,770.76","61,207.89"
"HON. ALLYSON Y. SCHWARTZ","2010","2010Q3","OTHER SERVICES","44,040.01","13,931.42"
"HON. ALLYSON Y. SCHWARTZ","2010","2010Q3","SUPPLIES AND MATERIALS","20,766.24","7,262.96"
"HON. ALLYSON Y. SCHWARTZ","2010","2010Q3","EQUIPMENT","2,291.46","1,041.42"
"HON. DAVID SCOTT","2010","2010Q3","FRANKED MAIL","61,899.42","11,817.48"
"HON. DAVID SCOTT","2010","2010Q3","PERSONNEL COMPENSATION","804,867.31","274,006.70"
"HON. DAVID SCOTT","2010","2010Q3","TRAVEL","30,967.20","16,553.86"
"HON. DAVID SCOTT","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","118,889.44","39,296.79"
"HON. DAVID SCOTT","2010","2010Q3","PRINTING AND REPRODUCTION","70,513.87","11,463.45"
"HON. DAVID SCOTT","2010","2010Q3","OTHER SERVICES","60,558.32","29,070.11"
"HON. DAVID SCOTT","2010","2010Q3","SUPPLIES AND MATERIALS","30,850.24","7,454.00"
"HON. DAVID SCOTT","2010","2010Q3","EQUIPMENT","6,887.80","3,764.32"
"HON. ROBERT C SCOTT","2010","2010Q3","FRANKED MAIL","4,173.79","1,425.12"
"HON. ROBERT C SCOTT","2010","2010Q3","PERSONNEL COMPENSATION","777,750.73","266,356.14"
"HON. ROBERT C SCOTT","2010","2010Q3","TRAVEL","15,641.15","5,564.34"
"HON. ROBERT C SCOTT","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","80,333.25","25,497.80"
"HON. ROBERT C SCOTT","2010","2010Q3","PRINTING AND REPRODUCTION","435.28","0.00"
"HON. ROBERT C SCOTT","2010","2010Q3","OTHER SERVICES","20,194.42","5,875.79"
"HON. ROBERT C SCOTT","2010","2010Q3","SUPPLIES AND MATERIALS","2,333.66","1,033.34"
"HON. ROBERT C SCOTT","2010","2010Q3","EQUIPMENT","6,058.74","3,248.76"
"HON. F JAMES SENSENBRENNER JR","2010","2010Q3","FRANKED MAIL","113,560.32","52,633.77"
"HON. F JAMES SENSENBRENNER JR","2010","2010Q3","PERSONNEL COMPENSATION","625,309.25","206,197.76"
"HON. F JAMES SENSENBRENNER JR","2010","2010Q3","TRAVEL","30,613.15","10,720.89"
"HON. F JAMES SENSENBRENNER JR","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","29,633.29","10,536.46"
"HON. F JAMES SENSENBRENNER JR","2010","2010Q3","PRINTING AND REPRODUCTION","79,844.14","43,043.13"
"HON. F JAMES SENSENBRENNER JR","2010","2010Q3","OTHER SERVICES","43,655.47","16,958.49"
"HON. F JAMES SENSENBRENNER JR","2010","2010Q3","SUPPLIES AND MATERIALS","12,549.11","8,014.00"
"HON. F JAMES SENSENBRENNER JR","2010","2010Q3","EQUIPMENT","5,736.20","2,094.18"
"HON. JOSE E SERRANO","2010","2010Q3","FRANKED MAIL","1,032.54","403.32"
"HON. JOSE E SERRANO","2010","2010Q3","PERSONNEL COMPENSATION","658,997.36","228,258.16"
"HON. JOSE E SERRANO","2010","2010Q3","TRAVEL","17,977.28","5,950.64"
"HON. JOSE E SERRANO","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","98,703.44","46,855.81"
"HON. JOSE E SERRANO","2010","2010Q3","PRINTING AND REPRODUCTION","1,368.46","557.82"
"HON. JOSE E SERRANO","2010","2010Q3","OTHER SERVICES","54,716.30","18,479.75"
"HON. JOSE E SERRANO","2010","2010Q3","SUPPLIES AND MATERIALS","10,409.92","4,407.60"
"HON. JOSE E SERRANO","2010","2010Q3","EQUIPMENT","2,007.00","669.00"
"HON. PETE SESSIONS","2010","2010Q3","FRANKED MAIL","33,870.37","28,973.08"
"HON. PETE SESSIONS","2010","2010Q3","PERSONNEL COMPENSATION","696,055.08","260,125.17"
"HON. PETE SESSIONS","2010","2010Q3","TRAVEL","26,028.99","9,351.27"
"HON. PETE SESSIONS","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","75,766.25","25,078.29"
"HON. PETE SESSIONS","2010","2010Q3","PRINTING AND REPRODUCTION","1,499.98","536.38"
"HON. PETE SESSIONS","2010","2010Q3","OTHER SERVICES","60,458.50","18,272.00"
"HON. PETE SESSIONS","2010","2010Q3","SUPPLIES AND MATERIALS","46,629.24","12,792.35"
"HON. PETE SESSIONS","2010","2010Q3","EQUIPMENT","3,669.71","1,980.21"
"HON. JOE SESTAK","2010","2010Q3","FRANKED MAIL","185,814.76","101,564.34"
"HON. JOE SESTAK","2010","2010Q3","PERSONNEL COMPENSATION","526,974.00","172,277.85"
"HON. JOE SESTAK","2010","2010Q3","TRAVEL","6,013.56","2,589.71"
"HON. JOE SESTAK","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","54,627.98","19,289.32"
"HON. JOE SESTAK","2010","2010Q3","PRINTING AND REPRODUCTION","192,183.39","101,715.95"
"HON. JOE SESTAK","2010","2010Q3","OTHER SERVICES","36,859.05","11,900.00"
"HON. JOE SESTAK","2010","2010Q3","SUPPLIES AND MATERIALS","16,523.72","4,411.96"
"HON. JOE SESTAK","2010","2010Q3","EQUIPMENT","3,348.24","1,760.41"
"HON. JOHN SHADEGG","2010","2010Q3","FRANKED MAIL","2,949.69","1,569.00"
"HON. JOHN SHADEGG","2010","2010Q3","PERSONNEL COMPENSATION","948,693.10","313,122.14"
"HON. JOHN SHADEGG","2010","2010Q3","TRAVEL","36,164.75","11,480.31"
"HON. JOHN SHADEGG","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","82,709.64","27,697.63"
"HON. JOHN SHADEGG","2010","2010Q3","PRINTING AND REPRODUCTION","247.80","84.40"
"HON. JOHN SHADEGG","2010","2010Q3","OTHER SERVICES","34,788.85","11,698.65"
"HON. JOHN SHADEGG","2010","2010Q3","SUPPLIES AND MATERIALS","17,135.36","5,046.64"
"HON. JOHN SHADEGG","2010","2010Q3","EQUIPMENT","2,948.37","881.94"
"HON. CAROL SHEA-PORTER","2010","2010Q3","FRANKED MAIL","55,748.66","11,904.00"
"HON. CAROL SHEA-PORTER","2010","2010Q3","PERSONNEL COMPENSATION","686,453.68","222,670.25"
"HON. CAROL SHEA-PORTER","2010","2010Q3","TRAVEL","91,898.42","24,858.33"
"HON. CAROL SHEA-PORTER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","77,133.76","27,414.96"
"HON. CAROL SHEA-PORTER","2010","2010Q3","PRINTING AND REPRODUCTION","22,944.55","22,298.15"
"HON. CAROL SHEA-PORTER","2010","2010Q3","OTHER SERVICES","37,194.97","16,374.00"
"HON. CAROL SHEA-PORTER","2010","2010Q3","SUPPLIES AND MATERIALS","25,238.88","13,127.89"
"HON. CAROL SHEA-PORTER","2010","2010Q3","EQUIPMENT","7,360.51","2,683.84"
"HON. BRAD SHERMAN","2010","2010Q3","FRANKED MAIL","113,939.19","94,440.60"
"HON. BRAD SHERMAN","2010","2010Q3","PERSONNEL COMPENSATION","750,346.34","238,409.96"
"HON. BRAD SHERMAN","2010","2010Q3","TRAVEL","16,166.93","6,877.41"
"HON. BRAD SHERMAN","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","85,875.64","29,387.13"
"HON. BRAD SHERMAN","2010","2010Q3","PRINTING AND REPRODUCTION","192,823.89","140,755.25"
"HON. BRAD SHERMAN","2010","2010Q3","OTHER SERVICES","41,281.10","11,388.00"
"HON. BRAD SHERMAN","2010","2010Q3","SUPPLIES AND MATERIALS","26,476.08","12,512.18"
"HON. BRAD SHERMAN","2010","2010Q3","EQUIPMENT","7,451.46","2,889.36"
"HON. JOHN SHIMKUS","2010","2010Q3","FRANKED MAIL","10,060.07","5,501.40"
"HON. JOHN SHIMKUS","2010","2010Q3","PERSONNEL COMPENSATION","863,427.87","290,875.03"
"HON. JOHN SHIMKUS","2010","2010Q3","TRAVEL","10,859.41","4,119.23"
"HON. JOHN SHIMKUS","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","63,405.32","26,075.49"
"HON. JOHN SHIMKUS","2010","2010Q3","PRINTING AND REPRODUCTION","1,712.55","546.70"
"HON. JOHN SHIMKUS","2010","2010Q3","OTHER SERVICES","32,829.50","10,874.50"
"HON. JOHN SHIMKUS","2010","2010Q3","SUPPLIES AND MATERIALS","11,885.30","3,523.21"
"HON. JOHN SHIMKUS","2010","2010Q3","EQUIPMENT","3,589.12","1,499.03"
"HON. HEATH SHULER","2010","2010Q3","FRANKED MAIL","45,789.46","43,228.42"
"HON. HEATH SHULER","2010","2010Q3","PERSONNEL COMPENSATION","733,228.63","241,449.99"
"HON. HEATH SHULER","2010","2010Q3","TRAVEL","62,917.04","22,438.61"
"HON. HEATH SHULER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","43,556.31","19,226.52"
"HON. HEATH SHULER","2010","2010Q3","PRINTING AND REPRODUCTION","55,868.09","55,348.74"
"HON. HEATH SHULER","2010","2010Q3","OTHER SERVICES","33,082.00","17,799.00"
"HON. HEATH SHULER","2010","2010Q3","SUPPLIES AND MATERIALS","13,830.86","4,931.65"
"HON. HEATH SHULER","2010","2010Q3","EQUIPMENT","4,830.29","3,102.59"
"HON. BILL SHUSTER","2010","2010Q3","FRANKED MAIL","66,901.21","25,853.54"
"HON. BILL SHUSTER","2010","2010Q3","PERSONNEL COMPENSATION","728,227.05","235,832.49"
"HON. BILL SHUSTER","2010","2010Q3","TRAVEL","30,763.95","14,680.11"
"HON. BILL SHUSTER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","90,237.72","39,242.82"
"HON. BILL SHUSTER","2010","2010Q3","PRINTING AND REPRODUCTION","12,598.55","12,150.41"
"HON. BILL SHUSTER","2010","2010Q3","OTHER SERVICES","28,230.10","15,645.75"
"HON. BILL SHUSTER","2010","2010Q3","SUPPLIES AND MATERIALS","22,698.28","7,229.37"
"HON. BILL SHUSTER","2010","2010Q3","EQUIPMENT","5,076.35","1,781.15"
"HON. MICHAEL K. SIMPSON","2010","2010Q3","FRANKED MAIL","23,311.94","2,794.11"
"HON. MICHAEL K. SIMPSON","2010","2010Q3","PERSONNEL COMPENSATION","893,588.99","300,183.32"
"HON. MICHAEL K. SIMPSON","2010","2010Q3","TRAVEL","58,684.43","18,017.95"
"HON. MICHAEL K. SIMPSON","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","103,275.72","33,282.35"
"HON. MICHAEL K. SIMPSON","2010","2010Q3","PRINTING AND REPRODUCTION","14,876.48","488.58"
"HON. MICHAEL K. SIMPSON","2010","2010Q3","OTHER SERVICES","27,319.00","8,771.00"
"HON. MICHAEL K. SIMPSON","2010","2010Q3","SUPPLIES AND MATERIALS","14,876.60","5,901.77"
"HON. MICHAEL K. SIMPSON","2010","2010Q3","EQUIPMENT","3,239.30","1,318.91"
"HON. ALBIO SIRES","2010","2010Q3","FRANKED MAIL","45,090.64","19,536.44"
"HON. ALBIO SIRES","2010","2010Q3","PERSONNEL COMPENSATION","709,092.98","245,748.60"
"HON. ALBIO SIRES","2010","2010Q3","TRAVEL","19,366.41","6,964.65"
"HON. ALBIO SIRES","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","88,139.23","31,478.30"
"HON. ALBIO SIRES","2010","2010Q3","PRINTING AND REPRODUCTION","92,278.45","45,323.00"
"HON. ALBIO SIRES","2010","2010Q3","OTHER SERVICES","44,623.00","19,846.00"
"HON. ALBIO SIRES","2010","2010Q3","SUPPLIES AND MATERIALS","23,166.57","4,451.70"
"HON. ALBIO SIRES","2010","2010Q3","EQUIPMENT","8,529.61","3,221.31"
"HON. IKE SKELTON","2010","2010Q3","FRANKED MAIL","10,011.24","3,126.49"
"HON. IKE SKELTON","2010","2010Q3","PERSONNEL COMPENSATION","836,480.16","265,991.31"
"HON. IKE SKELTON","2010","2010Q3","TRAVEL","57,272.99","13,584.58"
"HON. IKE SKELTON","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","62,028.90","21,817.34"
"HON. IKE SKELTON","2010","2010Q3","PRINTING AND REPRODUCTION","3,464.10","800.60"
